"","LICENSE_NBR","STATUS","CREATE_DATE","EXPIRATION_DATE","INDUSTRY","BUSINESS_NAME","address","BORO","Year","Year2"
"146","2018636-2-DCA","Active",2015-02-24,2018-12-31,"Cigarette Retail Dealer","157 GERARD CORP","119 E 157TH ST BRONX NY 10451","BRONX",2015,2018
"147","2018730-2-DCA","Active",2015-02-26,2018-12-31,"Cigarette Retail Dealer","735 SUPERMARKET CORP","735 E 166TH ST BRONX NY 10456","BRONX",2015,2018
"148","2019016-2-DCA","Active",2015-03-04,2018-12-31,"Cigarette Retail Dealer","751 DELI CORP","751 E GUN HILL RD BRONX NY 10467","BRONX",2015,2018
"149","2019131-2-DCA","Active",2015-03-06,2018-12-31,"Cigarette Retail Dealer","KITT CORP","2090 BRONXDALE AVE BRONX NY 10462","BRONX",2015,2018
"150","2019166-2-DCA","Active",2015-03-09,2018-12-31,"Cigarette Retail Dealer","161 SHADDAD INC.","575 E 161ST ST BRONX NY 10456","BRONX",2015,2018
"151","2019183-2-DCA","Active",2015-03-09,2018-12-31,"Cigarette Retail Dealer","AMBER DELI GROCERY CORP","565 PROSPECT AVE BRONX NY 10455","BRONX",2015,2018
"152","2019268-2-DCA","Active",2015-03-10,2018-12-31,"Cigarette Retail Dealer","MR. GRILL DELI GROCERY CORP","1431 PROSPECT AVE BRONX NY 10456","BRONX",2015,2018
"153","2019281-2-DCA","Active",2015-03-10,2018-12-31,"Cigarette Retail Dealer","1885 ONE STOP ENTERPRISES INC","1885 WESTCHESTER AVE BRONX NY 10472","BRONX",2015,2018
"154","2019276-2-DCA","Active",2015-03-10,2018-12-31,"Cigarette Retail Dealer","CUEVAS DELI GROCERY CORP","1299 FRANKLIN AVE BRONX NY 10456","BRONX",2015,2018
"155","2019507-2-DCA","Active",2015-03-13,2018-12-31,"Cigarette Retail Dealer","BIG AMERICAN GOURMET DELI GROCERY CORP","1400 CASTLE HILL AVE BRONX NY 10462","BRONX",2015,2018
"156","2019547-2-DCA","Active",2015-03-16,2018-12-31,"Cigarette Retail Dealer","H & F GOURMET DELI CORP","1890 RANDALL AVE BRONX NY 10473","BRONX",2015,2018
"157","2019924-2-DCA","Active",2015-03-24,2018-12-31,"Cigarette Retail Dealer","AMERICAN GOURMET DELI GROCERY INC","1500 CASTLE HILL AVE BRONX NY 10462","BRONX",2015,2018
"158","2019987-2-DCA","Active",2015-03-25,2018-12-31,"Cigarette Retail Dealer","East Tremont Deli Grocery 1 Inc.","660 E TREMONT AVE BRONX NY 10457","BRONX",2015,2018
"159","2020042-2-DCA","Active",2015-03-26,2018-12-31,"Cigarette Retail Dealer","LOS PALMARITOS DELI GROCERY CORP","2080 VALENTINE AVE BRONX NY 10457","BRONX",2015,2018
"160","2020285-2-DCA","Active",2015-04-01,2018-12-31,"Cigarette Retail Dealer","GREEN EARTH FOOD CORP. II","380 E 205TH ST BRONX NY 10467","BRONX",2015,2018
"161","2020364-2-DCA","Active",2015-04-02,2018-12-31,"Cigarette Retail Dealer","SALOME MINI MARKET INC","558 COMMONWEALTH AVE BRONX NY 10473","BRONX",2015,2018
"162","2020477-2-DCA","Active",2015-04-03,2018-12-31,"Cigarette Retail Dealer","213 WHITE PLAINS DELI CORP","3612A WHITE PLAINS RD BRONX NY 10467","BRONX",2015,2018
"163","2020647-2-DCA","Active",2015-04-07,2018-12-31,"Cigarette Retail Dealer","MCLEAN DELI & GROCERY, INC.","522 E 240TH ST BRONX NY 10470","BRONX",2015,2018
"164","2020848-2-DCA","Active",2015-04-10,2018-12-31,"Cigarette Retail Dealer","WILLIS AVE DELI AND GROCERY CORP","362 WILLIS AVE BRONX NY 10454","BRONX",2015,2018
"165","2021073-2-DCA","Active",2015-04-15,2018-12-31,"Cigarette Retail Dealer","SABOU GROCERY DELI INC","3722 WHITE PLAINS RD BRONX NY 10467","BRONX",2015,2018
"166","2021095-2-DCA","Active",2015-04-15,2018-12-31,"Cigarette Retail Dealer","LYVERE DELI & GROCERY INC","2430 E TREMONT AVE BRONX NY 10461","BRONX",2015,2018
"167","2021224-2-DCA","Active",2015-04-16,2018-12-31,"Cigarette Retail Dealer","194 STREET GROCERY STORE INC","385 E 194TH ST BRONX NY 10458","BRONX",2015,2018
"168","2021368-2-DCA","Active",2015-04-20,2018-12-31,"Cigarette Retail Dealer","A&B MINI MARKET INC","3981 LACONIA AVE BRONX NY 10466","BRONX",2015,2018
"169","2021527-2-DCA","Active",2015-04-22,2018-12-31,"Cigarette Retail Dealer","CROES GROCERY DELI CORP","1701 E 174TH ST BRONX NY 10472","BRONX",2015,2018
"170","2021582-2-DCA","Active",2015-04-23,2018-12-31,"Cigarette Retail Dealer","FAMILY DOLLAR STORES OF NEW YORK, INC.","3150 WEBSTER AVE BRONX NY 10467","BRONX",2015,2018
"171","2021633-2-DCA","Active",2015-04-24,2018-12-31,"Cigarette Retail Dealer","EMPIRE GROCERY STORE INC.","511 E 138TH ST BRONX NY 10454","BRONX",2015,2018
"172","2021738-2-DCA","Active",2015-04-27,2018-12-31,"Cigarette Retail Dealer","AIRLINE GROCERY STORE CORP","105 E CLARKE PL BRONX NY 10452","BRONX",2015,2018
"173","2021842-2-DCA","Active",2015-04-29,2018-12-31,"Cigarette Retail Dealer","YOUR CHOICE DELI GROCERY CORP","2363 VALENTINE AVE BRONX NY 10458","BRONX",2015,2018
"174","2021853-2-DCA","Active",2015-04-29,2018-12-31,"Cigarette Retail Dealer","WEBSTER ONE GOURMET DELI CORP","3117 WEBSTER AVE BRONX NY 10467","BRONX",2015,2018
"175","2021865-2-DCA","Active",2015-04-29,2018-12-31,"Cigarette Retail Dealer","KASEY DELI GROCERY INC.","3399 WHITE PLAINS RD BRONX NY 10467","BRONX",2015,2018
"176","2021838-2-DCA","Active",2015-04-29,2018-12-31,"Cigarette Retail Dealer","MY PLACE FOOD MARKET CORP","1553 WATSON AVE BRONX NY 10472","BRONX",2015,2018
"177","2022017-2-DCA","Active",2015-05-01,2018-12-31,"Cigarette Retail Dealer","IZZY GROCERY INC","291 E GUN HILL RD BRONX NY 10467","BRONX",2015,2018
"178","2022217-2-DCA","Active",2015-05-05,2018-12-31,"Cigarette Retail Dealer","Farhana Corp.","NULL WESTCHESTER SQ BRONX NY 10461","BRONX",2015,2018
"179","2022160-2-DCA","Active",2015-05-05,2018-12-31,"Cigarette Retail Dealer","Tase Deli Grocery Corp.","651 E 183RD ST BRONX NY 10458","BRONX",2015,2018
"180","2022305-2-DCA","Active",2015-05-06,2018-12-31,"Cigarette Retail Dealer","ANDREA'S DELI GROCERY CORP.","1182 W FARMS RD BRONX NY 10459","BRONX",2015,2018
"181","2022370-2-DCA","Active",2015-05-07,2018-12-31,"Cigarette Retail Dealer","FAROUQ FOOD CORP.","178 E 161ST ST BRONX NY 10451","BRONX",2015,2018
"182","2022320-2-DCA","Active",2015-05-07,2018-12-31,"Cigarette Retail Dealer","BRONX BAD BOYS DELI GROCERY INC","3438 BOSTON RD BRONX NY 10469","BRONX",2015,2018
"183","2022483-2-DCA","Active",2015-05-11,2018-12-31,"Cigarette Retail Dealer","165 Woodycrest Grocery Inc","82 W 165TH ST BRONX NY 10452","BRONX",2015,2018
"184","2022528-2-DCA","Active",2015-05-11,2018-12-31,"Cigarette Retail Dealer","ANGEL, MELO ALEXANDER","4301 WHITE PLAINS RD BRONX NY 10466","BRONX",2015,2018
"185","2022487-2-DCA","Active",2015-05-11,2018-12-31,"Cigarette Retail Dealer","1492 JR DELI GROCERY CORP.","1492 VYSE AVE BRONX NY 10460","BRONX",2015,2018
"186","2022916-2-DCA","Active",2015-05-15,2018-12-31,"Cigarette Retail Dealer","749 HAPPY DELI GROCERY CORP","749 E 187TH ST BRONX NY 10458","BRONX",2015,2018
"187","2023014-2-DCA","Active",2015-05-18,2018-12-31,"Cigarette Retail Dealer","TWAKL FAMILY DELI CORP.","531 E TREMONT AVE BRONX NY 10457","BRONX",2015,2018
"188","2023012-2-DCA","Active",2015-05-18,2018-12-31,"Cigarette Retail Dealer","SAL'S PLACE DELI & GROCERY CORP.","1971 BRONXDALE AVE BRONX NY 10462","BRONX",2015,2018
"189","2022957-2-DCA","Active",2015-05-18,2018-12-31,"Cigarette Retail Dealer","LA INDIA MINI MARKET INC.","1942 MARMION AVE BRONX NY 10460","BRONX",2015,2018
"190","2023110-2-DCA","Active",2015-05-20,2018-12-31,"Cigarette Retail Dealer","A & A Grocery & Deli Inc","598 MORRIS AVE BRONX NY 10451","BRONX",2015,2018
"191","2023187-2-DCA","Active",2015-05-21,2018-12-31,"Cigarette Retail Dealer","93 Deli Inc.","93 FEATHERBED LN BRONX NY 10452","BRONX",2015,2018
"192","2023190-2-DCA","Active",2015-05-21,2018-12-31,"Cigarette Retail Dealer","251 GROCERY & DELI CORP.","251 W KINGSBRIDGE RD BRONX NY 10463","BRONX",2015,2018
"193","2023228-2-DCA","Active",2015-05-22,2018-12-31,"Cigarette Retail Dealer","SANDY GOURMET DELI INC","900 E GUN HILL RD BRONX NY 10469","BRONX",2015,2018
"194","2023254-2-DCA","Active",2015-05-22,2018-12-31,"Cigarette Retail Dealer","Andrews Delights Corp.","2349 ANDREWS AVE BRONX NY 10468","BRONX",2015,2018
"195","2023358-2-DCA","Active",2015-05-27,2018-12-31,"Cigarette Retail Dealer","LOTUS THIRD AVE GAS CORP","4643 3RD AVE BRONX NY 10458","BRONX",2015,2018
"196","2023585-2-DCA","Active",2015-06-01,2018-12-31,"Cigarette Retail Dealer","188TH ST. GOURMET DELI CORP","346 E 188TH ST BRONX NY 10458","BRONX",2015,2018
"197","2023686-2-DCA","Active",2015-06-02,2018-12-31,"Cigarette Retail Dealer","2918 GAS CORP","2918 BOSTON RD BRONX NY 10469","BRONX",2015,2018
"198","2023678-2-DCA","Active",2015-06-02,2018-12-31,"Cigarette Retail Dealer","857 COMMUNITY DELI & GROCERY LLC","857 E 241ST ST BRONX NY 10470","BRONX",2015,2018
"199","2023677-2-DCA","Active",2015-06-02,2018-12-31,"Cigarette Retail Dealer","JOY'S GOURMET DELI, INC.","2143 WILLIAMSBRIDGE RD BRONX NY 10461","BRONX",2015,2018
"200","2023683-2-DCA","Active",2015-06-02,2018-12-31,"Cigarette Retail Dealer","ALGOFI, YAHYA","2255 GRAND CONCOURSE BRONX NY 10453","BRONX",2015,2018
"201","2023709-2-DCA","Active",2015-06-02,2018-12-31,"Cigarette Retail Dealer","Aden 1 Deli Grocery Corp","3060 EASTCHESTER RD BRONX NY 10469","BRONX",2015,2018
"202","2023890-2-DCA","Active",2015-06-04,2018-12-31,"Cigarette Retail Dealer","674 GOURMET DELI, CORP","674 ALLERTON AVE BRONX NY 10467","BRONX",2015,2018
"203","2023999-2-DCA","Active",2015-06-08,2018-12-31,"Cigarette Retail Dealer","166TH DELI AND GROCERY INC.","182B E 166TH ST BRONX NY 10456","BRONX",2015,2018
"204","2024215-2-DCA","Active",2015-06-11,2018-12-31,"Cigarette Retail Dealer","J.E.N. DELI GROCERY INC","1665 LONGFELLOW AVE BRONX NY 10460","BRONX",2015,2018
"205","2024216-2-DCA","Active",2015-06-11,2018-12-31,"Cigarette Retail Dealer","PIERCE AVE MINI MARKET INC","1595 WILLIAMSBRIDGE RD BRONX NY 10461","BRONX",2015,2018
"206","2024257-2-DCA","Active",2015-06-12,2018-12-31,"Cigarette Retail Dealer","ALBASHAK CORP","4047 E TREMONT AVE BRONX NY 10465","BRONX",2015,2018
"207","2024536-2-DCA","Active",2015-06-18,2018-12-31,"Cigarette Retail Dealer","9 CIENTO DELI AND GROCERY CORP","900 ALLERTON AVE BRONX NY 10469","BRONX",2015,2018
"208","2024667-2-DCA","Active",2015-06-22,2018-12-31,"Cigarette Retail Dealer","1459 MIA DELI & GROCERY LLC","1459 STORY AVE BRONX NY 10473","BRONX",2015,2018
"209","2024816-2-DCA","Active",2015-06-24,2018-12-31,"Cigarette Retail Dealer","1133 EXPRESS DELI GROCERY LLC","1133 BOSTON RD BRONX NY 10456","BRONX",2015,2018
"210","2024817-2-DCA","Active",2015-06-24,2018-12-31,"Cigarette Retail Dealer","A & W DELI GROCERY INC","351 E 138TH ST BRONX NY 10454","BRONX",2015,2018
"211","2024855-2-DCA","Active",2015-06-25,2018-12-31,"Cigarette Retail Dealer","Saif Gourmet Deli Corp.","1749 CROSBY AVE BRONX NY 10461","BRONX",2015,2018
"212","2024970-2-DCA","Active",2015-06-26,2018-12-31,"Cigarette Retail Dealer","CT GROCERY NY CORP","869 BRYANT AVE BRONX NY 10474","BRONX",2015,2018
"213","2024976-2-DCA","Active",2015-06-26,2018-12-31,"Cigarette Retail Dealer","ON THE 6 DELI & GROCERY CORP","1840 WESTCHESTER AVE BRONX NY 10472","BRONX",2015,2018
"214","2025003-2-DCA","Active",2015-06-29,2018-12-31,"Cigarette Retail Dealer","STEP IN DELI GROCERY LLC","130 W FORDHAM RD BRONX NY 10468","BRONX",2015,2018
"215","2025004-2-DCA","Active",2015-06-29,2018-12-31,"Cigarette Retail Dealer","NEW FORDHAM FOOD PLAZA INC","2487 CRESTON AVE BRONX NY 10468","BRONX",2015,2018
"216","2025011-2-DCA","Inactive",2015-06-29,2018-12-31,"Cigarette Retail Dealer","THE FIRST STOP DELI GROCERY INC","3925 WHITE PLAINS RD BRONX NY 10466","BRONX",2015,2018
"217","2025190-2-DCA","Active",2015-07-02,2018-12-31,"Cigarette Retail Dealer","169 EXPRESS DELI GROCERY CORP","270 E 169TH ST BRONX NY 10456","BRONX",2015,2018
"218","2025246-2-DCA","Active",2015-07-02,2018-12-31,"Cigarette Retail Dealer","SAN JUAN GROCERY INC.","674 E 136TH ST BRONX NY 10454","BRONX",2015,2018
"219","2025399-2-DCA","Active",2015-07-08,2018-12-31,"Cigarette Retail Dealer","Master Deli and Grocery Inc","843 SOUNDVIEW AVE BRONX NY 10473","BRONX",2015,2018
"220","2026053-2-DCA","Active",2015-07-23,2018-12-31,"Cigarette Retail Dealer","JESUP GOURMET DELI CORP.","1348 EDWARD L GRANT HWY BRONX NY 10452","BRONX",2015,2018
"221","2026017-2-DCA","Active",2015-07-23,2018-12-31,"Cigarette Retail Dealer","CASTILLO DELI GROCERY CORP.","2381 VALENTINE AVE BRONX NY 10458","BRONX",2015,2018
"222","2026045-2-DCA","Active",2015-07-23,2018-12-31,"Cigarette Retail Dealer","ABEER DELI GROCERY CORP.","285 E 165TH ST BRONX NY 10456","BRONX",2015,2018
"223","2026091-2-DCA","Active",2015-07-24,2018-12-31,"Cigarette Retail Dealer","ES CANDY GROCERY CORP","641 COURTLANDT AVE BRONX NY 10451","BRONX",2015,2018
"224","2026085-2-DCA","Active",2015-07-24,2018-12-31,"Cigarette Retail Dealer","260 HIGH HOPE DELI INC","260 E BURNSIDE AVE BRONX NY 10457","BRONX",2015,2018
"225","2026218-2-DCA","Active",2015-07-27,2018-12-31,"Cigarette Retail Dealer","EL SUAVE DELI CORP","980 BRONX PARK S BRONX NY 10460","BRONX",2015,2018
"226","2026315-2-DCA","Active",2015-07-29,2018-12-31,"Cigarette Retail Dealer","FORDHAM LUCKY 7 GROCERY, INC.","152 E 188TH ST BRONX NY 10468","BRONX",2015,2018
"227","2026352-2-DCA","Active",2015-07-30,2018-12-31,"Cigarette Retail Dealer","3 KINGS & GROCERY SMOKE SHOP INC","1472 UNIONPORT RD BRONX NY 10462","BRONX",2015,2018
"228","2026570-2-DCA","Active",2015-08-04,2018-12-31,"Cigarette Retail Dealer","A.M.E. DELI GROCERY CORP.","275 E KINGSBRIDGE RD BRONX NY 10458","BRONX",2015,2018
"229","2026659-2-DCA","Active",2015-08-06,2018-12-31,"Cigarette Retail Dealer","NASH GROCERY AND CANDY CORP","2690 UNIVERSITY AVE BRONX NY 10468","BRONX",2015,2018
"230","2026655-2-DCA","Active",2015-08-06,2018-12-31,"Cigarette Retail Dealer","BULLITT CORP","1106 METCALF AVE BRONX NY 10472","BRONX",2015,2018
"231","2026689-2-DCA","Active",2015-08-06,2018-12-31,"Cigarette Retail Dealer","EL TROPICAL DELI GROCERY CORP","3100 E TREMONT AVE BRONX NY 10461","BRONX",2015,2018
"232","2026725-2-DCA","Active",2015-08-07,2018-12-31,"Cigarette Retail Dealer","EXPRESS MINI MARKET CORP.","980 MORRIS AVE BRONX NY 10456","BRONX",2015,2018
"233","2026835-2-DCA","Active",2015-08-10,2018-12-31,"Cigarette Retail Dealer","LUCKY BROTHERS DELI & GROCERY CORP","706 FAILE ST BRONX NY 10474","BRONX",2015,2018
"234","2027085-2-DCA","Active",2015-08-13,2018-12-31,"Cigarette Retail Dealer","ULERIO DELI & GROCERY CORP.","1001 MACE AVE BRONX NY 10469","BRONX",2015,2018
"235","2027178-2-DCA","Inactive",2015-08-17,2018-12-31,"Cigarette Retail Dealer","2801 SUPERSTAR DELI CORP","2801 WHITE PLAINS RD BRONX NY 10467","BRONX",2015,2018
"236","2027344-2-DCA","Active",2015-08-20,2018-12-31,"Cigarette Retail Dealer","TELLER MART, LLC","920 TELLER AVE BRONX NY 10451","BRONX",2015,2018
"237","2027525-2-DCA","Active",2015-08-26,2018-12-31,"Cigarette Retail Dealer","ORTIZ MINI MARKET CORP.","475 CASTLE HILL AVE BRONX NY 10473","BRONX",2015,2018
"238","2027654-2-DCA","Active",2015-08-27,2018-12-31,"Cigarette Retail Dealer","CAMILA GROCERY STORE INC","1665 BOSTON RD BRONX NY 10460","BRONX",2015,2018
"239","2027625-2-DCA","Active",2015-08-27,2018-12-31,"Cigarette Retail Dealer","DESHI FOODMARKET INC.","1271 WHITE PLAINS RD BRONX NY 10472","BRONX",2015,2018
"240","2027724-2-DCA","Active",2015-08-28,2018-12-31,"Cigarette Retail Dealer","VILLA TRINA FOOD CORP.","70 E 183RD ST BRONX NY 10453","BRONX",2015,2018
"241","2027783-2-DCA","Active",2015-08-31,2018-12-31,"Cigarette Retail Dealer","J J GROCERY STORE CORP","1541 ROSEDALE AVE BRONX NY 10460","BRONX",2015,2018
"242","2027925-2-DCA","Active",2015-09-02,2018-12-31,"Cigarette Retail Dealer","450 LOS SOCIO DELI GROCERY CORP.","450 E 160TH ST BRONX NY 10451","BRONX",2015,2018
"243","2028125-2-DCA","Active",2015-09-08,2018-12-31,"Cigarette Retail Dealer","NU DELI CORP","1081 SOUTHERN BLVD BRONX NY 10459","BRONX",2015,2018
"244","2028126-2-DCA","Active",2015-09-08,2018-12-31,"Cigarette Retail Dealer","M&N1 DELI CORP","2368 JEROME AVE BRONX NY 10468","BRONX",2015,2018
"245","2028187-2-DCA","Active",2015-09-09,2018-12-31,"Cigarette Retail Dealer","Los Perez Deli Food Corp.","2629 MARION AVE BRONX NY 10458","BRONX",2015,2018
"246","2028360-2-DCA","Active",2015-09-14,2018-12-31,"Cigarette Retail Dealer","630 DELI GROCERY CORP.","630 WALTON AVE BRONX NY 10451","BRONX",2015,2018
"247","2028425-2-DCA","Active",2015-09-16,2018-12-31,"Cigarette Retail Dealer","MAMA OLGA DELI GROCERY INC","1960 BATHGATE AVE BRONX NY 10457","BRONX",2015,2018
"248","2028428-2-DCA","Active",2015-09-16,2018-12-31,"Cigarette Retail Dealer","4710 CANDY STORE CORP","4714 WHITE PLAINS RD BRONX NY 10470","BRONX",2015,2018
"249","2028501-2-DCA","Active",2015-09-17,2018-12-31,"Cigarette Retail Dealer","JUNIOR'S SUPER MART CORP","940 E 174TH ST BRONX NY 10460","BRONX",2015,2018
"250","2028497-2-DCA","Active",2015-09-17,2018-12-31,"Cigarette Retail Dealer","FAMILY DOLLAR STORES OF NEW YORK, INC.","415 SOUNDVIEW AVE BRONX NY 10473","BRONX",2015,2018
"251","2028555-2-DCA","Active",2015-09-18,2018-12-31,"Cigarette Retail Dealer","230 DELI & GROCERY CORP","4125 WHITE PLAINS RD BRONX NY 10466","BRONX",2015,2018
"252","2028698-2-DCA","Active",2015-09-22,2018-12-31,"Cigarette Retail Dealer","T FAMOUS GOURMET DELI CORP","3431 BAYCHESTER AVE BRONX NY 10469","BRONX",2015,2018
"253","2028816-2-DCA","Active",2015-09-24,2018-12-31,"Cigarette Retail Dealer","K & M DELI MINI MARKET CORP","3178 BAINBRIDGE AVE BRONX NY 10467","BRONX",2015,2018
"254","2028875-2-DCA","Active",2015-09-28,2018-12-31,"Cigarette Retail Dealer","CRUZ DELI GROCERY CORP","53 W 167TH ST BRONX NY 10452","BRONX",2015,2018
"255","2028991-2-DCA","Active",2015-09-30,2018-12-31,"Cigarette Retail Dealer","1888-98 GOURMET DELI INC","1888 JEROME AVE BRONX NY 10453","BRONX",2015,2018
"256","2028980-2-DCA","Active",2015-09-30,2018-12-31,"Cigarette Retail Dealer","ZE FOOD INC","551 SOUTHERN BLVD BRONX NY 10455","BRONX",2015,2018
"257","2028970-2-DCA","Active",2015-09-30,2018-12-31,"Cigarette Retail Dealer","BEDFORD PARK DELI INC","26 BEDFORD PARK BLVD E BRONX NY 10468","BRONX",2015,2018
"258","2029053-2-DCA","Active",2015-10-01,2018-12-31,"Cigarette Retail Dealer","AHMED, ADAM","239 BEDFORD PARK BLVD BRONX NY 10458","BRONX",2015,2018
"259","2029208-2-DCA","Active",2015-10-05,2018-12-31,"Cigarette Retail Dealer","JEREMY'S GROCERY INC.","1260 MORRISON AVE BRONX NY 10472","BRONX",2015,2018
"260","2029212-2-DCA","Active",2015-10-05,2018-12-31,"Cigarette Retail Dealer","BEST DELI EXPRESS AND GROCERY INC","920 E TREMONT AVE BRONX NY 10460","BRONX",2015,2018
"261","2029290-2-DCA","Active",2015-10-07,2018-12-31,"Cigarette Retail Dealer","GREEN MOUNTAIN GROCERY & DELI LLC","169 E 205TH ST BRONX NY 10458","BRONX",2015,2018
"262","2029309-2-DCA","Inactive",2015-10-07,2018-12-31,"Cigarette Retail Dealer","KINGSBRIDGE CANDY STORE INC.","271 E KINGSBRIDGE RD BRONX NY 10458","BRONX",2015,2018
"263","2029340-2-DCA","Active",2015-10-08,2018-12-31,"Cigarette Retail Dealer","SHINY DELI CORP.","395 E MOSHOLU PKWY N BRONX NY 10467","BRONX",2015,2018
"264","2029330-2-DCA","Active",2015-10-08,2018-12-31,"Cigarette Retail Dealer","323 GUN HILL DELI & GROCERY CORP","323 E GUN HILL RD BRONX NY 10467","BRONX",2015,2018
"265","2029408-2-DCA","Active",2015-10-13,2018-12-31,"Cigarette Retail Dealer","LA TINFORA GROCERY CORP","2386 WEBSTER AVE BRONX NY 10458","BRONX",2015,2018
"266","2029454-2-DCA","Active",2015-10-14,2018-12-31,"Cigarette Retail Dealer","THE STOP & SHOP SUPERMARKET COMPANY LLC","961 E 174TH ST BRONX NY 10460","BRONX",2015,2018
"267","2029470-2-DCA","Active",2015-10-14,2018-12-31,"Cigarette Retail Dealer","45 RICHMAN PLAZA DELI GROCERY CORP","45 RICHMAN PLZ BRONX NY 10453","BRONX",2015,2018
"268","2029475-2-DCA","Active",2015-10-14,2018-12-31,"Cigarette Retail Dealer","ROBINSON DELI & GROCERY, CORP","950 LONGWOOD AVE BRONX NY 10459","BRONX",2015,2018
"269","2029534-2-DCA","Active",2015-10-15,2018-12-31,"Cigarette Retail Dealer","ANA DELI GROCERY CORP.","1011A OGDEN AVE BRONX NY 10452","BRONX",2015,2018
"270","2029582-2-DCA","Active",2015-10-16,2018-12-31,"Cigarette Retail Dealer","THE STOP & SHOP SUPERMARKET COMPANY LLC","1720 EASTCHESTER RD BRONX NY 10461","BRONX",2015,2018
"271","2029565-2-DCA","Active",2015-10-16,2018-12-31,"Cigarette Retail Dealer","7 H GROUP INC","3321 3RD AVE BRONX NY 10456","BRONX",2015,2018
"272","2029661-2-DCA","Active",2015-10-20,2018-12-31,"Cigarette Retail Dealer","2891 FOOD CORP","2891 SEDGWICK AVE BRONX NY 10468","BRONX",2015,2018
"273","2029678-2-DCA","Active",2015-10-21,2018-12-31,"Cigarette Retail Dealer","PELHAM GOURMET DELI INC","798 LYDIG AVE BRONX NY 10462","BRONX",2015,2018
"274","2029745-2-DCA","Active",2015-10-23,2018-12-31,"Cigarette Retail Dealer","THE STOP & SHOP SUPERMARKET COMPANY LLC","2136 BARTOW AVE BRONX NY 10475","BRONX",2015,2018
"275","2029823-2-DCA","Inactive",2015-10-26,2018-12-31,"Cigarette Retail Dealer","MORRIS GOURMET DELI CORP","675 MORRIS AVE BRONX NY 10451","BRONX",2015,2018
"276","2029860-2-DCA","Active",2015-10-27,2018-12-31,"Cigarette Retail Dealer","245 BROADWAY MARKET CORP","6029 BROADWAY BRONX NY 10471","BRONX",2015,2018
"277","2029908-2-DCA","Active",2015-10-28,2018-12-31,"Cigarette Retail Dealer","SPEEDWAY LLC","126 BRUCKNER BLVD BRONX NY 10454","BRONX",2015,2018
"278","2029931-2-DCA","Active",2015-10-28,2018-12-31,"Cigarette Retail Dealer","SPEEDWAY LLC","3355 E TREMONT AVE BRONX NY 10461","BRONX",2015,2018
"279","2029910-2-DCA","Active",2015-10-28,2018-12-31,"Cigarette Retail Dealer","SPEEDWAY LLC","610 NEREID AVE BRONX NY 10470","BRONX",2015,2018
"280","2029986-2-DCA","Active",2015-10-29,2018-12-31,"Cigarette Retail Dealer","A & G DELI GROCERY II CORP","976 PROSPECT AVE BRONX NY 10459","BRONX",2015,2018
"281","2029941-2-DCA","Active",2015-10-29,2018-12-31,"Cigarette Retail Dealer","ZUBAIDI DELI & GROCERY INC.","288 E 174TH ST BRONX NY 10457","BRONX",2015,2018
"282","2029943-2-DCA","Active",2015-10-29,2018-12-31,"Cigarette Retail Dealer","SPEEDWAY LLC","1201 WEBSTER AVE BRONX NY 10456","BRONX",2015,2018
"283","2029954-2-DCA","Active",2015-10-29,2018-12-31,"Cigarette Retail Dealer","SPEEDWAY LLC","285 E 233RD ST BRONX NY 10470","BRONX",2015,2018
"284","2030063-2-DCA","Active",2015-11-02,2018-12-31,"Cigarette Retail Dealer","4345 KATONAH ENTERPRISES, INC.","4345A KATONAH AVE BRONX NY 10470","BRONX",2015,2018
"285","2030131-2-DCA","Active",2015-11-04,2018-12-31,"Cigarette Retail Dealer","DOLLAR EXPRESS STORES LLC","4412 WHITE PLAINS RD BRONX NY 10470","BRONX",2015,2018
"286","2030127-2-DCA","Active",2015-11-04,2018-12-31,"Cigarette Retail Dealer","DOLLAR EXPRESS STORES LLC","2500 WHITE PLAINS RD BRONX NY 10467","BRONX",2015,2018
"287","2030096-2-DCA","Active",2015-11-04,2018-12-31,"Cigarette Retail Dealer","JJ KINGSBRIDGE DELI CORP","69 W KINGSBRIDGE RD BRONX NY 10468","BRONX",2015,2018
"288","2030180-2-DCA","Active",2015-11-05,2018-12-31,"Cigarette Retail Dealer","DOLLAR EXPRESS STORES LLC","1412 JEROME AVE BRONX NY 10452","BRONX",2015,2018
"289","2030225-2-DCA","Active",2015-11-06,2018-12-31,"Cigarette Retail Dealer","DOLLAR EXPRESS STORES LLC","528 JACKSON AVE BRONX NY 10455","BRONX",2015,2018
"290","2030204-2-DCA","Active",2015-11-06,2018-12-31,"Cigarette Retail Dealer","CAMPUS GRILL DELI CORP","88 W 181ST ST BRONX NY 10453","BRONX",2015,2018
"291","2030226-2-DCA","Active",2015-11-06,2018-12-31,"Cigarette Retail Dealer","DOLLAR EXPRESS STORES LLC","1312 SOUTHERN BLVD BRONX NY 10459","BRONX",2015,2018
"292","2030277-2-DCA","Inactive",2015-11-09,2018-12-31,"Cigarette Retail Dealer","BAINBRIDGE DELI & GRILL LLC","3161 BAINBRIDGE AVE BRONX NY 10467","BRONX",2015,2018
"293","2030281-2-DCA","Active",2015-11-10,2018-12-31,"Cigarette Retail Dealer","HESSEN DELI & GROCERY CORP","615 COURTLANDT AVE BRONX NY 10451","BRONX",2015,2018
