"","LICENSE_NBR","STATUS","CREATE_DATE","EXPIRATION_DATE","INDUSTRY","BUSINESS_NAME","address","BORO","Year","Year2"
"141","1408548-DCA","Inactive",2011-09-23,2012-12-31,"Cigarette Retail Dealer","S & E FRIENDLY DELI & GROCERIES INC.","211 HARRISON AVE BROOKLYN NY 11206","BROOKLYN",2011,2012
"142","1408786-DCA","Inactive",2011-09-26,2012-12-31,"Cigarette Retail Dealer","AMERICAN OPAL INTL INC","11030 FLATLANDS AVE BROOKLYN NY 11207","BROOKLYN",2011,2012
"143","1409092-DCA","Inactive",2011-09-28,2012-12-31,"Cigarette Retail Dealer","SAMAWI INC","215 4TH AVE BROOKLYN NY 11215","BROOKLYN",2011,2012
"144","1409930-DCA","Inactive",2011-10-05,2012-12-31,"Cigarette Retail Dealer","21ST AVE. GRILL & DELI CORP.","8508 21ST AVE BROOKLYN NY 11214","BROOKLYN",2011,2012
"145","1410066-DCA","Inactive",2011-10-07,2012-12-31,"Cigarette Retail Dealer","5 STARS DELI & TOBACCO CORP.","289 RALPH AVE BROOKLYN NY 11233","BROOKLYN",2011,2012
"146","1410322-DCA","Inactive",2011-10-12,2012-12-31,"Cigarette Retail Dealer","BIJAN LAHIJANI","57 MALCOLM X BLVD BROOKLYN NY 11221","BROOKLYN",2011,2012
"147","1410452-DCA","Inactive",2011-10-13,2012-12-31,"Cigarette Retail Dealer","NY HONG XIN GROCERY INC","5423 9TH AVE BROOKLYN NY 11220","BROOKLYN",2011,2012
"148","1410562-DCA","Inactive",2011-10-13,2012-12-31,"Cigarette Retail Dealer","JIMMY GOURMET DELI GROCERY, INC.","2336 BEDFORD AVE BROOKLYN NY 11226","BROOKLYN",2011,2012
"149","1411158-DCA","Inactive",2011-10-17,2012-12-31,"Cigarette Retail Dealer","R & G DELI GROCERY NY CORP.","1571 SAINT JOHNS PL BROOKLYN NY 11213","BROOKLYN",2011,2012
"150","1410936-DCA","Inactive",2011-10-18,2012-12-31,"Cigarette Retail Dealer","SIX STAR 6 INC.","2200 PITKIN AVE BROOKLYN NY 11207","BROOKLYN",2011,2012
"151","1410872-DCA","Inactive",2011-10-18,2012-12-31,"Cigarette Retail Dealer","M & H MILLENNIUM INC.","559A 5TH AVE BROOKLYN NY 11215","BROOKLYN",2011,2012
"152","1411298-DCA","Inactive",2011-10-18,2012-12-31,"Cigarette Retail Dealer","RIVERA, ARACELIS","477 40TH ST BROOKLYN NY 11232","BROOKLYN",2011,2012
"153","1411226-DCA","Inactive",2011-10-20,2012-12-31,"Cigarette Retail Dealer","ANGEL PETROLEUM LTD.","460 MOTHER GASTON BLVD BROOKLYN NY 11212","BROOKLYN",2011,2012
"154","1411346-DCA","Inactive",2011-10-21,2012-12-31,"Cigarette Retail Dealer","SANCHEZ-CRUZ, PEDRO A","1861 PITKIN AVE BROOKLYN NY 11212","BROOKLYN",2011,2012
"155","1411350-DCA","Inactive",2011-10-21,2012-12-31,"Cigarette Retail Dealer","AMARI, FAISAL S.","452 5TH AVE BROOKLYN NY 11215","BROOKLYN",2011,2012
"156","1411558-DCA","Inactive",2011-10-25,2012-12-31,"Cigarette Retail Dealer","PRABHU GROCERY STORE INC.","1977 86TH ST BROOKLYN NY 11214","BROOKLYN",2011,2012
"157","1411954-DCA","Inactive",2011-10-25,2012-12-31,"Cigarette Retail Dealer","FULTON FOOD V CORP.","1591 FULTON ST BROOKLYN NY 11213","BROOKLYN",2011,2012
"158","1411944-DCA","Inactive",2011-10-25,2012-12-31,"Cigarette Retail Dealer","UNITED SEVEEN 2 INC.","569 92ND ST BROOKLYN NY 11209","BROOKLYN",2011,2012
"159","1412040-DCA","Inactive",2011-10-31,2012-12-31,"Cigarette Retail Dealer","KNS N.Y. INC.","1601 79TH ST BROOKLYN NY 11214","BROOKLYN",2011,2012
"160","1412478-DCA","Inactive",2011-10-31,2012-12-31,"Cigarette Retail Dealer","ALICO CORP. I","1516 FULTON ST BROOKLYN NY 11216","BROOKLYN",2011,2012
"161","1412298-DCA","Inactive",2011-11-03,2012-12-31,"Cigarette Retail Dealer","CENTRAL STATION SHOPPE INC.","1268 MYRTLE AVE BROOKLYN NY 11221","BROOKLYN",2011,2012
"162","1412440-DCA","Inactive",2011-11-03,2012-12-31,"Cigarette Retail Dealer","DONIA KABAB CAFE, INC.","85 DRIGGS AVE BROOKLYN NY 11222","BROOKLYN",2011,2012
"163","1412768-DCA","Inactive",2011-11-07,2012-12-31,"Cigarette Retail Dealer","CITY SMOKES, INC.","2695 CONEY ISLAND AVE BROOKLYN NY 11235","BROOKLYN",2011,2012
"164","1412794-DCA","Inactive",2011-11-07,2012-12-31,"Cigarette Retail Dealer","MDH99 CREATIONS INC.","8401 15TH AVE BROOKLYN NY 11228","BROOKLYN",2011,2012
"165","1412816-DCA","Inactive",2011-11-07,2012-12-31,"Cigarette Retail Dealer","4 STAR CANDY DELI INC.","327 MYRTLE AVE BROOKLYN NY 11205","BROOKLYN",2011,2012
"166","1413086-DCA","Inactive",2011-11-14,2012-12-31,"Cigarette Retail Dealer","V & D FOOD CENTER INC.","1088 SUTTER AVE BROOKLYN NY 11208","BROOKLYN",2011,2012
"167","1413288-DCA","Inactive",2011-11-17,2012-12-31,"Cigarette Retail Dealer","ARROYO SECO DELI GROCERY CORP.","887 HART ST BROOKLYN NY 11237","BROOKLYN",2011,2012
"168","1413320-DCA","Inactive",2011-11-17,2012-12-31,"Cigarette Retail Dealer","G B MINIMART TOBACCO INC","101 ROCKAWAY AVE BROOKLYN NY 11233","BROOKLYN",2011,2012
"169","1413390-DCA","Inactive",2011-11-18,2012-12-31,"Cigarette Retail Dealer","L.E.N. DELI CORP.","155 HOWARD AVE BROOKLYN NY 11233","BROOKLYN",2011,2012
"170","1413502-DCA","Inactive",2011-11-18,2012-12-31,"Cigarette Retail Dealer","KAJ PETROLEUM INC.","5701 2ND AVE BROOKLYN NY 11220","BROOKLYN",2011,2012
"171","1042332-DCA","Inactive",2011-11-21,2012-12-31,"Cigarette Retail Dealer","GONZALEZ, BENITO","243 JACKSON ST BROOKLYN NY 11211","BROOKLYN",2011,2012
"172","1413772-DCA","Inactive",2011-11-21,2012-12-31,"Cigarette Retail Dealer","CENTRAL FOOD CORP.","552 CENTRAL AVE BROOKLYN NY 11207","BROOKLYN",2011,2012
"173","1332150-DCA","Inactive",2011-12-05,2012-12-31,"Cigarette Retail Dealer","PITKIN EXPRESS DELI AND GRILL, INC.","2552 PITKIN AVE BROOKLYN NY 11208","BROOKLYN",2011,2012
"174","1414744-DCA","Inactive",2011-12-05,2012-12-31,"Cigarette Retail Dealer","REKODA STORE INC.","1801 CHURCH AVE BROOKLYN NY 11226","BROOKLYN",2011,2012
"175","1415266-DCA","Inactive",2011-12-07,2012-12-31,"Cigarette Retail Dealer","ALINA DELI GROCERY CORP.","1283 ROGERS AVE BROOKLYN NY 11226","BROOKLYN",2011,2012
"176","1414986-DCA","Inactive",2011-12-08,2012-12-31,"Cigarette Retail Dealer","GREEN LEAF SMOKES INC.","1326 SHEEPSHEAD BAY RD BROOKLYN NY 11235","BROOKLYN",2011,2012
"177","1415576-DCA","Inactive",2011-12-20,2012-12-31,"Cigarette Retail Dealer","EDWARD'S GROCERY, INC.","26 WILSON AVE BROOKLYN NY 11237","BROOKLYN",2011,2012
"178","1415628-DCA","Inactive",2011-12-20,2012-12-31,"Cigarette Retail Dealer","ALAHMAD, HUNIED A","54 LEWIS AVE BROOKLYN NY 11206","BROOKLYN",2011,2012
"179","1415860-DCA","Inactive",2011-12-27,2012-12-31,"Cigarette Retail Dealer","LOTUMOND NEWSSTAND, INC.","1521 KINGS HWY BROOKLYN NY 11229","BROOKLYN",2011,2012
"180","1044483-DCA","Inactive",2011-10-28,2013-03-15,"Cigarette Retail Dealer","EVE PHARMACY INC.","2836 CONEY ISLAND AVE BROOKLYN NY 11235","BROOKLYN",2011,2013
"181","1110183-DCA","Inactive",2011-02-11,2013-12-31,"Cigarette Retail Dealer","CEAS, NIDIA","163 S 4TH ST BROOKLYN NY 11211","BROOKLYN",2011,2013
"182","1355849-DCA","Inactive",2011-03-17,2013-12-31,"Cigarette Retail Dealer","ONE STOP EXPRESS DELI CORP","2727 CROPSEY AVE BROOKLYN NY 11214","BROOKLYN",2011,2013
"183","1380038-DCA","Inactive",2011-01-05,2014-12-31,"Cigarette Retail Dealer","TWIN EXPRESS DELI INC.","1801 AVENUE U BROOKLYN NY 11229","BROOKLYN",2011,2014
"184","1380258-DCA","Inactive",2011-01-06,2014-12-31,"Cigarette Retail Dealer","LA ALEGRIA GROCERY & DELI CORP.","224 S 3RD ST BROOKLYN NY 11211","BROOKLYN",2011,2014
"185","1380448-DCA","Inactive",2011-01-10,2014-12-31,"Cigarette Retail Dealer","UTICA EXPRESS DELI CORP.","214 UTICA AVE BROOKLYN NY 11213","BROOKLYN",2011,2014
"186","1380506-DCA","Inactive",2011-01-11,2014-12-31,"Cigarette Retail Dealer","B & E RIVER MINI MARKET CORP.","239 9TH ST BROOKLYN NY 11215","BROOKLYN",2011,2014
"187","1380702-DCA","Inactive",2011-01-13,2014-12-31,"Cigarette Retail Dealer","E. NY GROCERY CORP. I","759 NEW LOTS AVE BROOKLYN NY 11207","BROOKLYN",2011,2014
"188","1380791-DCA","Inactive",2011-01-19,2014-12-31,"Cigarette Retail Dealer","A&N NEIGHBORHOOD DELI GROCERY CORP.","5211 CHURCH AVE BROOKLYN NY 11203","BROOKLYN",2011,2014
"189","1381180-DCA","Inactive",2011-01-20,2014-12-31,"Cigarette Retail Dealer","ALEJO, ALEXIS RADHAMES","78 THATFORD AVE BROOKLYN NY 11212","BROOKLYN",2011,2014
"190","1381202-DCA","Inactive",2011-01-24,2014-12-31,"Cigarette Retail Dealer","WENG'S DELI GROCERY, INC.","6502 20TH AVE BROOKLYN NY 11204","BROOKLYN",2011,2014
"191","1381196-DCA","Inactive",2011-01-24,2014-12-31,"Cigarette Retail Dealer","LIVONIA DELI GROCERY CORP.","909 LIVONIA AVE BROOKLYN NY 11207","BROOKLYN",2011,2014
"192","1381340-DCA","Inactive",2011-01-25,2014-12-31,"Cigarette Retail Dealer","BROADWAY NEWSSTAND CORP. I","687 BROADWAY BROOKLYN NY 11206","BROOKLYN",2011,2014
"193","1381286-DCA","Inactive",2011-01-25,2014-12-31,"Cigarette Retail Dealer","BAY PARKWAY DELI GROCERY CORP.","2171 BATH AVE BROOKLYN NY 11214","BROOKLYN",2011,2014
"194","1381578-DCA","Inactive",2011-01-31,2014-12-31,"Cigarette Retail Dealer","ALWAHIB GOLD STAR DELI INC.","1308 PROSPECT PL BROOKLYN NY 11213","BROOKLYN",2011,2014
"195","1381814-DCA","Inactive",2011-02-03,2014-12-31,"Cigarette Retail Dealer","B.K. TERMINAL DELI, INC.","22 BROOKLYN TERMINAL MARKET BROOKLYN NY 11236","BROOKLYN",2011,2014
"196","1381980-DCA","Inactive",2011-02-04,2014-12-31,"Cigarette Retail Dealer","PAUL SUPERMARKET INC.","1023 LAFAYETTE AVE BROOKLYN NY 11221","BROOKLYN",2011,2014
"197","1382418-DCA","Inactive",2011-02-10,2014-12-31,"Cigarette Retail Dealer","JULIE'S FOOD CORP","5124 CLARENDON RD BROOKLYN NY 11203","BROOKLYN",2011,2014
"198","1382704-DCA","Inactive",2011-02-15,2014-12-31,"Cigarette Retail Dealer","VALDEZ, DENISE A","1218 MYRTLE AVE BROOKLYN NY 11221","BROOKLYN",2011,2014
"199","1382718-DCA","Inactive",2011-02-16,2014-12-31,"Cigarette Retail Dealer","ANGY FOOD CENTER, INC.","2348 PITKIN AVE BROOKLYN NY 11207","BROOKLYN",2011,2014
"200","1382842-DCA","Inactive",2011-02-17,2014-12-31,"Cigarette Retail Dealer","MINIMARKET JUNIOR INC.","1468 PROSPECT PL BROOKLYN NY 11213","BROOKLYN",2011,2014
"201","1383088-DCA","Inactive",2011-02-22,2014-12-31,"Cigarette Retail Dealer","NEW LOTS MINI MARKET CORP.","41 NEW LOTS AVE BROOKLYN NY 11212","BROOKLYN",2011,2014
"202","1383260-DCA","Inactive",2011-02-23,2014-12-31,"Cigarette Retail Dealer","PAYAMPS, OCTAVIO A.","902 CLARKSON AVE BROOKLYN NY 11203","BROOKLYN",2011,2014
"203","1383272-DCA","Inactive",2011-02-24,2014-12-31,"Cigarette Retail Dealer","ASSOCIATES AND GROCERY SUPERMARKET, INC.","7804 20TH AVE BROOKLYN NY 11214","BROOKLYN",2011,2014
"204","1383654-DCA","Inactive",2011-03-02,2014-12-31,"Cigarette Retail Dealer","HALSEY DELI & GROCERY CORP.","146 RALPH AVE BROOKLYN NY 11233","BROOKLYN",2011,2014
"205","1383982-DCA","Inactive",2011-03-04,2014-12-31,"Cigarette Retail Dealer","A-ROD GROCERY CORP.","457 MYRTLE AVE BROOKLYN NY 11205","BROOKLYN",2011,2014
"206","1384158-DCA","Inactive",2011-03-07,2014-12-31,"Cigarette Retail Dealer","ROSARIO, FELIX W","241 BLAKE AVE BROOKLYN NY 11212","BROOKLYN",2011,2014
"207","1384228-DCA","Inactive",2011-03-08,2014-12-31,"Cigarette Retail Dealer","RAIDAN DELI AND GROCERY CORP","1508 SAINT JOHNS PL BROOKLYN NY 11213","BROOKLYN",2011,2014
"208","1384404-DCA","Inactive",2011-03-09,2014-12-31,"Cigarette Retail Dealer","SUNSET GOURMET FOOD, CORP.","5601 2ND AVE BROOKLYN NY 11220","BROOKLYN",2011,2014
"209","1384546-DCA","Inactive",2011-03-11,2014-12-31,"Cigarette Retail Dealer","FRUIT GARDEN PRODUCE, CORP.","1624 SHEEPSHEAD BAY RD BROOKLYN NY 11235","BROOKLYN",2011,2014
"210","1384632-DCA","Inactive",2011-03-11,2014-12-31,"Cigarette Retail Dealer","ONE NATION DELI & GROCERY, CORP.","3815 AVENUE L BROOKLYN NY 11210","BROOKLYN",2011,2014
"211","1384714-DCA","Inactive",2011-03-14,2014-12-31,"Cigarette Retail Dealer","797 FLUSHING DELI CORP.","797 FLUSHING AVE BROOKLYN NY 11206","BROOKLYN",2011,2014
"212","1384642-DCA","Inactive",2011-03-14,2014-12-31,"Cigarette Retail Dealer","KHOHINOOR DELI & GROCERY CORP.","7402 17TH AVE BROOKLYN NY 11204","BROOKLYN",2011,2014
"213","1384858-DCA","Inactive",2011-03-16,2014-12-31,"Cigarette Retail Dealer","CRESCENT FAST FOOD CORP","2596 LINDEN BLVD BROOKLYN NY 11208","BROOKLYN",2011,2014
"214","1384916-DCA","Inactive",2011-03-18,2014-12-31,"Cigarette Retail Dealer","LA UNION DELI EXPRESS CORP.","171 NORMAN AVE BROOKLYN NY 11222","BROOKLYN",2011,2014
"215","1385248-DCA","Inactive",2011-03-18,2014-12-31,"Cigarette Retail Dealer","NKO DELI INC.","321 UTICA AVE BROOKLYN NY 11213","BROOKLYN",2011,2014
"216","1385158-DCA","Inactive",2011-03-18,2014-12-31,"Cigarette Retail Dealer","U GROCERY FOOD CORP.","246 AVENUE U BROOKLYN NY 11223","BROOKLYN",2011,2014
"217","1385380-DCA","Inactive",2011-03-21,2014-12-31,"Cigarette Retail Dealer","AVENUE X GOURMET DELI INC.","2114 AVENUE X BROOKLYN NY 11235","BROOKLYN",2011,2014
"218","1385526-DCA","Inactive",2011-03-22,2014-12-31,"Cigarette Retail Dealer","226 DELI GROCERY INC.","226 4TH AVE BROOKLYN NY 11215","BROOKLYN",2011,2014
"219","1385738-DCA","Inactive",2011-03-25,2014-12-31,"Cigarette Retail Dealer","GRAND SLAM ENTERPRISES NY INC.","640 CONDUIT BLVD BROOKLYN NY 11208","BROOKLYN",2011,2014
"220","1385970-DCA","Inactive",2011-03-29,2014-12-31,"Cigarette Retail Dealer","BERRYS DELI CAFE FOOD CORP.","135A METROPOLITAN AVE BROOKLYN NY 11211","BROOKLYN",2011,2014
"221","1386038-DCA","Inactive",2011-03-29,2014-12-31,"Cigarette Retail Dealer","1606 DELI GROCERY INC.","1606 NOSTRAND AVE BROOKLYN NY 11226","BROOKLYN",2011,2014
"222","1386084-DCA","Inactive",2011-03-29,2014-12-31,"Cigarette Retail Dealer","LOS PALOS GROCERY INC.","818 FLUSHING AVE BROOKLYN NY 11206","BROOKLYN",2011,2014
"223","1386244-DCA","Inactive",2011-03-30,2014-12-31,"Cigarette Retail Dealer","D&H JABER FOOD CORP","421 COLUMBIA ST BROOKLYN NY 11231","BROOKLYN",2011,2014
"224","1386324-DCA","Inactive",2011-03-31,2014-12-31,"Cigarette Retail Dealer","PITKIN AVENUE GROCERY CORP.","1801 PITKIN AVE BROOKLYN NY 11212","BROOKLYN",2011,2014
"225","1386356-DCA","Inactive",2011-03-31,2014-12-31,"Cigarette Retail Dealer","HUSSEIN, NABEEL M & HAFFED, ESSAM M","331 CRESCENT ST BROOKLYN NY 11208","BROOKLYN",2011,2014
"226","1386434-DCA","Inactive",2011-04-01,2014-12-31,"Cigarette Retail Dealer","MUSLEH, ABDULLATIF T, ALOMARI, ABDULQADOOS, ALOMARI, NAGIB,","1492 FULTON ST BROOKLYN NY 11216","BROOKLYN",2011,2014
"227","1386526-DCA","Inactive",2011-04-01,2014-12-31,"Cigarette Retail Dealer","TOMPKINS GROCERY CORP.","390 TOMPKINS AVE BROOKLYN NY 11216","BROOKLYN",2011,2014
"228","1387118-DCA","Inactive",2011-04-07,2014-12-31,"Cigarette Retail Dealer","BONILLA, EMILIA M","196 HOYT ST BROOKLYN NY 11217","BROOKLYN",2011,2014
"229","1059508-DCA","Inactive",2011-04-08,2014-12-31,"Cigarette Retail Dealer","KIMMEL, PAUL T.","NULL 13 AVENUE BROOKLYN NY 11219","BROOKLYN",2011,2014
"230","1387442-DCA","Inactive",2011-04-11,2014-12-31,"Cigarette Retail Dealer","BIG SAM FOOD CORP.","2327 MERMAID AVE BROOKLYN NY 11224","BROOKLYN",2011,2014
"231","1387586-DCA","Inactive",2011-04-12,2014-12-31,"Cigarette Retail Dealer","ALZANDANI, ALI M","167 UTICA AVE BROOKLYN NY 11213","BROOKLYN",2011,2014
"232","1388748-DCA","Inactive",2011-04-21,2014-12-31,"Cigarette Retail Dealer","LUCKY STAR GROCERY INC.","5806 FORT HAMILTON PKWY BROOKLYN NY 11219","BROOKLYN",2011,2014
"233","1340584-DCA","Inactive",2011-04-21,2014-12-31,"Cigarette Retail Dealer","B & Q GROCERY CORP.","2766 PITKIN AVE BROOKLYN NY 11208","BROOKLYN",2011,2014
"234","1388822-DCA","Inactive",2011-04-22,2014-12-31,"Cigarette Retail Dealer","SUN, CHANG XU","8118 5TH AVE BROOKLYN NY 11209","BROOKLYN",2011,2014
"235","1389130-DCA","Inactive",2011-04-25,2014-12-31,"Cigarette Retail Dealer","ROLEX DELI CORP.","700 FULTON ST BROOKLYN NY 11217","BROOKLYN",2011,2014
"236","1389080-DCA","Inactive",2011-04-25,2014-12-31,"Cigarette Retail Dealer","RED HOOK NEWSSTAND CORP.","56 LORRAINE ST BROOKLYN NY 11231","BROOKLYN",2011,2014
"237","1389448-DCA","Inactive",2011-04-27,2014-12-31,"Cigarette Retail Dealer","1920 RAMZI DELI CORP.","1920 NOSTRAND AVE BROOKLYN NY 11226","BROOKLYN",2011,2014
"238","1390132-DCA","Inactive",2011-04-28,2014-12-31,"Cigarette Retail Dealer","RODRIGUEZ, JOSE A","272 JAMAICA AVE BROOKLYN NY 11207","BROOKLYN",2011,2014
"239","1389868-DCA","Inactive",2011-05-03,2014-12-31,"Cigarette Retail Dealer","AMERICAN DELI GROCERY INC.","6923 20TH AVE BROOKLYN NY 11204","BROOKLYN",2011,2014
"240","1390384-DCA","Inactive",2011-05-04,2014-12-31,"Cigarette Retail Dealer","ALI, NAGI MANSOOR","2059 FULTON ST BROOKLYN NY 11233","BROOKLYN",2011,2014
"241","1390418-DCA","Inactive",2011-05-04,2014-12-31,"Cigarette Retail Dealer","CVS ALBANY, L.L.C","218 MYRTLE AVE BROOKLYN NY 11201","BROOKLYN",2011,2014
"242","1390430-DCA","Inactive",2011-05-04,2014-12-31,"Cigarette Retail Dealer","SPECIAL GOURMET DELI & GRILL CORP","360 MALCOLM X BLVD BROOKLYN NY 11233","BROOKLYN",2011,2014
"243","1390422-DCA","Inactive",2011-05-04,2014-12-31,"Cigarette Retail Dealer","CVS ALBANY, L.L.C","27 N 6TH ST BROOKLYN NY 11211","BROOKLYN",2011,2014
"244","1380898-DCA","Inactive",2011-05-06,2014-12-31,"Cigarette Retail Dealer","JAY ST FINEST DELI CORP.","408 JAY ST BROOKLYN NY 11201","BROOKLYN",2011,2014
"245","1391312-DCA","Inactive",2011-05-09,2014-12-31,"Cigarette Retail Dealer","570 PENNSYLVANIA GROCERY INC.","570 PENNSYLVANIA AVE BROOKLYN NY 11207","BROOKLYN",2011,2014
"246","1391072-DCA","Inactive",2011-05-10,2014-12-31,"Cigarette Retail Dealer","TGA NEW YORK, INC.","10804 FLATLANDS AVE BROOKLYN NY 11236","BROOKLYN",2011,2014
"247","1391126-DCA","Inactive",2011-05-10,2014-12-31,"Cigarette Retail Dealer","FOUR STARS GOURMET INC","461 DEKALB AVE BROOKLYN NY 11205","BROOKLYN",2011,2014
"248","1391110-DCA","Inactive",2011-05-10,2014-12-31,"Cigarette Retail Dealer","NIGHT OWL EXPRESS DELI INC","1811 PITKIN AVE BROOKLYN NY 11212","BROOKLYN",2011,2014
"249","1390124-DCA","Inactive",2011-05-12,2014-12-31,"Cigarette Retail Dealer","K AND H DELI GROCERY INC.","8742 25TH AVE BROOKLYN NY 11214","BROOKLYN",2011,2014
"250","1391882-DCA","Inactive",2011-05-13,2014-12-31,"Cigarette Retail Dealer","CARMA DELI CORP.","245 TROY AVE BROOKLYN NY 11213","BROOKLYN",2011,2014
"251","1392038-DCA","Inactive",2011-05-13,2014-12-31,"Cigarette Retail Dealer","JVP DELI GROCERY, INC.","2740 PITKIN AVE BROOKLYN NY 11208","BROOKLYN",2011,2014
"252","1392440-DCA","Inactive",2011-05-18,2014-12-31,"Cigarette Retail Dealer","VALDEZ DELI-GROCERY, INC.","579 BROOKLYN AVE BROOKLYN NY 11203","BROOKLYN",2011,2014
"253","1392954-DCA","Inactive",2011-05-23,2014-12-31,"Cigarette Retail Dealer","NEIGHBORHOOD DELI FOOD CORP.","951 PUTNAM AVE BROOKLYN NY 11221","BROOKLYN",2011,2014
"254","1393450-DCA","Inactive",2011-05-24,2014-12-31,"Cigarette Retail Dealer","1932 CHURCH DELI & GROCERY CORP","1932 CHURCH AVE BROOKLYN NY 11226","BROOKLYN",2011,2014
"255","1393428-DCA","Inactive",2011-05-24,2014-12-31,"Cigarette Retail Dealer","PITKIN EXPRESS DELI INC.","2481 PITKIN AVE BROOKLYN NY 11208","BROOKLYN",2011,2014
"256","1393342-DCA","Inactive",2011-05-24,2014-12-31,"Cigarette Retail Dealer","GUTIERREZ, JUAN MANUEL","178 WOODRUFF AVE BROOKLYN NY 11226","BROOKLYN",2011,2014
"257","1393766-DCA","Inactive",2011-05-25,2014-12-31,"Cigarette Retail Dealer","ASGHAR FAMILY DISCOUNTS, CORP.","5406 AVENUE N BROOKLYN NY 11234","BROOKLYN",2011,2014
"258","1393646-DCA","Inactive",2011-05-25,2014-12-31,"Cigarette Retail Dealer","BELMONT MINI MARKET CORP.","113 BELMONT AVE BROOKLYN NY 11212","BROOKLYN",2011,2014
"259","1395444-DCA","Inactive",2011-06-08,2014-12-31,"Cigarette Retail Dealer","24 EXPRESS SULLIVAN FOOD CORP.","209 SULLIVAN PL BROOKLYN NY 11225","BROOKLYN",2011,2014
"260","1395470-DCA","Inactive",2011-06-09,2014-12-31,"Cigarette Retail Dealer","FAMOUS GROCERY INC.","315 KINGS HWY BROOKLYN NY 11223","BROOKLYN",2011,2014
"261","1396984-DCA","Inactive",2011-06-20,2014-12-31,"Cigarette Retail Dealer","RED APPLE FOOD CORP.","513 NOSTRAND AVE BROOKLYN NY 11216","BROOKLYN",2011,2014
"262","1397140-DCA","Inactive",2011-06-20,2014-12-31,"Cigarette Retail Dealer","T&T FOOD MARKET CORP.","2715 MERMAID AVE BROOKLYN NY 11224","BROOKLYN",2011,2014
"263","1397284-DCA","Inactive",2011-06-21,2014-12-31,"Cigarette Retail Dealer","BRIGHT FOOD CORP.","187 BUFFALO AVE BROOKLYN NY 11213","BROOKLYN",2011,2014
"264","1397380-DCA","Inactive",2011-06-23,2014-12-31,"Cigarette Retail Dealer","MIA DELI GROCERY & GRILL INC.","511 CONEY ISLAND AVE BROOKLYN NY 11218","BROOKLYN",2011,2014
"265","1397536-DCA","Inactive",2011-06-23,2014-12-31,"Cigarette Retail Dealer","EL TRIUNFO DELI & GROCERY CORP.","4320 4TH AVE BROOKLYN NY 11232","BROOKLYN",2011,2014
"266","1397900-DCA","Inactive",2011-06-28,2014-12-31,"Cigarette Retail Dealer","BERGEN ST FOOD CORP.","339 SARATOGA AVE BROOKLYN NY 11233","BROOKLYN",2011,2014
"267","1398790-DCA","Inactive",2011-07-01,2014-12-31,"Cigarette Retail Dealer","SUN MOON SUPERMARKET INC.","4001 5TH AVE BROOKLYN NY 11232","BROOKLYN",2011,2014
"268","1398406-DCA","Inactive",2011-07-05,2014-12-31,"Cigarette Retail Dealer","YEMEN GROCERY CORP.","786 NEW LOTS AVE BROOKLYN NY 11208","BROOKLYN",2011,2014
"269","1394654-DCA","Inactive",2011-07-14,2014-12-31,"Cigarette Retail Dealer","BAERNETT GROUP INC.","1933 FLATBUSH AVE BROOKLYN NY 11210","BROOKLYN",2011,2014
"270","1400468-DCA","Inactive",2011-07-19,2014-12-31,"Cigarette Retail Dealer","MIZANUR RAHMAN","1171 FULTON ST BROOKLYN NY 11216","BROOKLYN",2011,2014
"271","1400600-DCA","Inactive",2011-07-19,2014-12-31,"Cigarette Retail Dealer","NEW FENG 99 STORE INC.","5405 6TH AVE BROOKLYN NY 11220","BROOKLYN",2011,2014
"272","1401046-DCA","Inactive",2011-07-20,2014-12-31,"Cigarette Retail Dealer","BROOKLYN GARDEN DELI CORP.","910 FULTON ST BROOKLYN NY 11238","BROOKLYN",2011,2014
"273","1401018-DCA","Inactive",2011-07-20,2014-12-31,"Cigarette Retail Dealer","MALCOLM X FOOD CORP.","125 MALCOLM X BLVD BROOKLYN NY 11221","BROOKLYN",2011,2014
"274","1401414-DCA","Inactive",2011-07-22,2014-12-31,"Cigarette Retail Dealer","RASHAD O SALIM","664 GREENE AVE BROOKLYN NY 11221","BROOKLYN",2011,2014
"275","1401150-DCA","Inactive",2011-07-25,2014-12-31,"Cigarette Retail Dealer","NEW YORK CROISSANT FOOD, INC.","576 ATLANTIC AVE BROOKLYN NY 11217","BROOKLYN",2011,2014
"276","1401268-DCA","Inactive",2011-07-25,2014-12-31,"Cigarette Retail Dealer","842 NEIGHBORHOOD DELI GROCERY CORP.","842 ROCKAWAY AVE BROOKLYN NY 11212","BROOKLYN",2011,2014
"277","1401334-DCA","Inactive",2011-07-25,2014-12-31,"Cigarette Retail Dealer","ESA DELI GROCERY CORP.","309 SARATOGA AVE BROOKLYN NY 11233","BROOKLYN",2011,2014
"278","1325240-DCA","Inactive",2011-07-26,2014-12-31,"Cigarette Retail Dealer","OPTIMO CANDY & NEWSSTAND, INC.","15 HANSON PL BROOKLYN NY 11217","BROOKLYN",2011,2014
"279","1401570-DCA","Inactive",2011-07-26,2014-12-31,"Cigarette Retail Dealer","VYJ DELI GROCERY CORP","545 KNICKERBOCKER AVE BROOKLYN NY 11221","BROOKLYN",2011,2014
"280","1401556-DCA","Inactive",2011-07-26,2014-12-31,"Cigarette Retail Dealer","EXPRESS DELI & TOBACCO CORP.","132 GRAHAM AVE BROOKLYN NY 11206","BROOKLYN",2011,2014
