GEOID,NAME,totpop,propwhite,medincome,propdegree,geometry,census_tract,count
36005003100,"Census Tract 31, Bronx County, New York",1243,0.20800000000000002,37167,0.233,"list(list(c(-73.903074, -73.90496, -73.906275, -73.908443, -73.908207, -73.907839, -73.907537, -73.90726, -73.906852, -73.90633, -73.905413, -73.904466, -73.90418, -73.903417, -73.903243, -73.903074, 40.80988, 40.808531, 40.807451, 40.806477, 40.807152, 40.808206, 40.80906, 40.809937, 40.811209, 40.812667, 40.812476, 40.812282, 40.812125, 40.811507, 40.810713, 40.80988)))",36005003100,2
36005003900,"Census Tract 39, Bronx County, New York",7041,0.456,32875,0.213,"list(list(c(-73.925142, -73.92614, -73.926321, -73.927121, -73.926443, -73.925553, -73.924683, -73.923726, -73.921486, -73.918049, -73.916184, -73.916589, -73.917015, -73.917479, -73.919224, -73.920046, -73.922886, -73.925142, 40.81005, 40.810503, 40.810586, 40.810949, 40.811507, 40.811941, 40.812384, 40.811979, 40.811035, 40.809575, 40.80879, 40.808133, 40.807506, 40.806823, 40.807558, 40.807907, 40.809106, 40.81005)))",36005003900,3
36005005002,"Census Tract 50.02, Bronx County, New York",5254,0.133,26126,0.18899999999999997,"list(list(c(-73.875871, -73.875802, -73.876725, -73.877655, -73.878577, -73.879501, -73.880427, -73.881046, -73.880112, -73.879171, -73.878703, -73.878235, -73.877299, -73.876402, -73.875871, 40.826698, 40.826402, 40.826278, 40.826151, 40.82603, 40.825905, 40.82578, 40.828432, 40.828511, 40.828582, 40.828621, 40.82866, 40.828742, 40.828977, 40.826698)))",36005005002,4
36005006200,"Census Tract 62, Bronx County, New York",7150,0.09699999999999999,25017,0.196,"list(list(c(-73.878364, -73.876937, -73.876559, -73.876151, -73.875101, -73.874323, -73.873676, -73.873725, -73.873824, -73.873833, -73.873739, -73.873626, -73.873512, -73.873193, -73.873728, -73.874547, -73.875507, -73.876067, -73.876594, -73.877432, -73.87772, -73.878565, -73.879252, -73.878364, 40.835081, 40.836137, 40.836134, 40.836132, 40.836127, 40.836033, 40.836011, 40.835535, 40.835171, 40.834373, 40.83188, 40.831358, 40.830837, 40.829905, 40.829753, 40.829522, 40.829234, 40.831638, 40.833882, 
40.83376, 40.833868, 40.834184, 40.834424, 40.835081)))",36005006200,2
36005006300,"Census Tract 63, Bronx County, New York",5480,0.271,29923,0.259,"list(list(c(-73.927313, -73.928218, -73.928857, -73.930276, -73.93057, -73.93102, -73.93126, -73.931456, -73.932263, -73.932406, -73.9322, -73.932195, -73.93212, -73.932101, -73.932106, -73.932105, -73.932116, -73.932206, -73.932249, -73.932306, -73.932305, -73.932302, -73.932358, -73.932405, -73.932406, -73.932405, -73.932336, -73.932303, -73.932497, -73.932542, -73.932568, -73.932693, -73.932706, -73.932679, -73.932652, -73.932634, -73.932616, -73.932528, -73.932504, -73.932506, -73.932531, -73.932531, 
-73.932506, -73.932578, -73.932573, -73.932636, -73.932941, -73.932202, -73.931965, -73.931555, -73.93126, -73.930964, -73.929932, -73.929772, -73.928756, -73.927264, -73.926429, -73.925364, -73.925029, -73.924394, -73.923967, -73.922372, -73.92318, -73.922217, -73.923488, -73.924261, -73.924812, -73.924972, -73.925927, -73.924944, -73.924047, -73.922669, -73.923062, -73.923473, -73.924434, -73.925645, -73.926321, -73.926648, -73.926878, -73.927313, 40.81856, 40.816535, 40.81488, 40.813256, 40.813373, 
40.813579, 40.813673, 40.813774, 40.813966, 40.814179, 40.814582, 40.814634, 40.814881, 40.81498, 40.819347, 40.81944, 40.819616, 40.821079, 40.821208, 40.821379, 40.821432, 40.822209, 40.822539, 40.822779, 40.823151, 40.823182, 40.823453, 40.823571, 40.82414, 40.824381, 40.82452, 40.825119, 40.825179, 40.825261, 40.825343, 40.825397, 40.825452, 40.825703, 40.825782, 40.826, 40.826104, 40.826607, 40.827779, 40.827827, 40.827846, 40.827908, 40.828213, 40.828251, 40.828265, 40.828311, 40.828332, 40.828352, 
40.828636, 40.82868, 40.829186, 40.830565, 40.831423, 40.832625, 40.833273, 40.834484, 40.835082, 40.836109, 40.834517, 40.834163, 40.831973, 40.830681, 40.829783, 40.829523, 40.827812, 40.827511, 40.827244, 40.826854, 40.826096, 40.825425, 40.823458, 40.821131, 40.820568, 40.820053, 40.819479, 40.81856)))",36005006300,5
36005006500,"Census Tract 65, Bronx County, New York",5358,0.141,23670,0.20800000000000002,"list(list(c(-73.918899, -73.918214, -73.917119, -73.915991, -73.916764, -73.917625, -73.9179, -73.918618, -73.919467, -73.920349, -73.920482, -73.921583, -73.921245, -73.923093, -73.924, -73.925055, -73.925501, -73.926627, -73.92622, -73.925185, -73.924025, -73.922652, -73.921948, -73.921145, -73.920665, -73.920891, -73.92119, -73.921478, -73.921784, -73.922118, -73.918899, 40.817967, 40.817792, 40.817512, 40.817211, 40.816557, 40.816055, 40.815902, 40.815523, 40.815074, 40.814629, 40.814564, 40.81555, 
40.81622, 40.816698, 40.815439, 40.815722, 40.815833, 40.816119, 40.816759, 40.818013, 40.819285, 40.820494, 40.821032, 40.821563, 40.821837, 40.821494, 40.820833, 40.8202, 40.819527, 40.818796, 40.817967)))",36005006500,4
36005006700,"Census Tract 67, Bronx County, New York",7530,0.171,17834,0.179,"list(list(c(-73.917713, -73.91754, -73.915902, -73.914264, -73.91352, -73.914031, -73.914472, -73.914953, -73.915263, -73.915528, -73.915991, -73.917119, -73.918214, -73.918899, -73.922118, -73.921784, -73.921478, -73.92119, -73.920891, -73.920665, -73.92034, -73.919789, -73.919178, -73.91882, -73.918371, -73.917417, -73.917691, -73.917713, 40.820647, 40.820602, 40.820175, 40.819747, 40.819542, 40.818956, 40.818507, 40.818077, 40.817825, 40.817581, 40.817211, 40.817512, 40.817792, 40.817967, 40.818796, 
40.819527, 40.8202, 40.820833, 40.821494, 40.821837, 40.822095, 40.821941, 40.82177, 40.82167, 40.821544, 40.821277, 40.820691, 40.820647)))",36005006700,4
36005007200,"Census Tract 72, Bronx County, New York",5953,0.162,44156,0.14800000000000002,"list(list(c(-73.857157, -73.85699, -73.860261, -73.859938, -73.85962, -73.860674, -73.861717, -73.862642, -73.863135, -73.863657, -73.862721, -73.861548, -73.861362, -73.861101, -73.860851, -73.860344, -73.860324, -73.860103, -73.857391, -73.857376, -73.857323, -73.857157, 40.831102, 40.830385, 40.829947, 40.829247, 40.828548, 40.828419, 40.828296, 40.82817, 40.830305, 40.832652, 40.833021, 40.833302, 40.833502, 40.833559, 40.833614, 40.833294, 40.833184, 40.833117, 40.832297, 40.832046, 40.831822, 
40.831102)))",36005007200,3
36005007300,"Census Tract 73, Bronx County, New York",3640,0.32299999999999995,22209,0.158,"list(list(c(-73.907245, -73.908159, -73.909075, -73.910019, -73.910948, -73.911812, -73.912954, -73.912579, -73.91226, -73.911942, -73.911025, -73.910133, -73.90991, -73.909132, -73.908225, -73.90808, -73.907154, -73.906238, -73.906584, -73.906966, -73.907245, 40.812855, 40.813044, 40.813233, 40.813432, 40.813621, 40.813883, 40.814269, 40.814926, 40.815486, 40.816047, 40.815977, 40.815932, 40.815936, 40.815941, 40.816203, 40.816033, 40.815842, 40.815661, 40.814709, 40.813652, 40.812855)))",36005007300,2
36005007500,"Census Tract 75, Bronx County, New York",4148,0.21600000000000003,28770,0.13,"list(list(c(-73.910164, -73.910014, -73.909909, -73.908926, -73.908418, -73.907427, -73.906457, -73.905659, -73.906002, -73.906439, -73.906917, -73.906997, -73.906242, -73.905313, -73.906305, -73.90665, -73.907589, -73.908225, -73.909132, -73.90991, -73.910133, -73.911025, -73.911942, -73.911381, -73.910612, -73.910419, -73.91028, -73.910164, 40.820482, 40.820926, 40.821241, 40.820963, 40.822181, 40.821945, 40.821715, 40.821557, 40.82075, 40.819694, 40.818533, 40.81834, 40.818158, 40.817925, 40.817371, 
40.817179, 40.816596, 40.816203, 40.815941, 40.815936, 40.815932, 40.815977, 40.816047, 40.817373, 40.819224, 40.819753, 40.820324, 40.820482)))",36005007500,2
36005007600,"Census Tract 76, Bronx County, New York",5442,0.13,34833,0.156,"list(list(c(-73.862837, -73.862721, -73.863657, -73.864565, -73.865461, -73.866355, -73.867258, -73.86815, -73.869079, -73.870007, -73.870375, -73.8709, -73.871095, -73.870558, -73.869994, -73.869033, -73.868102, -73.866806, -73.865861, -73.864883, -73.863856, -73.862837, 40.833688, 40.833021, 40.832652, 40.832389, 40.832132, 40.831874, 40.831624, 40.83136, 40.831086, 40.83082, 40.832405, 40.834645, 40.83568, 40.83571, 40.83565, 40.835486, 40.835213, 40.834837, 40.834551, 40.834231, 40.833951, 40.833688
)))",36005007600,3
36005008500,"Census Tract 85, Bronx County, New York",5917,0.165,25860,0.109,"list(list(c(-73.901928, -73.901668, -73.900023, -73.899818, -73.899285, -73.898521, -73.897786, -73.897045, -73.896213, -73.895801, -73.895428, -73.89685, -73.898448, -73.899341, -73.899728, -73.90012, -73.900506, -73.900922, -73.900721, -73.901536, -73.902579, -73.902107, -73.901928, 40.818924, 40.819534, 40.818595, 40.81847, 40.818147, 40.817686, 40.817246, 40.816802, 40.816319, 40.816066, 40.815845, 40.81446, 40.813177, 40.813489, 40.81429, 40.815084, 40.815879, 40.816724, 40.816764, 40.817156, 
40.81737, 40.818505, 40.818924)))",36005008500,3
36005009200,"Census Tract 92, Bronx County, New York",5524,0.109,40768,0.282,"list(list(c(-73.851224, -73.852934, -73.854733, -73.855553, -73.857391, -73.860103, -73.860324, -73.860344, -73.859056, -73.857732, -73.854651, -73.853471, -73.852813, -73.851684, -73.850166, -73.849559, -73.848486, -73.848314, -73.848147, -73.847979, -73.847812, -73.847642, -73.84747, -73.847318, -73.84733, -73.849313, -73.850632, -73.851224, 40.830414, 40.830932, 40.831478, 40.831727, 40.832297, 40.833117, 40.833184, 40.833294, 40.833413, 40.833558, 40.833888, 40.834015, 40.834079, 40.834201, 40.834355, 
40.834409, 40.834525, 40.833781, 40.83306, 40.832339, 40.831622, 40.830901, 40.830189, 40.829533, 40.829219, 40.829858, 40.830233, 40.830414)))",36005009200,4
36005009300,"Census Tract 93, Bronx County, New York",6593,0.359,31417,0.179,"list(list(c(-73.892504, -73.895736, -73.901892, -73.902294, -73.902433, -73.902849, -73.902988, -73.903015, -73.903074, -73.900905, -73.899167, -73.898448, -73.89685, -73.895428, -73.89514, -73.893323, -73.892278, -73.890824, -73.890709, -73.890422, -73.890087, -73.889713, -73.889167, -73.888656, -73.887996, -73.886699, -73.885894, -73.885401, -73.884174, -73.883765, -73.882841, -73.882092, -73.881859, -73.881621, -73.881212, -73.880413, -73.879795, -73.879458, -73.876815, -73.874838, -73.874659, 
-73.873689, -73.87152, -73.862704, -73.86306, -73.866707, -73.872264, -73.892504, 40.801206, 40.802633, 40.805007, 40.805935, 40.806584, 40.808525, 40.809364, 40.809602, 40.80988, 40.811429, 40.812665, 40.813177, 40.81446, 40.815845, 40.816126, 40.817878, 40.818894, 40.820307, 40.820199, 40.819984, 40.819712, 40.819433, 40.818618, 40.817755, 40.816664, 40.815363, 40.814593, 40.814107, 40.81295, 40.812536, 40.811637, 40.810922, 40.810852, 40.81045, 40.81006, 40.809393, 40.807538, 40.805614, 40.805924, 
40.803956, 40.803778, 40.802676, 40.801755, 40.797276, 40.796958, 40.793653, 40.794992, 40.801206)))",36005009300,3
36005011502,"Census Tract 115.02, Bronx County, New York",4452,0.395,19617,0.16699999999999998,"list(list(c(-73.882977, -73.88338, -73.884319, -73.885239, -73.886161, -73.887084, -73.887996, -73.888656, -73.889167, -73.889713, -73.890087, -73.890422, -73.890709, -73.890824, -73.890235, -73.889301, -73.888434, -73.887544, -73.887011, -73.886305, -73.885424, -73.88529, -73.884568, -73.884442, -73.884328, -73.883788, -73.882448, -73.880981, -73.881408, -73.882346, -73.882977, 40.817337, 40.817351, 40.81721, 40.81707, 40.81693, 40.81679, 40.816664, 40.817755, 40.818618, 40.819433, 40.819712, 40.819984, 
40.820199, 40.820307, 40.820949, 40.821432, 40.821933, 40.822561, 40.822807, 40.822973, 40.823056, 40.823069, 40.82316, 40.822896, 40.822614, 40.821933, 40.819269, 40.818238, 40.817993, 40.817416, 40.817337)))",36005011502,2
36005012102,"Census Tract 121.02, Bronx County, New York",1309,0.154,12321,0.141,"list(list(c(-73.886096, -73.886351, -73.886613, -73.887774, -73.888711, -73.88965, -73.890555, -73.891288, -73.890663, -73.889711, -73.888806, -73.887895, -73.8864, -73.886096, 40.827656, 40.826012, 40.825329, 40.825226, 40.825181, 40.825136, 40.825102, 40.82512, 40.825307, 40.8258, 40.826257, 40.826743, 40.827503, 40.827656)))",36005012102,2
36005012901,"Census Tract 129.01, Bronx County, New York",3009,0.267,17723,0.16899999999999998,"list(list(c(-73.897329, -73.896861, -73.895847, -73.894871, -73.893898, -73.8932, -73.893901, -73.894339, -73.894883, -73.895861, -73.896878, -73.897864, -73.898985, -73.89986, -73.900646, -73.900852, -73.901602, -73.901292, -73.900845, -73.900612, -73.901988, -73.901176, -73.899799, -73.898874, -73.898142, -73.897329, 40.823856, 40.823848, 40.823892, 40.823937, 40.823984, 40.824008, 40.823643, 40.823417, 40.823134, 40.822631, 40.822118, 40.821598, 40.821038, 40.820563, 40.820164, 40.820059, 40.819695, 
40.820475, 40.821542, 40.822109, 40.82244, 40.824389, 40.824058, 40.82385, 40.823854, 40.823856)))",36005012901,3
36005013300,"Census Tract 133, Bronx County, New York",6894,0.031,19784,0.21,"list(list(c(-73.901242, -73.901176, -73.901988, -73.900612, -73.900845, -73.901292, -73.902668, -73.903793, -73.904897, -73.905659, -73.906457, -73.905732, -73.905442, -73.904922, -73.904417, -73.903114, -73.902331, -73.901242, 40.824404, 40.824389, 40.82244, 40.822109, 40.821542, 40.820475, 40.820803, 40.821091, 40.821371, 40.821557, 40.821715, 40.823337, 40.824033, 40.825287, 40.825166, 40.824854, 40.824666, 40.824404)))",36005013300,2
36005014100,"Census Tract 141, Bronx County, New York",2654,0.26899999999999996,28022,0.19399999999999998,"list(list(c(-73.908418, -73.909413, -73.909497, -73.910044, -73.9107, -73.911285, -73.911745, -73.912876, -73.914506, -73.916216, -73.915877, -73.916773, -73.916088, -73.916309, -73.916614, -73.915923, -73.915451, -73.915226, -73.914751, -73.913512, -73.913167, -73.91131, -73.91057, -73.910109, -73.908709, -73.907741, -73.908418, 40.822181, 40.822418, 40.822438, 40.822546, 40.822324, 40.822198, 40.822107, 40.822441, 40.822942, 40.823468, 40.824104, 40.824387, 40.824838, 40.824903, 40.824992, 40.82544, 
40.825748, 40.82561, 40.825201, 40.824805, 40.825457, 40.824849, 40.824648, 40.824525, 40.824067, 40.823815, 40.822181)))",36005014100,2
36005014900,"Census Tract 149, Bronx County, New York",3996,0.077,27500,0.177,"list(list(c(-73.900252, -73.900794, -73.902275, -73.903541, -73.904506, -73.903435, -73.901856, -73.90135, -73.901212, -73.899634, -73.898453, -73.898999, -73.899449, -73.900742, -73.900252, 40.831195, 40.830777, 40.829637, 40.830436, 40.830625, 40.832216, 40.834622, 40.835311, 40.835498, 40.835016, 40.834721, 40.833892, 40.833218, 40.831269, 40.831195)))",36005014900,2
36005017300,"Census Tract 173, Bronx County, New York",6319,0.209,19125,0.2,"list(list(c(-73.919483, -73.92034, -73.920665, -73.920163, -73.920063, -73.919931, -73.919474, -73.919401, -73.919339, -73.918459, -73.917939, -73.917533, -73.917222, -73.916906, -73.91641, -73.915566, -73.914722, -73.913887, -73.912962, -73.913631, -73.91461, -73.915451, -73.915923, -73.916614, -73.916309, -73.916088, -73.916773, -73.917566, -73.918337, -73.918993, -73.919483, 40.822645, 40.822095, 40.821837, 40.822529, 40.822667, 40.8229, 40.823728, 40.823861, 40.823973, 40.825574, 40.826516, 40.82725, 
40.827809, 40.828389, 40.82929, 40.829004, 40.82873, 40.82846, 40.82816, 40.826924, 40.826295, 40.825748, 40.82544, 40.824992, 40.824903, 40.824838, 40.824387, 40.823884, 40.823385, 40.822961, 40.822645)))",36005017300,2
36005017500,"Census Tract 175, Bronx County, New York",7046,0.054000000000000006,14992,0.20800000000000002,"list(list(c(-73.912255, -73.912962, -73.913887, -73.914722, -73.915566, -73.91641, -73.915699, -73.915008, -73.914079, -73.913844, -73.913001, -73.912145, -73.911285, -73.912395, -73.911384, -73.912255, 40.829419, 40.82816, 40.82846, 40.82873, 40.829004, 40.82929, 40.830536, 40.831723, 40.833286, 40.833694, 40.833409, 40.833117, 40.832829, 40.830936, 40.830988, 40.829419)))",36005017500,2
36005017701,"Census Tract 177.01, Bronx County, New York",3656,0.099,22880,0.146,"list(list(c(-73.909621, -73.91049, -73.911384, -73.912395, -73.911285, -73.912145, -73.913001, -73.913844, -73.9129, -73.912057, -73.9112, -73.910342, -73.909574, -73.908691, -73.909621, 40.832281, 40.830737, 40.830988, 40.830936, 40.832829, 40.833117, 40.833409, 40.833694, 40.835297, 40.835013, 40.834722, 40.834431, 40.834188, 40.833938, 40.832281)))",36005017701,3
36005017702,"Census Tract 177.02, Bronx County, New York",4631,0.063,20950,0.139,"list(list(c(-73.907402, -73.908148, -73.908691, -73.909574, -73.910342, -73.9112, -73.912057, -73.9129, -73.91139, -73.910595, -73.909458, -73.909307, -73.90798, -73.906445, -73.905769, -73.905607, -73.905383, -73.905979, -73.90694, -73.907402, 40.836232, 40.834904, 40.833938, 40.834188, 40.834431, 40.834722, 40.835013, 40.835297, 40.837866, 40.837503, 40.837057, 40.836958, 40.837178, 40.838669, 40.839557, 40.839844, 40.839769, 40.838505, 40.836969, 40.836232)))",36005017702,5
36005018101,"Census Tract 181.01, Bronx County, New York",3397,0.09,33438,0.272,"list(list(c(-73.91641, -73.917285, -73.91811, -73.917446, -73.916752, -73.915857, -73.91497, -73.914079, -73.915008, -73.915699, -73.91641, 40.82929, 40.829655, 40.830005, 40.83113, 40.832322, 40.833839, 40.833588, 40.833286, 40.831723, 40.830536, 40.82929)))",36005018101,3
36005018102,"Census Tract 181.02, Bronx County, New York",5523,0.129,35462,0.215,"list(list(c(-73.91811, -73.918944, -73.919467, -73.920461, -73.919856, -73.919029, -73.918389, -73.917706, -73.916662, -73.915857, -73.916752, -73.917446, -73.91811, 40.830005, 40.830335, 40.830538, 40.830915, 40.831949, 40.83309, 40.833809, 40.83451, 40.834127, 40.833839, 40.832322, 40.83113, 40.830005)))",36005018102,5
36005018500,"Census Tract 185, Bronx County, New York",6371,0.1,24049,0.21100000000000002,"list(list(c(-73.905442, -73.905732, -73.906457, -73.907427, -73.908418, -73.907741, -73.908709, -73.910109, -73.91057, -73.91131, -73.911794, -73.911694, -73.910307, -73.909482, -73.90896, -73.907722, -73.906571, -73.905531, -73.904506, -73.903541, -73.902275, -73.902392, -73.903461, -73.903852, -73.904909, -73.90508, -73.904293, -73.904922, -73.905442, 40.824033, 40.823337, 40.821715, 40.821945, 40.822181, 40.823815, 40.824067, 40.824525, 40.824648, 40.824849, 40.826428, 40.827759, 40.828773, 40.829592, 
40.830226, 40.829823, 40.829452, 40.829104, 40.830625, 40.830436, 40.829637, 40.829463, 40.828533, 40.828194, 40.827277, 40.827114, 40.82692, 40.825287, 40.824033)))",36005018500,3
36005018900,"Census Tract 189, Bronx County, New York",7956,0.183,26965,0.244,"list(list(c(-73.933075, -73.933306, -73.933406, -73.933144, -73.932658, -73.93187, -73.931277, -73.930965, -73.930355, -73.92938, -73.928537, -73.927783, -73.927008, -73.92614, -73.926611, -73.925364, -73.926429, -73.927264, -73.928756, -73.929772, -73.929932, -73.930964, -73.93126, -73.931555, -73.931965, -73.932202, -73.932941, -73.933006, -73.933042, -73.933068, -73.933075, 40.828995, 40.831379, 40.833179, 40.834815, 40.834761, 40.834673, 40.834607, 40.834572, 40.834505, 40.83467, 40.834418, 40.83417, 
40.833917, 40.833636, 40.833022, 40.832625, 40.831423, 40.830565, 40.829186, 40.82868, 40.828636, 40.828352, 40.828332, 40.828311, 40.828265, 40.828251, 40.828213, 40.828279, 40.828651, 40.82892, 40.828995)))",36005018900,2
36005020000,"Census Tract 200, Bronx County, New York",4695,0.196,31599,0.349,"list(list(c(-73.841461, -73.842041, -73.842401, -73.842613, -73.843062, -73.84331, -73.843611, -73.843918, -73.844581, -73.845531, -73.846479, -73.847156, -73.847798, -73.847962, -73.848986, -73.850523, -73.849992, -73.849392, -73.848546, -73.848069, -73.84749, -73.846235, -73.846793, -73.847109, -73.847347, -73.847723, -73.847885, -73.84721, -73.84657, -73.844929, -73.844796, -73.84462, -73.84491, -73.844291, -73.843775, -73.843276, -73.842837, -73.842393, -73.84188, -73.841461, 40.840956, 40.840646, 
40.840349, 40.840167, 40.839797, 40.839603, 40.839348, 40.839087, 40.838536, 40.839173, 40.839809, 40.840264, 40.840697, 40.840828, 40.8416, 40.84279, 40.842852, 40.842919, 40.843007, 40.843072, 40.843562, 40.84449, 40.845, 40.845306, 40.845503, 40.845839, 40.845989, 40.846489, 40.847068, 40.850144, 40.848372, 40.846361, 40.845427, 40.844683, 40.844119, 40.843542, 40.842906, 40.84227, 40.841528, 40.840956)))",36005020000,2
36005020100,"Census Tract 201, Bronx County, New York",4041,0.17800000000000002,33396,0.22,"list(list(c(-73.930114, -73.930406, -73.93044, -73.930157, -73.929982, -73.929695, -73.929635, -73.929597, -73.929503, -73.929006, -73.928285, -73.928262, -73.928242, -73.927802, -73.927591, -73.927097, -73.926625, -73.925934, -73.925247, -73.925115, -73.924734, -73.924018, -73.923428, -73.923424, -73.923815, -73.924136, -73.924848, -73.925268, -73.92578, -73.926191, -73.927092, -73.928139, -73.928659, -73.929449, -73.930114, 40.840149, 40.840279, 40.840688, 40.841664, 40.841918, 40.842195, 40.842256, 
40.842292, 40.842381, 40.844079, 40.845281, 40.84532, 40.845353, 40.845245, 40.845193, 40.845097, 40.844983, 40.844851, 40.844856, 40.844841, 40.844813, 40.844657, 40.844688, 40.84429, 40.842886, 40.842466, 40.841495, 40.840176, 40.839233, 40.838512, 40.838625, 40.838771, 40.839802, 40.839613, 40.840149)))",36005020100,2
36005021100,"Census Tract 211, Bronx County, New York",5270,0.131,24818,0.18899999999999997,"list(list(c(-73.922216, -73.923231, -73.923707, -73.924924, -73.926191, -73.92578, -73.925268, -73.924848, -73.924136, -73.923815, -73.923424, -73.923428, -73.922661, -73.9228, -73.922802, -73.922422, -73.921945, -73.921495, -73.921314, -73.92164, -73.921903, -73.922216, 40.837986, 40.83816, 40.838202, 40.83835, 40.838512, 40.839233, 40.840176, 40.841495, 40.842466, 40.842886, 40.84429, 40.844688, 40.844632, 40.844305, 40.842775, 40.841837, 40.841045, 40.840349, 40.840005, 40.838888, 40.838473, 40.837986
)))",36005021100,2
36005021502,"Census Tract 215.02, Bronx County, New York",5778,0.092,24663,0.18,"list(list(c(-73.918178, -73.918773, -73.919184, -73.919563, -73.920599, -73.921044, -73.920542, -73.919609, -73.919411, -73.918753, -73.918414, -73.917286, -73.916051, -73.915452, -73.914156, -73.912875, -73.913968, -73.914426, -73.914892, -73.915267, -73.916473, -73.917028, -73.918178, 40.84624, 40.846155, 40.846098, 40.84621, 40.846286, 40.84652, 40.846894, 40.847578, 40.847635, 40.848071, 40.848328, 40.849189, 40.850043, 40.850494, 40.849968, 40.850125, 40.848609, 40.847964, 40.847311, 40.846812, 
40.846528, 40.846398, 40.84624)))",36005021502,2
36005021601,"Census Tract 216.01, Bronx County, New York",3892,0.22699999999999998,27997,0.172,"list(list(c(-73.864062, -73.863938, -73.863929, -73.863575, -73.863555, -73.863156, -73.86296, -73.862943, -73.86284, -73.862837, -73.863856, -73.864883, -73.865861, -73.866806, -73.866329, -73.865979, -73.865074, -73.865472, -73.866385, -73.866682, -73.867248, -73.866965, -73.866361, -73.865465, -73.865045, -73.864465, -73.864062, 40.840291, 40.840045, 40.839996, 40.837979, 40.837865, 40.835531, 40.83442, 40.834299, 40.833983, 40.833688, 40.833951, 40.834231, 40.834551, 40.834837, 40.835049, 40.835205, 
40.835342, 40.837676, 40.837587, 40.839236, 40.840344, 40.840423, 40.840592, 40.840857, 40.840954, 40.841088, 40.840291)))",36005021601,2
36005021800,"Census Tract 218, Bronx County, New York",6145,0.147,35638,0.25,"list(list(c(-73.875101, -73.876151, -73.876559, -73.876937, -73.876152, -73.875363, -73.874588, -73.873276, -73.873045, -73.87283, -73.8727, -73.871206, -73.870982, -73.870747, -73.870504, -73.870318, -73.869659, -73.869347, -73.869208, -73.868847, -73.868723, -73.868308, -73.867822, -73.867406, -73.867248, -73.866682, -73.866385, -73.865472, -73.865074, -73.865979, -73.866329, -73.866806, -73.868102, -73.869033, -73.869994, -73.870558, -73.871095, -73.872124, -73.87319, -73.873676, -73.874323, -73.875101, 
40.836127, 40.836132, 40.836134, 40.836137, 40.836498, 40.836773, 40.837204, 40.837816, 40.838367, 40.838964, 40.839752, 40.839675, 40.839671, 40.839654, 40.839621, 40.839587, 40.839428, 40.839547, 40.8396, 40.839753, 40.839806, 40.839995, 40.840166, 40.840305, 40.840344, 40.839236, 40.837587, 40.837676, 40.835342, 40.835205, 40.835049, 40.834837, 40.835213, 40.835486, 40.83565, 40.83571, 40.83568, 40.835859, 40.835913, 40.836011, 40.836033, 40.836127)))",36005021800,2
36005022101,"Census Tract 221.01, Bronx County, New York",3891,0.161,26756,0.19899999999999998,"list(list(c(-73.917848, -73.918412, -73.91948, -73.920479, -73.920097, -73.919696, -73.919384, -73.919309, -73.919017, -73.918592, -73.918137, -73.917683, -73.916783, -73.91594, -73.916429, -73.916917, -73.917383, -73.917848, 40.837156, 40.83644, 40.836796, 40.83714, 40.837734, 40.837872, 40.838077, 40.838126, 40.838381, 40.838982, 40.839607, 40.840225, 40.839881, 40.839552, 40.838948, 40.838336, 40.837745, 40.837156)))",36005022101,3
36005022102,"Census Tract 221.02, Bronx County, New York",5224,0.22,21551,0.10800000000000001,"list(list(c(-73.915871, -73.916467, -73.917433, -73.918412, -73.917848, -73.917383, -73.916917, -73.916429, -73.91594, -73.915024, -73.913755, -73.914238, -73.91478, -73.915328, -73.915871, 40.836393, 40.835778, 40.836106, 40.83644, 40.837156, 40.837745, 40.838336, 40.838948, 40.839552, 40.83932, 40.838743, 40.838109, 40.837517, 40.836954, 40.836393)))",36005022102,2
36005022200,"Census Tract 222, Bronx County, New York",2846,0.222,34352,0.276,"list(list(c(-73.857531, -73.855646, -73.855858, -73.855125, -73.855447, -73.854458, -73.853488, -73.853877, -73.854151, -73.853035, -73.85287, -73.852665, -73.852479, -73.852331, -73.852207, -73.85207, -73.851684, -73.852813, -73.853471, -73.854651, -73.857732, -73.859056, -73.860344, -73.860851, -73.860906, -73.861012, -73.859773, -73.85813, -73.857531, 40.835175, 40.83572, 40.835897, 40.836049, 40.837463, 40.83757, 40.837676, 40.839741, 40.840617, 40.840735, 40.839851, 40.83878, 40.837784, 40.83701, 
40.836347, 40.835625, 40.834201, 40.834079, 40.834015, 40.833888, 40.833558, 40.833413, 40.833294, 40.833614, 40.83399, 40.834597, 40.83477, 40.835002, 40.835175)))",36005022200,2
36005022401,"Census Tract 224.01, Bronx County, New York",2522,0.318,35574,0.271,"list(list(c(-73.867731, -73.86777, -73.867801, -73.868609, -73.868722, -73.869167, -73.869377, -73.869815, -73.869889, -73.869327, -73.868859, -73.868383, -73.867588, -73.867614, -73.867645, -73.867703, -73.867731, 40.853661, 40.852414, 40.851589, 40.852088, 40.852424, 40.853686, 40.854266, 40.855484, 40.855971, 40.856647, 40.857225, 40.857812, 40.85783, 40.857237, 40.856624, 40.854493, 40.853661)))",36005022401,2
