LICENSE_NBR,STATUS,CREATE_DATE,EXPIRATION_DATE,INDUSTRY,BUSINESS_NAME,address,BORO,Year,Year2,lon,lat,census_code,census_tract
2024121-2-DCA,Inactive,2015-06-10T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,KING OF FULTON DELI & TOBACCO INC.,2057 FULTON ST BROOKLYN NY 11233,BROOKLYN,2015,2016,-73.91102060000001,40.6785365,360470371005002,36047037100
2024209-2-DCA,Inactive,2015-06-11T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,G&S FOOD CORP I,2793B 86TH ST BROOKLYN NY 11223,BROOKLYN,2015,2016,-73.97921509999999,40.5933447,360470386002005,36047038600
2024321-2-DCA,Inactive,2015-06-12T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,RADDA DELI GROCERY CORP,309 SARATOGA AVE BROOKLYN NY 11233,BROOKLYN,2015,2016,-73.91639459999999,40.6752404,360470303001001,36047030300
2024326-2-DCA,Inactive,2015-06-12T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,OSORIO FOOD CORP.,2665 PITKIN AVE BROOKLYN NY 11208,BROOKLYN,2015,2016,-73.87382509999999,40.6753035,360471196002004,36047119600
2024304-2-DCA,Inactive,2015-06-12T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,FOSTER MART INC,9702 FOSTER AVE BROOKLYN NY 11236,BROOKLYN,2015,2016,-73.9054189,40.6481296,360471098002014,36047109800
2024443-2-DCA,Inactive,2015-06-16T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,CORTELYOU ROAD GROCERY STORE INC,1088 FLATBUSH AVE BROOKLYN NY 11226,BROOKLYN,2015,2016,-73.95810949999999,40.6438849,360470516022000,36047051602
2024580-2-DCA,Inactive,2015-06-18T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"FOTOUH DELI, GROCERY AND GRILL INC",2706 MERMAID AVE BROOKLYN NY 11224,BROOKLYN,2015,2016,-73.9935093,40.5754796,360470342001000,36047034200
2024666-2-DCA,Inactive,2015-06-22T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"S.B.C. LAUNDROMAT, INC.",489 ROCKAWAY AVE BROOKLYN NY 11212,BROOKLYN,2015,2016,-73.90997569999999,40.6682352,360470906002004,36047090600
2024657-2-DCA,Inactive,2015-06-22T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"BARCELONA DELI & COFFEE SHOP, CORP",5716 5TH AVE BROOKLYN NY 11220,BROOKLYN,2015,2016,-74.0149646,40.641018,360470074001001,36047007400
2024752-2-DCA,Inactive,2015-06-23T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"OWOYELE, ADESOLA",1204 FLATBUSH AVE BROOKLYN NY 11226,BROOKLYN,2015,2016,-73.9563026,40.6409207,360470516022001,36047051602
2024722-2-DCA,Inactive,2015-06-23T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,DAILY GROCERY INC,3153 FULTON ST BROOKLYN NY 11208,BROOKLYN,2015,2016,-73.878683,40.68199509999999,360471174001006,36047117400
2024774-2-DCA,Inactive,2015-06-24T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,BRITEWAY MINIMART INC.,668 3RD AVE BROOKLYN NY 11232,BROOKLYN,2015,2016,-73.9978094,40.6645573,360470018001005,36047001800
2024812-2-DCA,Inactive,2015-06-24T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,DIAA BAGEL & DELI PLUS INC,887 FULTON ST BROOKLYN NY 11238,BROOKLYN,2015,2016,-73.9676444,40.6838129,360470199002002,36047019900
2025043-2-DCA,Inactive,2015-06-30T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,NIDHI FOOD INC,4001 5TH AVE BROOKLYN NY 11232,BROOKLYN,2015,2016,-74.0044088,40.650502,360470088001002,36047008800
2025243-2-DCA,Inactive,2015-07-02T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,313 CENTRAL DELI CORP,313 CENTRAL AVE BROOKLYN NY 11221,BROOKLYN,2015,2016,-73.92005390000001,40.695468,360470419001000,36047041900
2025368-2-DCA,Inactive,2015-07-07T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,GOURMET PANTRY INC,639 VANDERBILT AVE BROOKLYN NY 11238,BROOKLYN,2015,2016,-73.9684707,40.6779024,360470205002002,36047020500
2025446-2-DCA,Inactive,2015-07-08T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,5TH AVE SMOKE SHOP AND GROCERY INC,8126 5TH AVE BROOKLYN NY 11209,BROOKLYN,2015,2016,-74.0248051,40.6245157,360470138001001,36047013800
2025423-2-DCA,Inactive,2015-07-08T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,ZAARA FOOD INC,1825 CHURCH AVE BROOKLYN NY 11226,BROOKLYN,2015,2016,-73.9624279,40.6498769,360470506001002,36047050600
2025491-2-DCA,Inactive,2015-07-09T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,Express Deli Ranch Corp,1040 NOSTRAND AVE BROOKLYN NY 11225,BROOKLYN,2015,2016,-73.95107550000002,40.6628605,360470329004001,36047032900
2025588-2-DCA,Inactive,2015-07-13T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,RODRIGUEZ GROCERY II CORP,172 S 3RD ST BROOKLYN NY 11211,BROOKLYN,2015,2016,-73.9609581,40.7118063,360470523003001,36047052300
2025650-2-DCA,Inactive,2015-07-14T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,21ST AVE. NEWSSTAND INC,8508 21ST AVE BROOKLYN NY 11214,BROOKLYN,2015,2016,-73.99588109999999,40.6037958,360470288002001,36047028800
2025622-2-DCA,Inactive,2015-07-14T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,Fast Deli Inc,103 3RD AVE BROOKLYN NY 11217,BROOKLYN,2015,2016,-73.9820256,40.6829852,360470127001000,36047012700
2025946-2-DCA,Inactive,2015-07-21T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"2053 PITKIN MINIMARKET, INC.",2053 PITKIN AVE BROOKLYN NY 11207,BROOKLYN,2015,2016,-73.89678169999999,40.67190770000001,360471144003003,36047114400
2026022-2-DCA,Inactive,2015-07-23T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,POL-BAER ENTERPRISES LLC,40 NOSTRAND AVE BROOKLYN NY 11205,BROOKLYN,2015,2016,-73.9534542,40.698691,360471237003000,36047123700
2026036-2-DCA,Inactive,2015-07-23T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,FU AN GROCERY INC,4801 8TH AVE BROOKLYN NY 11220,BROOKLYN,2015,2016,-74.0024347,40.642044,360470108001002,36047010800
2026040-2-DCA,Inactive,2015-07-23T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,NORTH AMERICA FUHENG INTERNATIONAL TRADING INC,8118 5TH AVE BROOKLYN NY 11209,BROOKLYN,2015,2016,-74.0248992,40.6246685,360470138001001,36047013800
2026503-2-DCA,Inactive,2015-08-03T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,YAFA EXPRESS DELI CORP,361 SUTTER AVE BROOKLYN NY 11212,BROOKLYN,2015,2016,-73.906106,40.6679442,360470908003003,36047090800
2026636-2-DCA,Inactive,2015-08-05T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,2124 CATON FOOD CORP,2124 CATON AVE BROOKLYN NY 11226,BROOKLYN,2015,2016,-73.9596889,40.6525718,360470508012000,36047050801
2026755-2-DCA,Inactive,2015-08-07T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,2552 DELI CORP,2552 PITKIN AVE BROOKLYN NY 11208,BROOKLYN,2015,2016,-73.8781375,40.6743079,360471194001003,36047119400
2026735-2-DCA,Inactive,2015-08-07T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,NEW ODEY 1 DELI CORP,1742 PITKIN AVE BROOKLYN NY 11212,BROOKLYN,2015,2016,-73.9086983,40.6698002,360470906002001,36047090600
2026902-2-DCA,Inactive,2015-08-11T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,BROOKLYN CANDY & TOBACCO CORP,2165 NOSTRAND AVE BROOKLYN NY 11210,BROOKLYN,2015,2016,-73.947352,40.632169,360470774001005,36047077400
2026898-2-DCA,Inactive,2015-08-11T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,438 GOURMET DELI CORP,438 NOSTRAND AVE BROOKLYN NY 11216,BROOKLYN,2015,2016,-73.9504979,40.6842309,360470245001001,36047024500
2027206-2-DCA,Inactive,2015-08-17T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,MAUJER MINI MARKET CORP.,276 HUMBOLDT ST BROOKLYN NY 11206,BROOKLYN,2015,2016,-73.9420141,40.7111945,360470495001003,36047049500
2027268-2-DCA,Inactive,2015-08-18T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,261 GROCERY DELI CORP,261 BUFFALO AVE BROOKLYN NY 11213,BROOKLYN,2015,2016,-73.9250993,40.6700804,360470359003000,36047035900
2027238-2-DCA,Inactive,2015-08-18T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,LOPEZ FAMILY MARKET CORP,175 PARK AVE BROOKLYN NY 11205,BROOKLYN,2015,2016,-73.9722357,40.6963184,360470211002002,36047021100
2027539-2-DCA,Inactive,2015-08-26T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,DESTRINI GROCERY LLC,725 DUMONT AVE BROOKLYN NY 11207,BROOKLYN,2015,2016,-73.891798,40.6667996,360471158003002,36047115800
2027785-2-DCA,Inactive,2015-08-31T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,HEGEMAN MINI MARKE II CORP,77 HEGEMAN AVE BROOKLYN NY 11212,BROOKLYN,2015,2016,-73.90957379999999,40.65609130000001,360470916004002,36047091600
2027904-2-DCA,Inactive,2015-09-02T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,837E DELI & GROCERY INC,837E PENNSYLVANIA AVE BROOKLYN NY 11207,BROOKLYN,2015,2016,-73.8893667,40.6572464,360471104002006,36047110400
2027922-2-DCA,Inactive,2015-09-02T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"FAMILY DOLLAR STORES OF NEW YORK, INC.",4602 AVENUE D BROOKLYN NY 11203,BROOKLYN,2015,2016,-73.93290520000001,40.64171049999999,360470840002003,36047084000
2027923-2-DCA,Inactive,2015-09-02T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,STOP ONE SUPERMARKET CORP,624 WILSON AVE BROOKLYN NY 11207,BROOKLYN,2015,2016,-73.9060027,40.6892848,360470411001000,36047041100
2028106-2-DCA,Inactive,2015-09-04T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,TONY SMOKE SHOP CONVENIENT STORE INC,66 WYCKOFF AVE BROOKLYN NY 11237,BROOKLYN,2015,2016,-73.9209413,40.7051355,360470445002000,36047044500
2028127-2-DCA,Inactive,2015-09-08T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"51 ARLINGTON DELI GROCERY, INC",51 ARLINGTON AVE BROOKLYN NY 11207,BROOKLYN,2015,2016,-73.8929577,40.6797554,360471146002000,36047114600
2028124-2-DCA,Inactive,2015-09-08T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,BUFFALO DISCOUNT CORP,161 BUFFALO AVE BROOKLYN NY 11213,BROOKLYN,2015,2016,-73.9249318,40.6737215,360470359001000,36047035900
2028196-2-DCA,Inactive,2015-09-09T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,AL ASBAT DELI CORP.,70 BELMONT AVE BROOKLYN NY 11212,BROOKLYN,2015,2016,-73.9078502,40.66870189999999,360470906002004,36047090600
2028318-2-DCA,Inactive,2015-09-14T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,9717 AKEEL GOURMET DELI & GRILL GROCERY CORP,9717 KINGS HWY BROOKLYN NY 11212,BROOKLYN,2015,2016,-73.9199517,40.6617738,360470892003000,36047089200
2028343-2-DCA,Inactive,2015-09-14T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,BAY 35TH DELI GROCERY CORP.,180 BAY 35TH ST BROOKLYN NY 11214,BROOKLYN,2015,2016,-73.99416699999999,40.596162,360470304002001,36047030400
2028397-2-DCA,Inactive,2015-09-15T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,ALPINE 53RD STREET INC.,4407 FORT HAMILTON PKWY BROOKLYN NY 11219,BROOKLYN,2015,2016,-73.9940183,40.6405119,360470222003000,36047022200
2028491-2-DCA,Inactive,2015-09-17T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,NOSTRAND SUPERIOR MARKET CORP,1519 NOSTRAND AVE BROOKLYN NY 11226,BROOKLYN,2015,2016,-73.9492308,40.6490784,360470824004000,36047082400
2028492-2-DCA,Inactive,2015-09-17T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,SHINY SPARKLE LLC,1701 AVENUE Z BROOKLYN NY 11235,BROOKLYN,2015,2016,-73.9522157,40.5883499,360470592003002,36047059200
2028635-2-DCA,Inactive,2015-09-21T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"874 JANICO DELI GROCERY, INC.",874 THOMAS S BOYLAND ST BROOKLYN NY 11212,BROOKLYN,2015,2016,-73.9111829,40.658918,360470896002000,36047089600
2028654-2-DCA,Inactive,2015-09-21T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,NANA DELI CORP,182 WILSON AVE BROOKLYN NY 11237,BROOKLYN,2015,2016,-73.9237881,40.6993228,360470421003000,36047042100
2028815-2-DCA,Inactive,2015-09-24T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,YAFAEI DELI GROCERY INC,2562 LINDEN BLVD BROOKLYN NY 11208,BROOKLYN,2015,2016,-73.8695232,40.6680048,360471220002010,36047122000
2028994-2-DCA,Inactive,2015-09-30T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,DUM SWAHA DELI & GROCERY CORP,200 PENNSYLVANIA AVE BROOKLYN NY 11207,BROOKLYN,2015,2016,-73.89636229999999,40.6728809,360471144003003,36047114400
2029059-2-DCA,Inactive,2015-10-01T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,6TH AVE DELI& CONVENIENCE CORP,204 6TH AVE BROOKLYN NY 11217,BROOKLYN,2015,2016,-73.9781375,40.6756559,360470131003001,36047013100
2029211-2-DCA,Inactive,2015-10-05T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"Beverages and Beyond Distributers, LLC",54 N 11TH ST BROOKLYN NY 11249,BROOKLYN,2015,2016,-73.9591746,40.7220264,360470557002008,36047055700
2029229-2-DCA,Inactive,2015-10-06T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,SOCOTRA ISLAND DELI & GROCERY INC,5401 AVENUE T BROOKLYN NY 11234,BROOKLYN,2015,2016,-73.9220895,40.61312,360470670002004,36047067000
2029450-2-DCA,Inactive,2015-10-14T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,A & R POPULAR FOOD CORP,9102 FLATLANDS AVE BROOKLYN NY 11236,BROOKLYN,2015,2016,-73.9049404,40.6407083,360470966001000,36047096600
2029631-2-DCA,Inactive,2015-10-19T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,3 PNP MINI MART INC.,2616 OCEAN PKWY BROOKLYN NY 11235,BROOKLYN,2015,2016,-73.96679139999999,40.5861323,360470374013000,36047037401
2029695-2-DCA,Inactive,2015-10-21T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,AL FAREI DELI CORP,803A WASHINGTON AVE BROOKLYN NY 11238,BROOKLYN,2015,2016,-73.9625246,40.6724009,360470215002001,36047021500
2029763-2-DCA,Inactive,2015-10-23T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,NAS CORNER DELI INC,2902 CLARENDON RD BROOKLYN NY 11226,BROOKLYN,2015,2016,-73.9495652,40.6429848,360470828003000,36047082800
2030067-2-DCA,Inactive,2015-11-02T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,LINDSAY DELI CORP.,53 MONTROSE AVE BROOKLYN NY 11206,BROOKLYN,2015,2016,-73.947901,40.707089,360470511002003,36047051100
2030057-2-DCA,Inactive,2015-11-02T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,Rio Convenience Store Inc.,3715 14TH AVE BROOKLYN NY 11218,BROOKLYN,2015,2016,-73.98304259999999,40.6398828,360470228003001,36047022800
2030503-2-DCA,Inactive,2015-11-16T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,NEW AMSTERDAM FRUIT BAZAAR INC,463 DEKALB AVE BROOKLYN NY 11205,BROOKLYN,2015,2016,-73.9587466,40.6907172,360470235001003,36047023500
2030614-2-DCA,Inactive,2015-11-19T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,JOEMIL'S DELI  GROCERY CORP,2952 FULTON ST BROOKLYN NY 11207,BROOKLYN,2015,2016,-73.8858599,40.6794523,360471170001001,36047117000
2030720-2-DCA,Inactive,2015-11-23T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,M & K GOURMET DELI CORP,234 TROY AVE BROOKLYN NY 11213,BROOKLYN,2015,2016,-73.9365906,40.67160150000001,360470339001000,36047033900
2030756-2-DCA,Inactive,2015-11-24T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"Kingston Grocery & Smoke Shop, Inc.",5 KINGSTON AVE BROOKLYN NY 11213,BROOKLYN,2015,2016,-73.94108229999999,40.6797038,360470271001005,36047027100
2030758-2-DCA,Inactive,2015-11-24T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,Plenti Deli & Grocery Corp.,2501 TILDEN AVE BROOKLYN NY 11226,BROOKLYN,2015,2016,-73.953993,40.646895,360470794002001,36047079400
2030908-2-DCA,Inactive,2015-11-30T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,8917 FOOD CORP,8917 5TH AVE BROOKLYN NY 11209,BROOKLYN,2015,2016,-74.0277667,40.6192547,360470160003000,36047016000
2030912-2-DCA,Inactive,2015-11-30T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,ILUVE INC,1012 RUTLAND RD BROOKLYN NY 11212,BROOKLYN,2015,2016,-73.9259032,40.662795,360470884002001,36047088400
2030978-2-DCA,Inactive,2015-12-01T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,BROWENSVILLE PLAZA DELI INC,879 MOTHER GASTON BLVD BROOKLYN NY 11212,BROOKLYN,2015,2016,-73.90323529999999,40.6567334,360470922001001,36047092200
2031020-2-DCA,Inactive,2015-12-02T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,ENVIOS & INTERNET CAFE HAILEY CORPORATION,4116 4TH AVE BROOKLYN NY 11232,BROOKLYN,2015,2016,-74.00785859999999,40.6512867,360470082003001,36047008200
2031006-2-DCA,Inactive,2015-12-02T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,PANCHO'S DELI GRILL CORP.,2835 86TH ST BROOKLYN NY 11223,BROOKLYN,2015,2016,-73.9780098,40.5925836,360470386002003,36047038600
2031634-2-DCA,Inactive,2015-12-23T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,DITMAS DELI MART INC,1218 FLATBUSH AVE BROOKLYN NY 11226,BROOKLYN,2015,2016,-73.9559008,40.6404092,360470516013000,36047051601
2031712-2-DCA,Inactive,2015-12-24T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,UNITED BROTHERS MEAT CORP.,6752 5TH AVE BROOKLYN NY 11220,BROOKLYN,2015,2016,-74.02095299999999,40.634394,360470126001004,36047012600
2031714-2-DCA,Inactive,2015-12-24T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,THE CARIBBEAN HEAVENS SMK AND  DELI I CORP,5005 AVENUE D BROOKLYN NY 11203,BROOKLYN,2015,2016,-73.9290311,40.6422726,360470846001003,36047084600
2031831-2-DCA,Inactive,2015-12-29T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,HSYC INC,489 ROCKAWAY AVE BROOKLYN NY 11212,BROOKLYN,2015,2016,-73.90997569999999,40.6682352,360470906002004,36047090600
2031933-2-DCA,Inactive,2015-12-30T00:00:00Z,2016-12-31T00:00:00Z,Cigarette Retail Dealer,"TEJEDA, CAROLINNE",689 RALPH AVE BROOKLYN NY 11212,BROOKLYN,2015,2016,-73.9222273,40.66599129999999,360470900006000,36047090000
2016975-1-DCA,Inactive,2015-01-02T00:00:00Z,2017-12-31T00:00:00Z,Cigarette Retail Dealer,BROADWAY EXPRESS DELI & GROCERY INC,1363 BROADWAY BROOKLYN NY 11221,BROOKLYN,2015,2017,-73.9221354,40.6898174,360470397003001,36047039700
2017033-1-DCA,Active,2015-01-05T00:00:00Z,2017-12-31T00:00:00Z,Cigarette Retail Dealer,"GM BROOKLYN BAGELS, INC.",2169 BATH AVE BROOKLYN NY 11214,BROOKLYN,2015,2017,-73.9974505,40.5988345,360470292002002,36047029200
2017036-1-DCA,Active,2015-01-05T00:00:00Z,2017-12-31T00:00:00Z,Cigarette Retail Dealer,"M&S GROCERY DELI, INC.",2952 AVENUE X BROOKLYN NY 11235,BROOKLYN,2015,2017,-73.9398051,40.5937653,360470594021003,36047059402
2017165-1-DCA,Active,2015-01-08T00:00:00Z,2017-12-31T00:00:00Z,Cigarette Retail Dealer,CARLITOS DELI GROCERY CORP,540 HEGEMAN AVE BROOKLYN NY 11207,BROOKLYN,2015,2017,-73.891384,40.6598102,360471104002001,36047110400
2017216-1-DCA,Active,2015-01-12T00:00:00Z,2017-12-31T00:00:00Z,Cigarette Retail Dealer,2924 MINI MART CORP,2924 AVENUE R BROOKLYN NY 11229,BROOKLYN,2015,2017,-73.9433528,40.60717169999999,360470564002000,36047056400
2017392-1-DCA,Inactive,2015-01-15T00:00:00Z,2017-12-31T00:00:00Z,Cigarette Retail Dealer,"BEYER FARM SUPERMARKET, CORP",8025 5TH AVE BROOKLYN NY 11209,BROOKLYN,2015,2017,-74.0241585,40.6250188,360470138001003,36047013800
2017774-1-DCA,Inactive,2015-01-29T00:00:00Z,2017-12-31T00:00:00Z,Cigarette Retail Dealer,1500 SHEEPSHEAD BAY SMOKESHOP & NEWSSTAND INC.,1500 SHEEPSHEAD BAY RD BROOKLYN NY 11235,BROOKLYN,2015,2017,-73.95395239999999,40.58720710000001,360470606001002,36047060600
2017880-1-DCA,Active,2015-02-03T00:00:00Z,2017-12-31T00:00:00Z,Cigarette Retail Dealer,36TH FOOD & GRILL INC,1792 FLATBUSH AVE BROOKLYN NY 11210,BROOKLYN,2015,2017,-73.9408023,40.62608609999999,360470740002005,36047074000
2018407-1-DCA,Inactive,2015-02-18T00:00:00Z,2017-12-31T00:00:00Z,Cigarette Retail Dealer,A&A GROCERY STORE INC,532 SUTTER AVE BROOKLYN NY 11207,BROOKLYN,2015,2017,-73.89913299999999,40.66865689999999,360471134001004,36047113400
2018919-1-DCA,Active,2015-03-03T00:00:00Z,2017-12-31T00:00:00Z,Cigarette Retail Dealer,FL Mini Mart Corp,1127 FLUSHING AVE BROOKLYN NY 11237,BROOKLYN,2015,2017,-73.9269578,40.7055679,360470453001014,36047045300
2020947-1-DCA,Inactive,2015-04-13T00:00:00Z,2017-12-31T00:00:00Z,Cigarette Retail Dealer,SALAH DELI GROCERY INC,620 HOWARD AVE BROOKLYN NY 11212,BROOKLYN,2015,2017,-73.92011459999999,40.6668497,360470900004000,36047090000
2025394-1-DCA,Active,2015-07-08T00:00:00Z,2017-12-31T00:00:00Z,Cigarette Retail Dealer,1619 SRS CORP.,1619 AVENUE U BROOKLYN NY 11229,BROOKLYN,2015,2017,-73.954925,40.5992604,360470580001001,36047058000
2017096-2-DCA,Active,2015-01-06T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"FRIENDLY DELI & GROCERY, INC.",784 SARATOGA AVE BROOKLYN NY 11212,BROOKLYN,2015,2018,-73.9155743,40.6613671,360470894003001,36047089400
2017109-2-DCA,Active,2015-01-07T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,SUNRISE EXPRESS DELI INC,72 RALPH AVE BROOKLYN NY 11221,BROOKLYN,2015,2018,-73.9238003,40.6876305,360470385003000,36047038500
2017466-2-DCA,Active,2015-01-20T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,BARCLAYS GOURMET DELI INC,620B LIVONIA AVE BROOKLYN NY 11207,BROOKLYN,2015,2018,-73.8943079,40.6645676,360471126003003,36047112600
2017520-2-DCA,Active,2015-01-22T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,PK FARM INC.,2970 NOSTRAND AVE BROOKLYN NY 11229,BROOKLYN,2015,2018,-73.944383,40.611809,360470642001003,36047064200
2017554-2-DCA,Active,2015-01-23T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,GOD BLESS USA DELI INC,818 MANHATTAN AVE BROOKLYN NY 11222,BROOKLYN,2015,2018,-73.9532736,40.7283382,360470575004002,36047057500
2017572-2-DCA,Active,2015-01-26T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,"HAMZAH, RADFAN A. & ALRUBAI, MARWAN A.",185 NORMAN AVE BROOKLYN NY 11222,BROOKLYN,2015,2018,-73.946863,40.727163,360470573001004,36047057300
2017626-2-DCA,Active,2015-01-26T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,200 Jamaica Food Corp,200 JAMAICA AVE BROOKLYN NY 11207,BROOKLYN,2015,2018,-73.8926477,40.6802423,360471146002000,36047114600
2017713-2-DCA,Inactive,2015-01-28T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,MALCOLM X GROCERY INC,360 MALCOLM X BLVD BROOKLYN NY 11233,BROOKLYN,2015,2018,-73.9288712,40.6805914,360470297002000,36047029700
2017809-2-DCA,Active,2015-01-29T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,BANDERAS FOOD CORP,388 CENTRAL AVE BROOKLYN NY 11221,BROOKLYN,2015,2018,-73.9180525,40.6938334,360470417003001,36047041700
2017788-2-DCA,Active,2015-01-29T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,ACOSTA GROCERY STORE CORP,313 WILSON AVE BROOKLYN NY 11237,BROOKLYN,2015,2018,-73.918553,40.6968391,360470433001000,36047043300
2017934-2-DCA,Active,2015-02-04T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,669 VERMONT DELI & GRILL INC,669 VERMONT ST BROOKLYN NY 11207,BROOKLYN,2015,2018,-73.89145309999999,40.6628395,360471128001001,36047112800
2018054-2-DCA,Active,2015-02-06T00:00:00Z,2018-12-31T00:00:00Z,Cigarette Retail Dealer,D.S.L. DELI & GROCERY CORP,4120 10TH AVE BROOKLYN NY 11219,BROOKLYN,2015,2018,-73.99478970000001,40.6431815,360470112001000,36047011200
