GEOID,NAME,totpop,propwhite,medincome,propdegree,geometry,census_tract,count
36081054700,"Census Tract 547, Queens County, New York",5382,0.3213326690167136,53465,-0.42514783506431875,"list(list(c(-73.911807, -73.910655, -73.90973, -73.908989, -73.907836, -73.907093, -73.906352, -73.907507, -73.908432, -73.909585, -73.910679, -73.911422, -73.912904, -73.911807, 40.703435, 40.704564, 40.705471, 40.705032, 40.70616, 40.705722, 40.705285, 40.704156, 40.70325, 40.702124, 40.701046, 40.701487, 40.702362, 40.703435)))",36081054700,2
36081055100,"Census Tract 551, Queens County, New York",4932,0.3747204331635254,45179,-0.20960905001704933,"list(list(c(-73.90736, -73.906208, -73.905284, -73.904124, -73.903381, -73.901368, -73.900986, -73.9002, -73.901327, -73.90249, -73.90488, -73.905605, -73.908299, -73.90736, 40.700804, 40.701931, 40.702838, 40.703974, 40.703538, 40.702337, 40.702449, 40.700501, 40.700492, 40.700484, 40.700271, 40.700192, 40.699882, 40.700804)))",36081055100,3
36081055200,"Census Tract 552, Queens County, New York",3006,-1.4341826343990376,52917,0.9464626152364862,"list(list(c(-73.756783, -73.754548, -73.752637, -73.750658, -73.747338, -73.746738, -73.746674, -73.745556, -73.743764, -73.742421, -73.744588, -73.748917, -73.751912, -73.753354, -73.754969, -73.755244, -73.75671, -73.75688, -73.756783, 40.726306, 40.727076, 40.727988, 40.729195, 40.732036, 40.732583, 40.731953, 40.730637, 40.730227, 40.729919, 40.728586, 40.725764, 40.723947, 40.725144, 40.72416, 40.724783, 40.726179, 40.726279, 40.726306)))",36081055200,1
36081055500,"Census Tract 555, Queens County, New York",2348,0.6133951434669194,46169,-0.49699409674674194,"list(list(c(-73.906117, -73.90407, -73.902953, -73.900813, -73.900102, -73.901219, -73.905043, -73.9058, -73.90426, -73.906117, 40.69675, 40.698857, 40.700005, 40.698742, 40.698319, 40.697171, 40.693704, 40.694128, 40.6957, 40.69675)))",36081055500,1
36081055700,"Census Tract 557, Queens County, New York",3781,0.46893413459907524,42147,0.05165008337358014,"list(list(c(-73.90249, -73.901327, -73.9002, -73.899116, -73.898369, -73.896721, -73.896271, -73.896096, -73.894388, -73.89384, -73.894202, -73.89578, -73.895585, -73.896772, -73.898382, -73.898886, -73.900503, -73.901219, -73.900102, -73.900813, -73.902953, -73.90249, 40.700484, 40.700492, 40.700501, 40.700511, 40.700518, 40.700617, 40.700653, 40.700667, 40.700784, 40.70086, 40.700507, 40.698511, 40.697128, 40.696799, 40.696136, 40.69539, 40.696739, 40.697171, 40.698319, 40.698742, 40.700005, 40.700484
)))",36081055700,7
36081056500,"Census Tract 565, Queens County, New York",1380,0.7986820896235011,50893,-0.999917928523704,"list(list(c(-73.898886, -73.898382, -73.896772, -73.895604, -73.89579, -73.896463, -73.893981, -73.893263, -73.896955, -73.897366, -73.90003, -73.898886, 40.69539, 40.696136, 40.696799, 40.695132, 40.694744, 40.694478, 40.693076, 40.692203, 40.69192, 40.694119, 40.693437, 40.69539)))",36081056500,1
36081058100,"Census Tract 581, Queens County, New York",2875,0.9243003582042344,52560,-0.5753718367639309,"list(list(c(-73.896331, -73.894486, -73.891813, -73.891457, -73.891831, -73.893131, -73.892744, -73.89384, -73.894388, -73.894956, -73.895692, -73.896331, 40.705274, 40.705734, 40.706398, 40.705001, 40.70429, 40.702567, 40.701851, 40.70086, 40.700784, 40.701897, 40.70396, 40.705274)))",36081058100,1
36081058500,"Census Tract 585, Queens County, New York",4476,0.5505860091765525,52917,-0.28798679003423827,"list(list(c(-73.90229, -73.901997, -73.902119, -73.900838, -73.898946, -73.89694, -73.896331, -73.895692, -73.897646, -73.899523, -73.900986, -73.901368, -73.903381, -73.90229, 40.704608, 40.704871, 40.705149, 40.705518, 40.706018, 40.706499, 40.705274, 40.70396, 40.703415, 40.702873, 40.702449, 40.702337, 40.703538, 40.704608)))",36081058500,5
36081058900,"Census Tract 589, Queens County, New York",4165,0.6259569703249923,38152,-0.8954142751674521,"list(list(c(-73.908579, -73.907477, -73.906257, -73.904777, -73.904033, -73.903652, -73.90284, -73.902802, -73.902453, -73.902119, -73.901997, -73.90229, -73.903381, -73.904124, -73.904865, -73.906352, -73.907093, -73.907836, -73.908579, 40.706598, 40.707677, 40.708867, 40.70799, 40.707551, 40.707853, 40.706494, 40.706427, 40.705837, 40.705149, 40.704871, 40.704608, 40.703538, 40.703974, 40.704409, 40.705285, 40.705722, 40.70616, 40.706598)))",36081058900,1
36047043300,"Census Tract 433, Kings County, New York",4601,-0.5736974946210128,37882,-0.6210921851072909,"list(list(c(-73.917872, -73.916316, -73.915565, -73.914815, -73.914061, -73.912556, -73.914114, -73.915562, -73.916313, -73.917071, -73.917818, -73.919321, -73.917872, 40.698537, 40.700122, 40.699693, 40.699266, 40.698838, 40.697982, 40.696398, 40.694922, 40.695351, 40.695782, 40.696208, 40.697061, 40.698537)))",36047043300,3
36047043500,"Census Tract 435, Kings County, New York",5156,-0.6490684557694528,41058,-0.03325913497837455,"list(list(c(-73.915562, -73.914114, -73.912556, -73.911806, -73.911049, -73.909551, -73.908799, -73.910357, -73.911805, -73.913307, -73.914057, -73.914808, -73.915562, 40.694922, 40.696398, 40.697982, 40.697554, 40.697126, 40.696271, 40.695845, 40.694259, 40.692785, 40.693641, 40.694068, 40.694497, 40.694922)))",36047043500,1
36047043700,"Census Tract 437, Kings County, New York",6122,-0.583118864764568,42500,-0.013664699974076953,"list(list(c(-73.911805, -73.910357, -73.908799, -73.908047, -73.906545, -73.9058, -73.905043, -73.906599, -73.908042, -73.908797, -73.910298, -73.911053, -73.911805, 40.692785, 40.694259, 40.695845, 40.695417, 40.69456, 40.694128, 40.693704, 40.69212, 40.690647, 40.691075, 40.69193, 40.692358, 40.692785)))",36047043700,1
36047043800,"Census Tract 438, Kings County, New York",2632,0.22083805415212698,40227,0.25412591175131827,"list(list(c(-73.974515, -73.972398, -73.971379, -73.970452, -73.969525, -73.968153, -73.967668, -73.96997, -73.971913, -73.972994, -73.974031, -73.974184, -73.974391, -73.974515, 40.611257, 40.611491, 40.611602, 40.611704, 40.611808, 40.61196, 40.609404, 40.60915, 40.608936, 40.608814, 40.608702, 40.609463, 40.61058, 40.611257)))",36047043800,1
36047043900,"Census Tract 439, Kings County, New York",4155,-0.325601414174064,40455,-0.7517217518026058,"list(list(c(-73.914061, -73.911422, -73.910679, -73.911808, -73.911036, -73.908774, -73.908022, -73.906117, -73.90426, -73.9058, -73.906545, -73.908047, -73.908799, -73.909551, -73.911049, -73.911806, -73.912556, -73.914061, 40.698838, 40.701487, 40.701046, 40.699938, 40.699532, 40.698255, 40.697825, 40.69675, 40.6957, 40.694128, 40.69456, 40.695417, 40.695845, 40.696271, 40.697126, 40.697554, 40.697982, 40.698838)))",36047043900,6
36047044100,"Census Tract 441, Kings County, New York",6156,-0.5265906439032377,49167,0.045118605038814395,"list(list(c(-73.917068, -73.9156, -73.914386, -73.913292, -73.911807, -73.912904, -73.911422, -73.914061, -73.914815, -73.915565, -73.916316, -73.917068, 40.700548, 40.702046, 40.703239, 40.704313, 40.703435, 40.702362, 40.701487, 40.698838, 40.699266, 40.699693, 40.700122, 40.700548)))",36047044100,1
36047044300,"Census Tract 443, Kings County, New York",5378,-0.21568542916592245,56657,0.3063777384294439,"list(list(c(-73.920075, -73.918504, -73.916253, -73.915513, -73.914771, -73.914031, -73.913292, -73.914386, -73.9156, -73.917068, -73.917819, -73.918572, -73.919323, -73.920075, 40.702259, 40.703858, 40.706066, 40.705626, 40.705189, 40.704749, 40.704313, 40.703239, 40.702046, 40.700548, 40.700976, 40.701404, 40.701831, 40.702259)))",36047044300,2
36047044500,"Census Tract 445, Kings County, New York",4963,-0.47006242304190776,42894,-0.21614052835181508,"list(list(c(-73.923083, -73.92141, -73.919222, -73.917737, -73.916253, -73.918504, -73.920075, -73.920827, -73.92158, -73.922331, -73.923083, 40.703975, 40.70567, 40.707815, 40.706943, 40.706066, 40.703858, 40.702259, 40.702686, 40.703115, 40.703543, 40.703975)))",36047044500,2
36047045300,"Census Tract 453, Kings County, New York",2262,-0.5360120140467929,55536,-0.3728960083861928,"list(list(c(-73.933919, -73.932297, -73.932072, -73.921892, -73.924169, -73.926089, -73.928738, -73.931155, -73.932698, -73.933594, -73.933919, 40.707487, 40.707749, 40.707786, 40.709396, 40.707394, 40.70568, 40.704717, 40.703773, 40.703171, 40.706371, 40.707487)))",36047045300,2
36047045600,"Census Tract 456, Kings County, New York",2562,0.46893413459907524,35385,-0.2553293983604095,"list(list(c(-73.968929, -73.968001, -73.967076, -73.966074, -73.965625, -73.965173, -73.96472, -73.965719, -73.966645, -73.967553, -73.968478, -73.968929, 40.629231, 40.629333, 40.629435, 40.629545, 40.627155, 40.624766, 40.622373, 40.622264, 40.622163, 40.626944, 40.626841, 40.629231)))",36047045600,1
36047048200,"Census Tract 482, Kings County, New York",5688,-0.24394953959658716,31992,-0.5753718367639309,"list(list(c(-73.972419, -73.969869, -73.970291, -73.968039, -73.967406, -73.966777, -73.967926, -73.96841, -73.971568, -73.971806, -73.971923, -73.972113, -73.972419, 40.632992, 40.634194, 40.636407, 40.636651, 40.63447, 40.632295, 40.631744, 40.631509, 40.629988, 40.629874, 40.630646, 40.631369, 40.632992)))",36047048200,1
36047049100,"Census Tract 491, Kings County, New York",6017,-1.1044346793746123,32813,0.4892591318028847,"list(list(c(-73.949836, -73.947981, -73.946265, -73.944567, -73.94285, -73.942734, -73.94103, -73.940726, -73.94042, -73.941931, -73.942201, -73.944005, -73.94545, -73.945855, -73.947052, -73.947853, -73.949254, -73.949836, 40.705229, 40.705442, 40.705604, 40.705021, 40.705182, 40.704473, 40.704637, 40.702901, 40.701077, 40.700725, 40.700891, 40.701962, 40.70276, 40.702987, 40.703664, 40.704111, 40.704896, 40.705229)))",36047049100,1
36047049300,"Census Tract 493, Kings County, New York",7398,-0.47948379318546275,30613,-0.39249044339049,"list(list(c(-73.943788, -73.942105, -73.940423, -73.940076, -73.939958, -73.938864, -73.938705, -73.939037, -73.939432, -73.939313, -73.94103, -73.942734, -73.94285, -73.943202, -73.94344, -73.943788, 40.710901, 40.71106, 40.711218, 40.709102, 40.70839, 40.708495, 40.707015, 40.706265, 40.705256, 40.704815, 40.704637, 40.704473, 40.705182, 40.707335, 40.708781, 40.710901)))",36047049300,1
36047049600,"Census Tract 496, Kings County, New York",3933,-0.7307203303469297,57477,-0.007133221639311571,"list(list(c(-73.983976, -73.980915, -73.97988, -73.977774, -73.974827, -73.974657, -73.976577, -73.978327, -73.979442, -73.98042, -73.982994, -73.985897, -73.983976, 40.643812, 40.644991, 40.645109, 40.645342, 40.645664, 40.644806, 40.644004, 40.643268, 40.642796, 40.642385, 40.641325, 40.643068, 40.643812)))",36047049600,1
36081059300,"Census Tract 593, Queens County, New York",4192,0.6133951434669194,52641,0.6590775685067938,"list(list(c(-73.907, -73.905093, -73.904053, -73.904895, -73.904772, -73.900596, -73.899855, -73.899709, -73.899356, -73.898453, -73.903652, -73.904033, -73.904777, -73.906257, -73.907, 40.709306, 40.710756, 40.711004, 40.712857, 40.712866, 40.712697, 40.711265, 40.710981, 40.710323, 40.70904, 40.707853, 40.707551, 40.70799, 40.708867, 40.709306)))",36081059300,1
36081059500,"Census Tract 595, Queens County, New York",4435,0.48463641817166697,52159,0.2671888684208494,"list(list(c(-73.910778, -73.910158, -73.911595, -73.911739, -73.912892, -73.911739, -73.911187, -73.909763, -73.90966, -73.90639, -73.906021, -73.905868, -73.90576, -73.905376, -73.904895, -73.904053, -73.905093, -73.907, -73.907741, -73.908481, -73.909222, -73.909963, -73.910413, -73.913038, -73.910778, 40.713188, 40.713822, 40.714641, 40.714724, 40.715403, 40.71641, 40.716947, 40.717737, 40.717793, 40.717364, 40.715743, 40.715069, 40.714588, 40.712877, 40.712857, 40.711004, 40.710756, 40.709306, 
40.709744, 40.710183, 40.710621, 40.711057, 40.711778, 40.713332, 40.713188)))",36081059500,3
36081059900,"Census Tract 599, Queens County, New York",1376,0.9494240119203812,57697,-0.9933864501889382,"list(list(c(-73.90639, -73.903972, -73.902101, -73.900339, -73.898348, -73.897268, -73.899018, -73.901584, -73.901632, -73.906021, -73.90639, 40.717364, 40.717721, 40.717996, 40.71802, 40.719198, 40.718147, 40.717382, 40.716144, 40.716317, 40.715743, 40.717364)))",36081059900,1
36081062100,"Census Tract 621, Queens County, New York",2589,0.8457889403412758,56154,-0.7778476651416688,"list(list(c(-73.875478, -73.874325, -73.871618, -73.871547, -73.870945, -73.870321, -73.870165, -73.869891, -73.86911, -73.871538, -73.874918, -73.873748, -73.874896, -73.875353, -73.875478, 40.71312, 40.713196, 40.71329, 40.712597, 40.711246, 40.709899, 40.709208, 40.708509, 40.707089, 40.707046, 40.706816, 40.707509, 40.709685, 40.711015, 40.71312)))",36081062100,1
36047050500,"Census Tract 505, Kings County, New York",4289,-0.5674165811919764,30216,1.037903311923207,"list(list(c(-73.946973, -73.945475, -73.943788, -73.94344, -73.943202, -73.94285, -73.944567, -73.946265, -73.946523, -73.946756, -73.946973, 40.709894, 40.71074, 40.710901, 40.708781, 40.707335, 40.705182, 40.705021, 40.705604, 40.707011, 40.708466, 40.709894)))",36047050500,1
36047050600,"Census Tract 506, Kings County, New York",5740,-1.2834407121021574,48583,0.24759443341655252,"list(list(c(-73.971397, -73.968793, -73.967028, -73.964654, -73.964355, -73.96302, -73.962186, -73.963075, -73.963984, -73.964903, -73.966665, -73.967546, -73.968428, -73.970841, -73.971211, -73.971397, 40.648258, 40.649249, 40.649948, 40.650887, 40.651005, 40.651532, 40.649789, 40.64944, 40.649085, 40.648721, 40.648029, 40.647683, 40.647335, 40.646378, 40.64762, 40.648258)))",36047050600,1
36047050801,"Census Tract 508.01, Kings County, New York",3948,-1.6351718641282114,40417,0.6917349601806225,"list(list(c(-73.96302, -73.961407, -73.959329, -73.958926, -73.958707, -73.961008, -73.962186, -73.96302, 40.651532, 40.65217, 40.652928, 40.651212, 40.650387, 40.650082, 40.649789, 40.651532)))",36047050801,1
36047050803,"Census Tract 508.03, Kings County, New York",2111,-1.270878885244084,38807,1.1032180952708646,"list(list(c(-73.9619, -73.961691, -73.959861, -73.959696, -73.959329, -73.961407, -73.961597, -73.961726, -73.961759, -73.9619, 40.654871, 40.654951, 40.655635, 40.654839, 40.652928, 40.65217, 40.653173, 40.65389, 40.654071, 40.654871)))",36047050803,2
36047051002,"Census Tract 510.02, Kings County, New York",5028,-1.522115422405551,45982,-0.39902192172525597,"list(list(c(-73.962186, -73.961008, -73.958707, -73.958141, -73.960471, -73.961672, -73.961935, -73.963075, -73.962186, 40.649789, 40.650082, 40.650387, 40.647504, 40.647244, 40.647115, 40.648511, 40.64944, 40.649789)))",36047051002,1
36047051100,"Census Tract 511, Kings County, New York",3798,-0.3004777604579177,31047,0.5153850451419477,"list(list(c(-73.950875, -73.948655, -73.946973, -73.946756, -73.946523, -73.946265, -73.947981, -73.949836, -73.950237, -73.950406, -73.95053, -73.95066, -73.95083, -73.950875, 40.709513, 40.709725, 40.709894, 40.708466, 40.707011, 40.705604, 40.705442, 40.705229, 40.705473, 40.706653, 40.707391, 40.70817, 40.709143, 40.709513)))",36047051100,1
36047051601,"Census Tract 516.01, Kings County, New York",5186,-1.7356664789927982,34241,0.8746163535540638,"list(list(c(-73.958966, -73.958003, -73.957125, -73.955638, -73.953743, -73.956566, -73.957433, -73.9584, -73.958966, 40.639305, 40.639761, 40.640169, 40.640504, 40.638566, 40.637206, 40.636793, 40.636327, 40.639305)))",36047051601,1
36047051602,"Census Tract 516.02, Kings County, New York",3819,-1.836161093857385,38813,-0.6080292284377596,"list(list(c(-73.959727, -73.958753, -73.957919, -73.957637, -73.955638, -73.957125, -73.958003, -73.958966, -73.959377, -73.959727, 40.643332, 40.643772, 40.644143, 40.642689, 40.640504, 40.640169, 40.639761, 40.639305, 40.641471, 40.643332)))",36047051602,2
36047052300,"Census Tract 523, Kings County, New York",5670,0.1831525735779069,43076,0.2802518250903812,"list(list(c(-73.961421, -73.961029, -73.960561, -73.959797, -73.958342, -73.95681, -73.955476, -73.956624, -73.958425, -73.960381, -73.962035, -73.961421, 40.711349, 40.711969, 40.712713, 40.713887, 40.713306, 40.712756, 40.712266, 40.710384, 40.710192, 40.710004, 40.710362, 40.711349)))",36047052300,4
36047052500,"Census Tract 525, Kings County, New York",3338,0.5819905763217359,20993,-0.7909106218112003,"list(list(c(-73.962573, -73.962414, -73.962292, -73.962035, -73.960381, -73.958425, -73.956624, -73.957488, -73.957904, -73.958152, -73.958456, -73.959395, -73.961144, -73.962743, -73.962573, 40.708535, 40.709352, 40.709921, 40.710362, 40.710004, 40.710192, 40.710384, 40.70908, 40.708427, 40.708041, 40.707252, 40.707352, 40.707524, 40.707685, 40.708535)))",36047052500,1
36047052700,"Census Tract 527, Kings County, New York",6705,-0.4292364857531693,32022,0.39781843511616427,"list(list(c(-73.957488, -73.956624, -73.955498, -73.955175, -73.95236, -73.95083, -73.95066, -73.95053, -73.950406, -73.950237, -73.951086, -73.95191, -73.953378, -73.954017, -73.95627, -73.957362, -73.957904, -73.957488, 40.70908, 40.710384, 40.709949, 40.710465, 40.709716, 40.709143, 40.70817, 40.707391, 40.706653, 40.705473, 40.705913, 40.70636, 40.706857, 40.70708, 40.70785, 40.708235, 40.708427, 40.70908)))",36047052700,1
36047053200,"Census Tract 532, Kings County, New York",2539,-0.0680839635835604,49395,0.626420176832965,"list(list(c(-73.962298, -73.961369, -73.960408, -73.959956, -73.958994, -73.958088, -73.96094, -73.961393, -73.961846, -73.962298, 40.629961, 40.63006, 40.63017, 40.627778, 40.627886, 40.623105, 40.622791, 40.625179, 40.627571, 40.629961)))",36047053200,1
36047057900,"Census Tract 579, Kings County, New York",1016,0.04811293485361823,56500,0.6329516551677311,"list(list(c(-73.955472, -73.955087, -73.952669, -73.947064, -73.942163, -73.940368, -73.944612, -73.944186, -73.946046, -73.946245, -73.949911, -73.950731, -73.95159, -73.951869, -73.952104, -73.95234, -73.952975, -73.95519, -73.955472, 40.737997, 40.7394, 40.739258, 40.737516, 40.735678, 40.733269, 40.732071, 40.729442, 40.729257, 40.730487, 40.729244, 40.728972, 40.73045, 40.731144, 40.732563, 40.73398, 40.736079, 40.735867, 40.737997)))",36047057900,1
36047058000,"Census Tract 580, Kings County, New York",3999,-0.7181585034888566,40675,-0.34023861671236405,"list(list(c(-73.957757, -73.95683, -73.955905, -73.954942, -73.953978, -73.953552, -73.95315, -73.955076, -73.956928, -73.957332, -73.957757, 40.600986, 40.601087, 40.601191, 40.601297, 40.601401, 40.599146, 40.597028, 40.596816, 40.596612, 40.598731, 40.600986)))",36047058000,2
36047058200,"Census Tract 582, Kings County, New York",3150,-0.04924122329645036,43750,-0.6602810551158856,"list(list(c(-73.961363, -73.959612, -73.958683, -73.957757, -73.957332, -73.956928, -73.957853, -73.95878, -73.959777, -73.961028, -73.961185, -73.961363, 40.600589, 40.600781, 40.600885, 40.600986, 40.598731, 40.596612, 40.596511, 40.596407, 40.596299, 40.596161, 40.598312, 40.600589)))",36047058200,1
36047058600,"Census Tract 586, Kings County, New York",2658,-0.8029508347808517,56797,-0.09857391832603164,"list(list(c(-73.956928, -73.955076, -73.95315, -73.952699, -73.9523, -73.95326, -73.956077, -73.956556, -73.956928, 40.596612, 40.596816, 40.597028, 40.594637, 40.592514, 40.592413, 40.592101, 40.594648, 40.596612)))",36047058600,1
36047059000,"Census Tract 590, Kings County, New York",1893,-0.7307203303469297,49792,0.5806998284896052,"list(list(c(-73.957003, -73.956077, -73.95326, -73.952858, -73.952454, -73.953252, -73.955265, -73.956193, -73.956588, -73.957003, 40.592002, 40.592101, 40.592413, 40.590293, 40.588173, 40.587195, 40.587862, 40.587762, 40.589884, 40.592002)))",36047059000,1
36047060600,"Census Tract 606, Kings County, New York",2482,0.3087708421586402,29759,0.24106295508178677,"list(list(c(-73.96035, -73.959347, -73.958195, -73.957126, -73.956193, -73.955265, -73.953252, -73.952454, -73.952276, -73.952783, -73.951889, -73.951238, -73.95398, -73.956676, -73.960261, -73.96035, 40.587307, 40.587417, 40.587544, 40.587661, 40.587762, 40.587862, 40.587195, 40.588173, 40.587272, 40.587072, 40.585936, 40.584925, 40.585712, 40.585358, 40.585039, 40.587307)))",36047060600,2
36085004000,"Census Tract 40, Richmond County, New York",12668,-0.9756759540793604,42148,-0.3075812250385355,"list(list(c(-74.089588, -74.088997, -74.088217, -74.08721, -74.084649, -74.082744, -74.081103, -74.080001, -74.076955, -74.072535, -74.070954, -74.071309, -74.074547, -74.076204, -74.080695, -74.081644, -74.082909, -74.085559, -74.088888, -74.090568, -74.089588, 40.609848, 40.610664, 40.61184, 40.613307, 40.615205, 40.616581, 40.617789, 40.618553, 40.620161, 40.622464, 40.620431, 40.619639, 40.616943, 40.614419, 40.607389, 40.606178, 40.606307, 40.606906, 40.60823, 40.609002, 40.609848)))",36085004000,1
36085007700,"Census Tract 77, Richmond County, New York",1338,-0.9317095600761034,51595,-1.0913586252104241,"list(list(c(-74.094094, -74.091146, -74.087953, -74.087091, -74.087206, -74.087542, -74.087279, -74.085879, -74.088706, -74.090907, -74.092449, -74.093389, -74.094094, 40.639267, 40.639758, 40.640465, 40.640334, 40.639896, 40.638449, 40.637812, 40.636692, 40.636845, 40.635485, 40.635619, 40.6366, 40.639267)))",36085007700,1
36085013302,"Census Tract 133.02, Richmond County, New York",3576,-1.0227828047971352,44861,0.15615373672983207,"list(list(c(-74.13047, -74.129446, -74.129001, -74.12867, -74.126888, -74.127032, -74.126962, -74.123744, -74.120659, -74.118067, -74.117657, -74.117549, -74.120636, -74.120239, -74.117199, -74.116836, -74.124891, -74.126724, -74.127599, -74.130461, -74.13047, 40.631676, 40.63366, 40.634334, 40.637348, 40.63721, 40.638377, 40.640181, 40.640202, 40.641196, 40.641298, 40.638062, 40.636954, 40.636573, 40.6343, 40.634568, 40.632675, 40.631728, 40.63128, 40.63117, 40.630897, 40.631676)))",36085013302,4
36047062200,"Census Tract 622, Kings County, New York",3150,0.7421538687621709,52353,-0.1377627883346265,"list(list(c(-73.941472, -73.938738, -73.938892, -73.939033, -73.939139, -73.937247, -73.934448, -73.932109, -73.931369, -73.931256, -73.930191, -73.930096, -73.931078, -73.932042, -73.931842, -73.931946, -73.940439, -73.940947, -73.941394, -73.941472, 40.583797, 40.583899, 40.58475, 40.58541, 40.585983, 40.586311, 40.586652, 40.586286, 40.586071, 40.585432, 40.585086, 40.584502, 40.584388, 40.584234, 40.583076, 40.582022, 40.581879, 40.581913, 40.583337, 40.583797)))",36047062200,1
36047065000,"Census Tract 650, Kings County, New York",1322,-0.7715462676356684,51339,-0.013664699974076953,"list(list(c(-73.936336, -73.93538, -73.9331, -73.932195, -73.931951, -73.931731, -73.932487, -73.933205, -73.935018, -73.936867, -73.936336, 40.620611, 40.621216, 40.622694, 40.623269, 40.62106, 40.617927, 40.617432, 40.61697, 40.6186, 40.620253, 40.620611)))",36047065000,1
36081077906,"Census Tract 779.06, Queens County, New York",3241,-0.20940451573688543,56012,0.018992691699751412,"list(list(c(-73.823537, -73.8215, -73.819249, -73.816274, -73.814916, -73.815045, -73.815231, -73.81444, -73.814929, -73.817171, -73.817492, -73.821853, -73.823537, 40.729999, 40.730604, 40.731277, 40.731989, 40.732038, 40.730399, 40.728794, 40.728094, 40.727947, 40.72727, 40.727879, 40.726675, 40.729999)))",36081077906,1
36081079900,"Census Tract 799, Queens County, New York",3405,-1.3588116732505975,42250,0.16921669339936357,"list(list(c(-73.830609, -73.829436, -73.827656, -73.825844, -73.825986, -73.823256, -73.82334, -73.823843, -73.824262, -73.827414, -73.827294, -73.829301, -73.829418, -73.831422, -73.830609, 40.749026, 40.749205, 40.749861, 40.749348, 40.748311, 40.747528, 40.746652, 40.745097, 40.744421, 40.744735, 40.745436, 40.745633, 40.744932, 40.745127, 40.749026)))",36081079900,1
36081081800,"Census Tract 818, Queens County, New York",4381,-1.688559628275023,54265,-0.34023861671236405,"list(list(c(-73.812633, -73.812068, -73.811154, -73.809782, -73.808536, -73.806197, -73.806453, -73.806789, -73.807143, -73.805452, -73.812306, -73.813198, -73.812633, 40.669052, 40.670866, 40.670705, 40.675108, 40.674996, 40.674784, 40.670729, 40.669244, 40.667669, 40.666896, 40.66718, 40.667253, 40.669052)))",36081081800,2
36081084500,"Census Tract 845, Queens County, New York",4484,-1.779632872996055,24335,1.0117773985841436,"list(list(c(-73.824233, -73.821925, -73.820849, -73.819989, -73.816543, -73.815373, -73.81782, -73.821319, -73.822396, -73.823213, -73.824233, 40.751855, 40.753167, 40.752242, 40.751429, 40.74826, 40.747218, 40.747385, 40.748758, 40.749864, 40.750708, 40.751855)))",36081084500,1
36081085700,"Census Tract 857, Queens County, New York",5753,-1.5158345089765144,36236,0.7243923518544512,"list(list(c(-73.82709, -73.825185, -73.823213, -73.820758, -73.820636, -73.820045, -73.819233, -73.823979, -73.824718, -73.825781, -73.82709, 40.757143, 40.757649, 40.75818, 40.758842, 40.758872, 40.758483, 40.757947, 40.754868, 40.755488, 40.756354, 40.757143)))",36081085700,1
36081086900,"Census Tract 869, Queens County, New York",2350,-1.817318353570275,34519,1.2534420969704763,"list(list(c(-73.839319, -73.836732, -73.833428, -73.832578, -73.831925, -73.831443, -73.830686, -73.829059, -73.827863, -73.828114, -73.827516, -73.831119, -73.832744, -73.832993, -73.834922, -73.835593, -73.836917, -73.838264, -73.839417, -73.839319, 40.766054, 40.769222, 40.771434, 40.769353, 40.767754, 40.76657, 40.764712, 40.765093, 40.765363, 40.764056, 40.762421, 40.761548, 40.760949, 40.760855, 40.760255, 40.762853, 40.762767, 40.764934, 40.765428, 40.766054)))",36081086900,2
36081087100,"Census Tract 871, Queens County, New York",2316,-1.6383123208427297,31364,0.5219165234767131,"list(list(c(-73.838619, -73.836821, -73.836917, -73.835593, -73.834922, -73.832993, -73.832744, -73.831119, -73.827516, -73.826541, -73.83014, -73.82974, -73.829623, -73.829469, -73.833678, -73.833802, -73.837917, -73.838211, -73.838619, 40.757045, 40.761249, 40.762767, 40.762853, 40.760255, 40.760855, 40.760949, 40.761548, 40.762421, 40.760464, 40.75957, 40.758749, 40.758515, 40.758194, 40.756321, 40.756722, 40.754541, 40.755253, 40.757045)))",36081087100,1
36081088901,"Census Tract 889.01, Queens County, New York",10346,-1.1798056405230521,42276,0.9399311369017208,"list(list(c(-73.833428, -73.831713, -73.830157, -73.829279, -73.828528, -73.826235, -73.825916, -73.825285, -73.823841, -73.822241, -73.822918, -73.823313, -73.823547, -73.824284, -73.824331, -73.825831, -73.826253, -73.826477, -73.826575, -73.826558, -73.826572, -73.826683, -73.826848, -73.827351, -73.827537, -73.82769, -73.827863, -73.829059, -73.830686, -73.831443, -73.831925, -73.832578, -73.833428, 40.771434, 40.772474, 40.773825, 40.774882, 40.776007, 40.779921, 40.780518, 40.781697, 40.781717, 
40.781694, 40.780536, 40.779579, 40.779036, 40.77699, 40.776743, 40.775915, 40.774521, 40.773116, 40.772345, 40.770137, 40.769961, 40.768957, 40.767987, 40.766856, 40.766464, 40.766104, 40.765363, 40.765093, 40.764712, 40.76657, 40.767754, 40.769353, 40.771434)))",36081088901,1
36081091900,"Census Tract 919, Queens County, New York",6317,-1.0510469152278004,46777,0.1300278233907691,"list(list(c(-73.853252, -73.849695, -73.848754, -73.841496, -73.841409, -73.839604, -73.839764, -73.843387, -73.843554, -73.843625, -73.844602, -73.848798, -73.849946, -73.852642, -73.852897, -73.860505, -73.853252, 40.778259, 40.779173, 40.780146, 40.780154, 40.781691, 40.781693, 40.778615, 40.778609, 40.775615, 40.774364, 40.773057, 40.773209, 40.772057, 40.77208, 40.775457, 40.778984, 40.778259)))",36081091900,1
