GEOID,NAME,totpop,propwhite,medincome,propdegree,geometry
36081037700,"Census Tract 377, Queens County, New York",3717,-0.834355401926035,46276,-1.176267843562379,"list(list(c(-73.871324, -73.870414, -73.867463, -73.86657, -73.866238, -73.866904, -73.868906, -73.869802, -73.870695, -73.870995, -73.871324, 40.757036, 40.757132, 40.757442, 40.757536, 40.755706, 40.754363, 40.753942, 40.753751, 40.753564, 40.755208, 40.757036)))"
36081037900,"Census Tract 379, Queens County, New York",7287,-1.0259232615116536,48523,-0.48393114007721066,"list(list(c(-73.866904, -73.866238, -73.86657, -73.863715, -73.862807, -73.861906, -73.861612, -73.861211, -73.862971, -73.863582, -73.865401, -73.866267, -73.866904, 40.754363, 40.755706, 40.757536, 40.757726, 40.757759, 40.757795, 40.756193, 40.753934, 40.753657, 40.753491, 40.75301, 40.752779, 40.754363)))"
36081038100,"Census Tract 381, Queens County, New York",7798,-0.6490684557694528,48311,-0.7713161868069031,"list(list(c(-73.861906, -73.860999, -73.858561, -73.855608, -73.854496, -73.853654, -73.853126, -73.855799, -73.857542, -73.858447, -73.860409, -73.861211, -73.861612, -73.861906, 40.757795, 40.757825, 40.757912, 40.758305, 40.758279, 40.756835, 40.755109, 40.75441, 40.754067, 40.753936, 40.753937, 40.753934, 40.756193, 40.757795)))"
36081039400,"Census Tract 394, Queens County, New York",3010,-1.9272343385784168,57391,0.03858712670404865,"list(list(c(-73.762385, -73.755082, -73.75381, -73.756413, -73.757097, -73.758788, -73.758124, -73.756887, -73.756106, -73.76073, -73.761174, -73.761954, -73.762203, -73.762385, 40.691668, 40.69366, 40.690975, 40.69012, 40.691649, 40.691179, 40.689537, 40.688005, 40.686762, 40.685098, 40.686451, 40.688235, 40.690226, 40.691668)))"
36081039900,"Census Tract 399, Queens County, New York",4181,-0.5454333841903478,46362,-0.8039735784807318,"list(list(c(-73.855835, -73.854556, -73.855385, -73.855799, -73.853126, -73.852617, -73.852205, -73.850864, -73.854421, -73.855139, -73.855479, -73.855835, 40.751577, 40.751962, 40.753571, 40.75441, 40.755109, 40.753405, 40.752661, 40.749996, 40.748805, 40.750226, 40.750891, 40.751577)))"
36081040100,"Census Tract 401, Queens County, New York",8193,-0.7212989602033749,47702,-0.6798754901201828,"list(list(c(-73.860409, -73.858447, -73.857542, -73.855799, -73.855385, -73.854556, -73.855835, -73.855479, -73.855139, -73.854421, -73.857323, -73.858401, -73.859178, -73.859586, -73.860409, 40.753937, 40.753936, 40.754067, 40.75441, 40.753571, 40.751962, 40.751577, 40.750891, 40.750226, 40.748805, 40.747922, 40.75002, 40.751527, 40.752321, 40.753937)))"
36081040300,"Census Tract 403, Queens County, New York",7310,-0.6898943930581914,46188,-0.4578052267381475,"list(list(c(-73.862971, -73.861211, -73.860409, -73.859586, -73.859178, -73.858401, -73.857323, -73.860262, -73.86032, -73.861325, -73.862105, -73.862241, -73.862514, -73.863582, -73.862971, 40.753657, 40.753934, 40.753937, 40.752321, 40.751527, 40.75002, 40.747922, 40.747069, 40.747196, 40.749148, 40.750654, 40.75092, 40.751448, 40.753491, 40.753657)))"
36081040400,"Census Tract 404, Queens County, New York",4316,-1.9712007325816736,53417,0.38475547844663316,"list(list(c(-73.774708, -73.768445, -73.76826, -73.767344, -73.767014, -73.766792, -73.766573, -73.766991, -73.768377, -73.769939, -73.771355, -73.772308, -73.775037, -73.774708, 40.707333, 40.709637, 40.709526, 40.706636, 40.705268, 40.704009, 40.702752, 40.703141, 40.701413, 40.702136, 40.701244, 40.700572, 40.705233, 40.707333)))"
36081040500,"Census Tract 405, Queens County, New York",3339,-0.3318823276031011,42557,-1.2546455835795678,"list(list(c(-73.865401, -73.863582, -73.862514, -73.862241, -73.862105, -73.861325, -73.86032, -73.862531, -73.863545, -73.864119, -73.864185, -73.863097, -73.863986, -73.865401, 40.75301, 40.753491, 40.751448, 40.75092, 40.750654, 40.749148, 40.747196, 40.746534, 40.748491, 40.749595, 40.74972, 40.750672, 40.750408, 40.75301)))"
36081040700,"Census Tract 407, Queens County, New York",7632,-0.7024562199162648,43355,-0.6472180984463541,"list(list(c(-73.868906, -73.866904, -73.866267, -73.865401, -73.863986, -73.863097, -73.864185, -73.864119, -73.863545, -73.862531, -73.864072, -73.863703, -73.865627, -73.866557, -73.866649, -73.867145, -73.868206, -73.868906, 40.753942, 40.754363, 40.752779, 40.75301, 40.750408, 40.750672, 40.74972, 40.749595, 40.748491, 40.746534, 40.746074, 40.746906, 40.747869, 40.749464, 40.74962, 40.750466, 40.752261, 40.753942)))"
36081040900,"Census Tract 409, Queens County, New York",6017,-1.1609629002359423,50045,-0.5231200100858049,"list(list(c(-73.870695, -73.869802, -73.868906, -73.868206, -73.867145, -73.866649, -73.866557, -73.865627, -73.863703, -73.864072, -73.866088, -73.867097, -73.867351, -73.868826, -73.869947, -73.870695, 40.753564, 40.753751, 40.753942, 40.752261, 40.750466, 40.74962, 40.749464, 40.747869, 40.746906, 40.746074, 40.745474, 40.747432, 40.747358, 40.749899, 40.751794, 40.753564)))"
36081041100,"Census Tract 411, Queens County, New York",3873,-0.47634333647094423,47448,-0.4055534000600215,"list(list(c(-73.86791, -73.866088, -73.864072, -73.864371, -73.863415, -73.862666, -73.86241, -73.866033, -73.867557, -73.867491, -73.86791, 40.744934, 40.745474, 40.746074, 40.745082, 40.744781, 40.74341, 40.74289, 40.742036, 40.741678, 40.743302, 40.744934)))"
36081041300,"Census Tract 413, Queens County, New York",4822,-0.7244394169178933,50745,-0.7843791434764344,"list(list(c(-73.864072, -73.862531, -73.86032, -73.860262, -73.85956, -73.858874, -73.858681, -73.859883, -73.859449, -73.861187, -73.862666, -73.863415, -73.864371, -73.864072, 40.746074, 40.746534, 40.747196, 40.747069, 40.745724, 40.744395, 40.744031, 40.743415, 40.743036, 40.741985, 40.74341, 40.744781, 40.745082, 40.746074)))"
36081041400,"Census Tract 414, Queens County, New York",3677,-1.911532055005825,40682,-0.07244800498696903,"list(list(c(-73.788387, -73.7832, -73.781656, -73.777842, -73.77691, -73.773957, -73.78072, -73.782771, -73.784554, -73.784762, -73.786901, -73.788387, 40.69972, 40.700699, 40.702598, 40.703217, 40.702525, 40.699806, 40.696871, 40.695995, 40.697329, 40.697473, 40.698386, 40.69972)))"
36081041500,"Census Tract 415, Queens County, New York",3687,-0.21254497245140375,40345,-0.09204243999126627,"list(list(c(-73.860262, -73.857323, -73.854421, -73.85326, -73.852918, -73.858874, -73.85956, -73.860262, 40.747069, 40.747922, 40.748805, 40.746834, 40.746171, 40.744395, 40.745724, 40.747069)))"
36081042700,"Census Tract 427, Queens County, New York",5242,-0.5046074469016095,43031,-0.32717566004283277,"list(list(c(-73.858874, -73.852918, -73.852241, -73.850525, -73.850116, -73.851701, -73.852358, -73.8534, -73.854332, -73.856056, -73.856548, -73.858681, -73.858874, 40.744395, 40.746171, 40.744841, 40.741514, 40.740724, 40.741173, 40.741375, 40.741846, 40.742698, 40.743665, 40.74381, 40.744031, 40.744395)))"
36081043701,"Census Tract 437.01, Queens County, New York",3780,-0.1811404053062207,50817,-0.268392355029941,"list(list(c(-73.853734, -73.854072, -73.853717, -73.853392, -73.853129, -73.852878, -73.85264, -73.852358, -73.851701, -73.850116, -73.847841, -73.847757, -73.847558, -73.849582, -73.851914, -73.854181, -73.853734, 40.737326, 40.73744, 40.738075, 40.738689, 40.739374, 40.740038, 40.74071, 40.741375, 40.741173, 40.740724, 40.739927, 40.739299, 40.739064, 40.738186, 40.737426, 40.736954, 40.737326)))"
36081043702,"Census Tract 437.02, Queens County, New York",6213,-0.5265906439032377,37904,-0.4578052267381475,"list(list(c(-73.860072, -73.858975, -73.857702, -73.857309, -73.856454, -73.853129, -73.853392, -73.853717, -73.854072, -73.853734, -73.854181, -73.855085, -73.858771, -73.858866, -73.859387, -73.860072, 40.738373, 40.738698, 40.73936, 40.739681, 40.740363, 40.739374, 40.738689, 40.738075, 40.73744, 40.737326, 40.736954, 40.736801, 40.735785, 40.735939, 40.737043, 40.738373)))"
36081043900,"Census Tract 439, Queens County, New York",4537,-0.1465953814465186,41088,-0.7386587951330743,"list(list(c(-73.859883, -73.858681, -73.856548, -73.856056, -73.854332, -73.8534, -73.852358, -73.85264, -73.852878, -73.853129, -73.856454, -73.85754, -73.857768, -73.859449, -73.859883, 40.743415, 40.744031, 40.74381, 40.743665, 40.742698, 40.741846, 40.741375, 40.74071, 40.740038, 40.739374, 40.740363, 40.741193, 40.741406, 40.743036, 40.743415)))"
36081044000,"Census Tract 440, Queens County, New York",3821,-1.9712007325816736,52237,-0.48393114007721066,"list(list(c(-73.791156, -73.789664, -73.78598, -73.784849, -73.782566, -73.780345, -73.777842, -73.781656, -73.7832, -73.788387, -73.789539, -73.790268, -73.790498, -73.791156, 40.702294, 40.70304, 40.704187, 40.704586, 40.705425, 40.705412, 40.703217, 40.702598, 40.700699, 40.69972, 40.700822, 40.701561, 40.701791, 40.702294)))"
36081044301,"Census Tract 443.01, Queens County, New York",3535,-0.2910563903143623,20273,-0.5492459234248679,"list(list(c(-73.862666, -73.861187, -73.859449, -73.857768, -73.85754, -73.856454, -73.857309, -73.857702, -73.858975, -73.860072, -73.860734, -73.861855, -73.86241, -73.862666, 40.74341, 40.741985, 40.743036, 40.741406, 40.741193, 40.740363, 40.739681, 40.73936, 40.738698, 40.738373, 40.739636, 40.741589, 40.74289, 40.74341)))"
36081044302,"Census Tract 443.02, Queens County, New York",4748,-0.9599736705067686,54569,0.9660570502407838,"list(list(c(-73.867557, -73.866033, -73.86241, -73.861855, -73.860734, -73.860072, -73.8623, -73.864047, -73.86583, -73.866095, -73.86648, -73.86704, -73.867147, -73.867318, -73.867563, -73.867557, 40.741678, 40.742036, 40.74289, 40.741589, 40.739636, 40.738373, 40.737682, 40.737163, 40.736643, 40.737251, 40.738211, 40.739572, 40.739837, 40.740261, 40.740942, 40.741678)))"
36081044400,"Census Tract 444, Queens County, New York",3024,-1.7105428252766515,37054,-0.1377627883346265,"list(list(c(-73.794895, -73.792526, -73.791463, -73.790796, -73.78975, -73.78957, -73.78804, -73.787719, -73.785562, -73.78429, -73.78237, -73.779048, -73.778676, -73.776055, -73.774892, -73.773139, -73.771736, -73.771151, -73.768445, -73.774708, -73.775037, -73.772308, -73.773957, -73.77691, -73.777842, -73.780345, -73.782566, -73.784849, -73.78598, -73.789664, -73.791156, -73.792368, -73.793792, -73.794895, 40.705461, 40.70636, 40.706678, 40.70687, 40.707171, 40.707222, 40.707571, 40.707661, 40.707936, 
40.707931, 40.708076, 40.70871, 40.708779, 40.709105, 40.709419, 40.709923, 40.710313, 40.710212, 40.709637, 40.707333, 40.705233, 40.700572, 40.699806, 40.702525, 40.703217, 40.705412, 40.705425, 40.704586, 40.704187, 40.70304, 40.702294, 40.702121, 40.704032, 40.705461)))"
36081044601,"Census Tract 446.01, Queens County, New York",3119,-1.1484010733778687,36553,-0.04632209164790568,"list(list(c(-73.801657, -73.79997, -73.799144, -73.798258, -73.796317, -73.794895, -73.793792, -73.79609, -73.797124, -73.79992, -73.800201, -73.801657, 40.705761, 40.70638, 40.706685, 40.707016, 40.707723, 40.705461, 40.704032, 40.703294, 40.703035, 40.702474, 40.703341, 40.705761)))"
36081044602,"Census Tract 446.02, Queens County, New York",5082,-1.7136832819911698,42384,-0.7125328817940115,"list(list(c(-73.803024, -73.801933, -73.801069, -73.798701, -73.797768, -73.797314, -73.796317, -73.798258, -73.799144, -73.79997, -73.801657, -73.802228, -73.802787, -73.803024, 40.70814, 40.708912, 40.709818, 40.710663, 40.709143, 40.70927, 40.707723, 40.707016, 40.706685, 40.70638, 40.705761, 40.706749, 40.707716, 40.70814)))"
36081044800,"Census Tract 448, Queens County, New York",2677,-1.7576496759944267,51184,0.2737203467556155,"list(list(c(-73.806457, -73.802593, -73.801384, -73.802111, -73.801228, -73.799272, -73.798701, -73.801069, -73.801933, -73.803024, -73.80367, -73.804841, -73.805482, -73.806457, 40.712056, 40.712539, 40.712674, 40.713926, 40.714223, 40.711376, 40.710663, 40.709818, 40.708912, 40.70814, 40.708743, 40.709338, 40.710089, 40.712056)))"
36081045200,"Census Tract 452, Queens County, New York",1009,-0.9128668197889935,40313,1.2338476619661793,"list(list(c(-73.803159, -73.801892, -73.798055, -73.797963, -73.797484, -73.7965, -73.797262, -73.798335, -73.797807, -73.798701, -73.799272, -73.801228, -73.802111, -73.802544, -73.80278, -73.803159, 40.716277, 40.716492, 40.717431, 40.717162, 40.715789, 40.713554, 40.713157, 40.712908, 40.710982, 40.710663, 40.711376, 40.714223, 40.713926, 40.714611, 40.715024, 40.716277)))"
36081045400,"Census Tract 454, Queens County, New York",4298,-1.7388069357073166,53458,1.3318198369876653,"list(list(c(-73.797807, -73.798335, -73.797262, -73.7965, -73.797484, -73.797963, -73.796475, -73.795825, -73.793903, -73.793214, -73.793038, -73.794731, -73.795617, -73.797314, -73.797768, -73.798701, -73.797807, 40.710982, 40.712908, 40.713157, 40.713554, 40.715789, 40.717162, 40.717592, 40.716267, 40.71237, 40.712608, 40.710711, 40.710012, 40.709753, 40.70927, 40.709143, 40.710663, 40.710982)))"
36081045500,"Census Tract 455, Queens County, New York",13003,-1.2488956882424558,46275,-0.1573572233389237,"list(list(c(-73.86583, -73.864047, -73.8623, -73.860072, -73.859387, -73.858866, -73.861064, -73.86284, -73.864618, -73.865159, -73.86583, 40.736643, 40.737163, 40.737682, 40.738373, 40.737043, 40.735939, 40.735314, 40.734799, 40.734271, 40.735325, 40.736643)))"
36081045800,"Census Tract 458, Queens County, New York",2098,-1.622610037270138,54000,-0.7647847084721372,"list(list(c(-73.793621, -73.791263, -73.790896, -73.788841, -73.787759, -73.788546, -73.788412, -73.788349, -73.788356, -73.788417, -73.788785, -73.789264, -73.789405, -73.791402, -73.788597, -73.789012, -73.790215, -73.791014, -73.792029, -73.793038, -73.793214, -73.793621, 40.713975, 40.718669, 40.718876, 40.718736, 40.717838, 40.717259, 40.716894, 40.716516, 40.716137, 40.715763, 40.715258, 40.714704, 40.713418, 40.713021, 40.712344, 40.712073, 40.711717, 40.711433, 40.711069, 40.710711, 40.712608, 
40.713975)))"
36081045900,"Census Tract 459, Queens County, New York",3923,-1.0824514823729838,56806,0.11043338838647185,"list(list(c(-73.874361, -73.871723, -73.869506, -73.867557, -73.867563, -73.867318, -73.867147, -73.86704, -73.87094, -73.873567, -73.873835, -73.874103, -73.874361, 40.74016, 40.740748, 40.741243, 40.741678, 40.740942, 40.740261, 40.739837, 40.739572, 40.738703, 40.738117, 40.738803, 40.739488, 40.74016)))"
36081046000,"Census Tract 460, Queens County, New York",5817,-1.6917000849895414,28113,-0.7255958384635429,"list(list(c(-73.797314, -73.795617, -73.794731, -73.793038, -73.792029, -73.7916, -73.791144, -73.790653, -73.78975, -73.790796, -73.791463, -73.792526, -73.794895, -73.796317, -73.797314, 40.70927, 40.709753, 40.710012, 40.710711, 40.711069, 40.710344, 40.709566, 40.708726, 40.707171, 40.70687, 40.706678, 40.70636, 40.705461, 40.707723, 40.70927)))"
36047032800,"Census Tract 328, Kings County, New York",2621,-1.522115422405551,45357,0.20840556340795804,"list(list(c(-74.003223, -74.001105, -74.000034, -73.998992, -73.995809, -73.992638, -73.992195, -73.99538, -73.997497, -73.998556, -74.000675, -74.002796, -74.003093, -74.003223, 40.576887, 40.577121, 40.577245, 40.577383, 40.577759, 40.578118, 40.575808, 40.575451, 40.575218, 40.575101, 40.574868, 40.574637, 40.576196, 40.576887)))"
36047032900,"Census Tract 329, Kings County, New York",5783,-1.0698896555149104,47578,0.42394434845522727,"list(list(c(-73.953849, -73.950974, -73.948166, -73.945463, -73.942696, -73.942829, -73.945613, -73.947914, -73.95081, -73.9537, -73.953849, 40.663728, 40.663905, 40.664082, 40.664226, 40.664055, 40.662847, 40.662676, 40.662533, 40.662354, 40.662174, 40.663728)))"
36047033000,"Census Tract 330, Kings County, New York",4634,-0.9536927570777318,23007,-0.5361829667553363,"list(list(c(-74.003963, -74.0031775057949, -74.001674, -74.0016730189058, -74.0013361867149, -73.990679, -73.990697, -73.990504, -73.992638, -73.995809, -73.998992, -74.000034, -74.001105, -74.003223, -74.003485, -74.003608, -74.003963, 40.580986, 40.5820820906225, 40.581919, 40.5819207887628, 40.5825349121006, 40.58006, 40.579318, 40.578358, 40.578118, 40.577759, 40.577383, 40.577245, 40.577121, 40.576887, 40.578262, 40.578901, 40.580986)))"
36047033100,"Census Tract 331, Kings County, New York",4378,-0.11519081430133553,39301,0.07777599671264313,"list(list(c(-73.948151, -73.945381, -73.942613, -73.939845, -73.937074, -73.937264, -73.940029, -73.942829, -73.942696, -73.945463, -73.948166, -73.948151, 40.665248, 40.665099, 40.664947, 40.664794, 40.664644, 40.663192, 40.663021, 40.662847, 40.664055, 40.664226, 40.664082, 40.665248)))"
36047033300,"Census Tract 333, Kings County, New York",4719,0.09207932885687466,44608,-0.5165885317510394,"list(list(c(-73.948067, -73.947984, -73.942444, -73.939676, -73.936907, -73.936984, -73.937074, -73.939845, -73.942613, -73.945381, -73.948151, -73.948067, 40.666139, 40.667031, 40.666727, 40.666578, 40.666426, 40.665536, 40.664644, 40.664794, 40.664947, 40.665099, 40.665248, 40.666139)))"
36047033700,"Census Tract 337, Kings County, New York",3818,-0.7809676377792232,48114,0.3063777384294439,"list(list(c(-73.947731, -73.947647, -73.947642, -73.944872, -73.942106, -73.939337, -73.936569, -73.936657, -73.936749, -73.939515, -73.942285, -73.945046, -73.947818, -73.947731, 40.669705, 40.670597, 40.670664, 40.670504, 40.670342, 40.670192, 40.670041, 40.669101, 40.668128, 40.668296, 40.668461, 40.668615, 40.668784, 40.669705)))"
36047033900,"Census Tract 339, Kings County, New York",4495,-1.4718681149732575,34231,0.8027700918716405,"list(list(c(-73.94748, -73.94471, -73.941945, -73.939177, -73.936406, -73.93649, -73.936569, -73.939337, -73.942106, -73.944872, -73.947642, -73.94748, 40.67238, 40.672228, 40.672078, 40.671926, 40.671774, 40.670886, 40.670041, 40.670192, 40.670342, 40.670504, 40.670664, 40.67238)))"
36047034000,"Census Tract 340, Kings County, New York",2166,-0.7024562199162648,17574,0.02552417003451716,"list(list(c(-74.002548, -74.00031, -73.998088, -73.997044, -73.994904, -73.992773, -73.991743, -73.991387, -73.994726, -74.000088, -74.002366, -74.002548, 40.573327, 40.572933, 40.572752, 40.572751, 40.572873, 40.573198, 40.57343, 40.571656, 40.57152, 40.571809, 40.572318, 40.573327)))"
36047034100,"Census Tract 341, Kings County, New York",2803,-1.650874147700803,50417,0.0059297350302199205,"list(list(c(-73.947396, -73.947313, -73.94723, -73.944462, -73.941694, -73.94186, -73.941945, -73.94471, -73.94748, -73.947396, 40.673272, 40.674162, 40.675053, 40.674907, 40.674748, 40.672968, 40.672078, 40.672228, 40.67238, 40.673272)))"
36047034200,"Census Tract 342, Kings County, New York",5748,-0.7746867243501865,16656,-0.22920348502134655,"list(list(c(-74.002796, -74.000675, -73.998556, -73.997497, -73.99538, -73.992195, -73.991743, -73.992773, -73.994904, -73.997044, -73.998088, -74.00031, -74.002548, -74.002796, 40.574637, 40.574868, 40.575101, 40.575218, 40.575451, 40.575808, 40.57343, 40.573198, 40.572873, 40.572751, 40.572752, 40.572933, 40.573327, 40.574637)))"
36047034300,"Census Tract 343, Kings County, New York",5097,-1.8864084012896782,25019,-1.0391067985322984,"list(list(c(-73.94186, -73.941694, -73.938895, -73.938841, -73.936078, -73.936343, -73.936406, -73.939177, -73.941945, -73.94186, 40.672968, 40.674748, 40.674599, 40.675493, 40.675335, 40.672704, 40.671774, 40.671926, 40.672078, 40.672968)))"
36047034500,"Census Tract 345, Kings County, New York",2899,-1.8518633774299764,31701,-0.22267200668658083,"list(list(c(-73.936343, -73.936078, -73.933298, -73.930615, -73.930697, -73.930785, -73.930868, -73.933635, -73.936406, -73.936343, 40.672704, 40.675335, 40.67519, 40.674147, 40.673257, 40.672363, 40.671474, 40.671626, 40.671774, 40.672704)))"
36047034700,"Census Tract 347, Kings County, New York",3326,-1.9397961654364901,29114,-0.5884347934334622,"list(list(c(-73.930785, -73.930697, -73.930615, -73.92784, -73.925082, -73.925122, -73.925161, -73.925245, -73.925328, -73.928098, -73.930868, -73.930785, 40.672363, 40.673257, 40.674147, 40.673996, 40.673844, 40.673399, 40.672954, 40.672062, 40.671169, 40.671321, 40.671474, 40.672363)))"
36047034800,"Census Tract 348, Kings County, New York",2185,-0.14345492473200058,46346,-0.10510539666079775,"list(list(c(-73.990679, -73.988237, -73.990006, -73.988358, -73.986608, -73.987084, -73.984928, -73.984001, -73.982812, -73.980839, -73.977504, -73.974638, -73.974618, -73.974498, -73.974686, -73.976212, -73.977941, -73.981939, -73.981202, -73.983461, -73.984149, -73.986276, -73.990504, -73.990697, -73.990679, 40.58006, 40.579704, 40.580676, 40.583475, 40.583719, 40.584619, 40.584596, 40.584699, 40.583792, 40.583314, 40.582784, 40.583114, 40.582786, 40.581874, 40.579977, 40.579828, 40.579626, 40.5792, 
40.575565, 40.575411, 40.579053, 40.578823, 40.578358, 40.579318, 40.58006)))"
36047034900,"Census Tract 349, Kings County, New York",5297,-1.8393015505719033,29754,-0.5949662717682281,"list(list(c(-73.931381, -73.931214, -73.931119, -73.931033, -73.930868, -73.928098, -73.928261, -73.928443, -73.928598, -73.928683, -73.931455, -73.931381, 40.666126, 40.667825, 40.668798, 40.669738, 40.671474, 40.671321, 40.669588, 40.667672, 40.66597, 40.665086, 40.665234, 40.666126)))"
36047035000,"Census Tract 350, Kings County, New York",2806,1.0279354297833396,30889,2.0764083671509597,"list(list(c(-73.981939, -73.977941, -73.976212, -73.976549, -73.976619, -73.981202, -73.981939, 40.5792, 40.579626, 40.579828, 40.575988, 40.575301, 40.575565, 40.5792)))"
36047035100,"Census Tract 351, Kings County, New York",4437,-1.5189749656910327,24519,-0.11163687499556314,"list(list(c(-73.933982, -73.933888, -73.933798, -73.933635, -73.930868, -73.931033, -73.931119, -73.931214, -73.931381, -73.931455, -73.934224, -73.933982, 40.667976, 40.66895, 40.669891, 40.671626, 40.671474, 40.669738, 40.668798, 40.667825, 40.666126, 40.665234, 40.665378, 40.667976)))"
36047035200,"Census Tract 352, Kings County, New York",1035,0.1517480064327235,11011,1.090155138601333,"list(list(c(-74.002366, -74.000088, -73.994726, -73.991387, -73.991743, -73.989686, -73.985573, -73.983461, -73.981202, -73.976619, -73.973451, -73.973028, -73.970781, -73.96992, -73.968868, -73.966754, -73.964711, -73.962881, -73.961034, -73.959414, -73.9594222359429, -73.9820844563704, -73.9907535993926, -73.991346, -74.0020519616197, -74.002366, 40.572318, 40.571809, 40.57152, 40.571656, 40.57343, 40.574004, 40.57515, 40.575411, 40.575565, 40.575301, 40.574799, 40.57605, 40.575788, 40.575583, 
40.575236, 40.574833, 40.574782, 40.574983, 40.575076, 40.575158, 40.5740168643515, 40.5714138101483, 40.5704180450045, 40.57035, 40.5706228970609, 40.572318)))"
36047035300,"Census Tract 353, Kings County, New York",5140,-1.3179857359618592,39934,0.49579061013765047,"list(list(c(-73.936907, -73.936749, -73.936657, -73.936569, -73.93649, -73.936406, -73.933635, -73.933798, -73.933888, -73.933982, -73.934224, -73.936984, -73.936907, 40.666426, 40.668128, 40.669101, 40.670041, 40.670886, 40.671774, 40.671626, 40.669891, 40.66895, 40.667976, 40.665378, 40.665536, 40.666426)))"
36047035400,"Census Tract 354, Kings County, New York",5373,1.0970254775027433,53158,0.430475826789993,"list(list(c(-73.976549, -73.976212, -73.974686, -73.974498, -73.974618, -73.974638, -73.970846, -73.969063, -73.966614, -73.966777, -73.966894, -73.967332, -73.971134, -73.971834, -73.972123, -73.972852, -73.973028, -73.973451, -73.976619, -73.976549, 40.575988, 40.579828, 40.579977, 40.581874, 40.582786, 40.583114, 40.58382, 40.584, 40.584575, 40.583904, 40.583348, 40.581531, 40.582019, 40.579805, 40.578889, 40.576593, 40.57605, 40.574799, 40.575301, 40.575988)))"
36047035500,"Census Tract 355, Kings County, New York",5620,-1.6445932342717664,39850,0.3912869567813986,"list(list(c(-73.937074, -73.936984, -73.934224, -73.931455, -73.928683, -73.928544, -73.929403, -73.929874, -73.930685, -73.931607, -73.934553, -73.937264, -73.937074, 40.664644, 40.665536, 40.665378, 40.665234, 40.665086, 40.664574, 40.664199, 40.66399, 40.66362, 40.663557, 40.663362, 40.663192, 40.664644)))"
36047035601,"Census Tract 356.01, Kings County, New York",2592,1.1127277610753348,35954,2.631584025606047,"list(list(c(-73.971134, -73.967332, -73.967602, -73.969133, -73.971058, -73.971834, -73.971134, 40.582019, 40.581531, 40.580362, 40.580048, 40.579781, 40.579805, 40.582019)))"
36047035602,"Census Tract 356.02, Kings County, New York",4835,1.0561995402140048,32348,1.442854968678683,"list(list(c(-73.972852, -73.972123, -73.971834, -73.971058, -73.969133, -73.967602, -73.968074, -73.968535, -73.968868, -73.96992, -73.970781, -73.973028, -73.972852, 40.576593, 40.578889, 40.579805, 40.579781, 40.580048, 40.580362, 40.578313, 40.576291, 40.575236, 40.575583, 40.575788, 40.57605, 40.576593)))"
36047035700,"Census Tract 357, Kings County, New York",2499,-1.892689314718715,21227,-0.22920348502134655,"list(list(c(-73.928598, -73.928443, -73.928261, -73.928098, -73.925328, -73.925413, -73.925539, -73.924772, -73.924389, -73.92638, -73.928228, -73.928544, -73.928683, -73.928598, 40.66597, 40.667672, 40.669588, 40.671321, 40.671169, 40.670279, 40.668493, 40.667487, 40.666385, 40.665515, 40.66471, 40.664574, 40.665086, 40.66597)))"
36047035900,"Census Tract 359, Kings County, New York",5213,-1.9586389057236002,30898,-0.48393114007721066,"list(list(c(-73.925413, -73.925328, -73.925245, -73.925161, -73.925122, -73.925082, -73.922132, -73.922215, -73.9223, -73.922384, -73.922467, -73.922544, -73.922632, -73.922753, -73.924389, -73.924772, -73.925539, -73.925413, 40.670279, 40.671169, 40.672062, 40.672954, 40.673399, 40.673844, 40.673684, 40.672792, 40.6719, 40.671009, 40.670117, 40.669276, 40.668373, 40.667098, 40.666385, 40.667487, 40.668493, 40.670279)))"
36047036001,"Census Tract 360.01, Kings County, New York",2899,1.012233146210748,22384,1.06402922526227,"list(list(c(-73.968535, -73.96638, -73.965095, -73.963279, -73.962881, -73.964711, -73.966754, -73.968868, -73.968535, 40.576291, 40.576551, 40.576827, 40.577212, 40.574983, 40.574782, 40.574833, 40.575236, 40.576291)))"
36047036002,"Census Tract 360.02, Kings County, New York",3975,0.7295920419040975,18738,0.4500702617942906,"list(list(c(-73.963279, -73.962364, -73.961441, -73.959633, -73.959454, -73.959414, -73.961034, -73.962881, -73.963279, 40.577212, 40.577411, 40.57761, 40.577993, 40.575575, 40.575158, 40.575076, 40.574983, 40.577212)))"
36047036100,"Census Tract 361, Kings County, New York",2375,-1.930374795292935,26936,-0.7321273167983084,"list(list(c(-73.922632, -73.922544, -73.922467, -73.922384, -73.919794, -73.917022, -73.91696, -73.914873, -73.917135, -73.917482, -73.918382, -73.919231, -73.920039, -73.92102, -73.921872, -73.922753, -73.922632, 40.668373, 40.669276, 40.670117, 40.671009, 40.670868, 40.670718, 40.670714, 40.670533, 40.669543, 40.669393, 40.669002, 40.668631, 40.668282, 40.667852, 40.667481, 40.667098, 40.668373)))"
36047036200,"Census Tract 362, Kings County, New York",3345,-0.07122442029807874,28750,-1.3068974102576938,"list(list(c(-73.968074, -73.965815, -73.964008, -73.963106, -73.959801, -73.959663, -73.959633, -73.961441, -73.962364, -73.963279, -73.965095, -73.96638, -73.968535, -73.968074, 40.578313, 40.578808, 40.579187, 40.579377, 40.58008, 40.578366, 40.577993, 40.57761, 40.577411, 40.577212, 40.576827, 40.576551, 40.576291, 40.578313)))"
