GEOID,NAME,totpop,propwhite,medincome,propdegree,geometry,census_tract,count
36005007600,"Census Tract 76, Bronx County, New York",5442,0.13,34833,0.156,"list(list(c(-73.862837, -73.862721, -73.863657, -73.864565, -73.865461, -73.866355, -73.867258, -73.86815, -73.869079, -73.870007, -73.870375, -73.8709, -73.871095, -73.870558, -73.869994, -73.869033, -73.868102, -73.866806, -73.865861, -73.864883, -73.863856, -73.862837, 40.833688, 40.833021, 40.832652, 40.832389, 40.832132, 40.831874, 40.831624, 40.83136, 40.831086, 40.83082, 40.832405, 40.834645, 40.83568, 40.83571, 40.83565, 40.835486, 40.835213, 40.834837, 40.834551, 40.834231, 40.833951, 40.833688
)))",36005007600,3
36005007900,"Census Tract 79, Bronx County, New York",6172,0.251,17344,0.248,"list(list(c(-73.901928, -73.902107, -73.902579, -73.90301, -73.903065, -73.90347, -73.903804, -73.904183, -73.904466, -73.905413, -73.90633, -73.907245, -73.906966, -73.906584, -73.906238, -73.907154, -73.90808, -73.908225, -73.907589, -73.90665, -73.906305, -73.905313, -73.904999, -73.90347, -73.903104, -73.901602, -73.901668, -73.901928, 40.818924, 40.818505, 40.81737, 40.816318, 40.816107, 40.815075, 40.814132, 40.813087, 40.812282, 40.812476, 40.812667, 40.812855, 40.813652, 40.814709, 40.815661, 
40.815842, 40.816033, 40.816203, 40.816596, 40.817179, 40.817371, 40.817925, 40.81806, 40.818737, 40.818902, 40.819695, 40.819534, 40.818924)))",36005007900,1
36005008300,"Census Tract 83, Bronx County, New York",5862,0.3,23647,0.135,"list(list(c(-73.90347, -73.903065, -73.90301, -73.902579, -73.901536, -73.900721, -73.900922, -73.900506, -73.90012, -73.899728, -73.899341, -73.898448, -73.899167, -73.900905, -73.903074, -73.903243, -73.903417, -73.90418, -73.904466, -73.904183, -73.903804, -73.90347, 40.815075, 40.816107, 40.816318, 40.81737, 40.817156, 40.816764, 40.816724, 40.815879, 40.815084, 40.81429, 40.813489, 40.813177, 40.812665, 40.811429, 40.80988, 40.810713, 40.811507, 40.812125, 40.812282, 40.813087, 40.814132, 40.815075
)))",36005008300,1
36005008400,"Census Tract 84, Bronx County, New York",2593,0.161,49844,0.255,"list(list(c(-73.845743, -73.846097, -73.846632, -73.847054, -73.848112, -73.849097, -73.850115, -73.850899, -73.851145, -73.851629, -73.850599, -73.849574, -73.848588, -73.847539, -73.846478, -73.845496, -73.844486, -73.843881, -73.843995, -73.845071, -73.845244, -73.845743, 40.813896, 40.813079, 40.813013, 40.814826, 40.814687, 40.814551, 40.814419, 40.814344, 40.814396, 40.816354, 40.816498, 40.816634, 40.816765, 40.816905, 40.817049, 40.817181, 40.817315, 40.817391, 40.817246, 40.815419, 40.815006, 
40.813896)))",36005008400,1
36005008500,"Census Tract 85, Bronx County, New York",5917,0.165,25860,0.109,"list(list(c(-73.901928, -73.901668, -73.900023, -73.899818, -73.899285, -73.898521, -73.897786, -73.897045, -73.896213, -73.895801, -73.895428, -73.89685, -73.898448, -73.899341, -73.899728, -73.90012, -73.900506, -73.900922, -73.900721, -73.901536, -73.902579, -73.902107, -73.901928, 40.818924, 40.819534, 40.818595, 40.81847, 40.818147, 40.817686, 40.817246, 40.816802, 40.816319, 40.816066, 40.815845, 40.81446, 40.813177, 40.813489, 40.81429, 40.815084, 40.815879, 40.816724, 40.816764, 40.817156, 
40.81737, 40.818505, 40.818924)))",36005008500,3
36005008700,"Census Tract 87, Bronx County, New York",6359,0.171,26250,0.172,"list(list(c(-73.900852, -73.900646, -73.89986, -73.898985, -73.897864, -73.896878, -73.895861, -73.895881, -73.894905, -73.893874, -73.892836, -73.893895, -73.894931, -73.895677, -73.897045, -73.897786, -73.898521, -73.899285, -73.899818, -73.900023, -73.901668, -73.901602, -73.900852, 40.820059, 40.820164, 40.820563, 40.821038, 40.821598, 40.822118, 40.822631, 40.820992, 40.820987, 40.820979, 40.820974, 40.81986, 40.818847, 40.818129, 40.816802, 40.817246, 40.817686, 40.818147, 40.81847, 40.818595, 
40.819534, 40.819695, 40.820059)))",36005008700,1
36005009000,"Census Tract 90, Bronx County, New York",3486,0.28800000000000003,24657,0.196,"list(list(c(-73.838959, -73.83998, -73.839858, -73.839872, -73.839907, -73.840068, -73.840426, -73.839018, -73.837984, -73.831616, -73.830548, -73.830757, -73.831706, -73.834903, -73.844044, -73.844188, -73.845524, -73.845117, -73.843134, -73.846291, -73.846467, -73.846097, -73.845743, -73.845244, -73.845071, -73.843995, -73.843881, -73.844486, -73.845496, -73.846478, -73.847539, -73.848028, -73.848341, -73.84852, -73.84869, -73.848841, -73.849018, -73.845955, -73.842898, -73.843082, -73.843247, 
-73.84341, -73.843585, -73.843643, -73.843665, -73.84369, -73.843743, -73.843777, -73.842905, -73.84278, -73.842683, -73.842674, -73.842646, -73.842544, -73.841884, -73.841337, -73.840627, -73.837852, -73.837323, -73.837293, -73.83724, -73.837216, -73.837146, -73.836913, -73.836711, -73.836549, -73.836071, -73.836043, -73.836406, -73.836699, -73.836961, -73.837327, -73.838959, 40.816369, 40.816391, 40.815976, 40.815539, 40.81447, 40.813601, 40.811873, 40.808216, 40.806226, 40.804938, 40.803162, 40.803084, 
40.802894, 40.80188, 40.80096, 40.801259, 40.803974, 40.806299, 40.811603, 40.811547, 40.812306, 40.813079, 40.813896, 40.815006, 40.815419, 40.817246, 40.817391, 40.817315, 40.817181, 40.817049, 40.816905, 40.819016, 40.820363, 40.821123, 40.821856, 40.822503, 40.82326, 40.823671, 40.824083, 40.824871, 40.825554, 40.826281, 40.827003, 40.827731, 40.827779, 40.827896, 40.828142, 40.828408, 40.828478, 40.828489, 40.828497, 40.828498, 40.8285, 40.828513, 40.828596, 40.828656, 40.828681, 40.828653, 
40.828682, 40.828568, 40.828308, 40.828109, 40.827926, 40.826963, 40.825997, 40.824918, 40.821065, 40.820842, 40.81867, 40.817354, 40.816341, 40.816346, 40.816369)))",36005009000,1
36005009200,"Census Tract 92, Bronx County, New York",5524,0.109,40768,0.282,"list(list(c(-73.851224, -73.852934, -73.854733, -73.855553, -73.857391, -73.860103, -73.860324, -73.860344, -73.859056, -73.857732, -73.854651, -73.853471, -73.852813, -73.851684, -73.850166, -73.849559, -73.848486, -73.848314, -73.848147, -73.847979, -73.847812, -73.847642, -73.84747, -73.847318, -73.84733, -73.849313, -73.850632, -73.851224, 40.830414, 40.830932, 40.831478, 40.831727, 40.832297, 40.833117, 40.833184, 40.833294, 40.833413, 40.833558, 40.833888, 40.834015, 40.834079, 40.834201, 40.834355, 
40.834409, 40.834525, 40.833781, 40.83306, 40.832339, 40.831622, 40.830901, 40.830189, 40.829533, 40.829219, 40.829858, 40.830233, 40.830414)))",36005009200,4
36005009300,"Census Tract 93, Bronx County, New York",6593,0.359,31417,0.179,"list(list(c(-73.892504, -73.895736, -73.901892, -73.902294, -73.902433, -73.902849, -73.902988, -73.903015, -73.903074, -73.900905, -73.899167, -73.898448, -73.89685, -73.895428, -73.89514, -73.893323, -73.892278, -73.890824, -73.890709, -73.890422, -73.890087, -73.889713, -73.889167, -73.888656, -73.887996, -73.886699, -73.885894, -73.885401, -73.884174, -73.883765, -73.882841, -73.882092, -73.881859, -73.881621, -73.881212, -73.880413, -73.879795, -73.879458, -73.876815, -73.874838, -73.874659, 
-73.873689, -73.87152, -73.862704, -73.86306, -73.866707, -73.872264, -73.892504, 40.801206, 40.802633, 40.805007, 40.805935, 40.806584, 40.808525, 40.809364, 40.809602, 40.80988, 40.811429, 40.812665, 40.813177, 40.81446, 40.815845, 40.816126, 40.817878, 40.818894, 40.820307, 40.820199, 40.819984, 40.819712, 40.819433, 40.818618, 40.817755, 40.816664, 40.815363, 40.814593, 40.814107, 40.81295, 40.812536, 40.811637, 40.810922, 40.810852, 40.81045, 40.81006, 40.809393, 40.807538, 40.805614, 40.805924, 
40.803956, 40.803778, 40.802676, 40.801755, 40.797276, 40.796958, 40.793653, 40.794992, 40.801206)))",36005009300,3
36005011502,"Census Tract 115.02, Bronx County, New York",4452,0.395,19617,0.16699999999999998,"list(list(c(-73.882977, -73.88338, -73.884319, -73.885239, -73.886161, -73.887084, -73.887996, -73.888656, -73.889167, -73.889713, -73.890087, -73.890422, -73.890709, -73.890824, -73.890235, -73.889301, -73.888434, -73.887544, -73.887011, -73.886305, -73.885424, -73.88529, -73.884568, -73.884442, -73.884328, -73.883788, -73.882448, -73.880981, -73.881408, -73.882346, -73.882977, 40.817337, 40.817351, 40.81721, 40.81707, 40.81693, 40.81679, 40.816664, 40.817755, 40.818618, 40.819433, 40.819712, 40.819984, 
40.820199, 40.820307, 40.820949, 40.821432, 40.821933, 40.822561, 40.822807, 40.822973, 40.823056, 40.823069, 40.82316, 40.822896, 40.822614, 40.821933, 40.819269, 40.818238, 40.817993, 40.817416, 40.817337)))",36005011502,2
36005011700,"Census Tract 117, Bronx County, New York",1421,0.457,11812,0.146,"list(list(c(-73.880981, -73.87797, -73.876899, -73.871303, -73.866484, -73.862704, -73.87152, -73.873689, -73.874659, -73.874838, -73.876815, -73.879458, -73.879795, -73.880413, -73.881212, -73.881621, -73.881859, -73.882092, -73.882841, -73.883765, -73.884174, -73.885401, -73.885894, -73.886699, -73.887996, -73.887084, -73.886161, -73.885239, -73.884319, -73.88338, -73.882977, -73.882346, -73.881408, -73.880981, 40.818238, 40.816152, 40.815799, 40.813954, 40.805901, 40.797276, 40.801755, 40.802676, 
40.803778, 40.803956, 40.805924, 40.805614, 40.807538, 40.809393, 40.81006, 40.81045, 40.810852, 40.810922, 40.811637, 40.812536, 40.81295, 40.814107, 40.814593, 40.815363, 40.816664, 40.81679, 40.81693, 40.81707, 40.81721, 40.817351, 40.817337, 40.817416, 40.817993, 40.818238)))",36005011700,1
36005012102,"Census Tract 121.02, Bronx County, New York",1309,0.154,12321,0.141,"list(list(c(-73.886096, -73.886351, -73.886613, -73.887774, -73.888711, -73.88965, -73.890555, -73.891288, -73.890663, -73.889711, -73.888806, -73.887895, -73.8864, -73.886096, 40.827656, 40.826012, 40.825329, 40.825226, 40.825181, 40.825136, 40.825102, 40.82512, 40.825307, 40.8258, 40.826257, 40.826743, 40.827503, 40.827656)))",36005012102,2
36005012500,"Census Tract 125, Bronx County, New York",3294,0.113,32245,0.214,"list(list(c(-73.894769, -73.895165, -73.895292, -73.895485, -73.896395, -73.896696, -73.895606, -73.894692, -73.89336, -73.892886, -73.891876, -73.890873, -73.890878, -73.890905, -73.891913, -73.892933, -73.893868, -73.894769, 40.826313, 40.82807, 40.828143, 40.828249, 40.828763, 40.830414, 40.830524, 40.830619, 40.830152, 40.830148, 40.830137, 40.830136, 40.82863, 40.826788, 40.826794, 40.826787, 40.826515, 40.826313)))",36005012500,1
36005012701,"Census Tract 127.01, Bronx County, New York",2071,0.28300000000000003,14940,0.23,"list(list(c(-73.892947, -73.8932, -73.893898, -73.894871, -73.894769, -73.893868, -73.892933, -73.891913, -73.890905, -73.88998, -73.88885, -73.887895, -73.888806, -73.889711, -73.890663, -73.891288, -73.89193, -73.892947, 40.82414, 40.824008, 40.823984, 40.823937, 40.826313, 40.826515, 40.826787, 40.826794, 40.826788, 40.82681, 40.826768, 40.826743, 40.826257, 40.8258, 40.825307, 40.82512, 40.824656, 40.82414)))",36005012701,1
36005012901,"Census Tract 129.01, Bronx County, New York",3009,0.267,17723,0.16899999999999998,"list(list(c(-73.897329, -73.896861, -73.895847, -73.894871, -73.893898, -73.8932, -73.893901, -73.894339, -73.894883, -73.895861, -73.896878, -73.897864, -73.898985, -73.89986, -73.900646, -73.900852, -73.901602, -73.901292, -73.900845, -73.900612, -73.901988, -73.901176, -73.899799, -73.898874, -73.898142, -73.897329, 40.823856, 40.823848, 40.823892, 40.823937, 40.823984, 40.824008, 40.823643, 40.823417, 40.823134, 40.822631, 40.822118, 40.821598, 40.821038, 40.820563, 40.820164, 40.820059, 40.819695, 
40.820475, 40.821542, 40.822109, 40.82244, 40.824389, 40.824058, 40.82385, 40.823854, 40.823856)))",36005012901,3
36005013300,"Census Tract 133, Bronx County, New York",6894,0.031,19784,0.21,"list(list(c(-73.901242, -73.901176, -73.901988, -73.900612, -73.900845, -73.901292, -73.902668, -73.903793, -73.904897, -73.905659, -73.906457, -73.905732, -73.905442, -73.904922, -73.904417, -73.903114, -73.902331, -73.901242, 40.824404, 40.824389, 40.82244, 40.822109, 40.821542, 40.820475, 40.820803, 40.821091, 40.821371, 40.821557, 40.821715, 40.823337, 40.824033, 40.825287, 40.825166, 40.824854, 40.824666, 40.824404)))",36005013300,2
36005013500,"Census Tract 135, Bronx County, New York",3492,0.046,18697,0.23600000000000002,"list(list(c(-73.900428, -73.899754, -73.899321, -73.897945, -73.898205, -73.899797, -73.900935, -73.901651, -73.900541, -73.901176, -73.901242, -73.902331, -73.903114, -73.904417, -73.904922, -73.904293, -73.90508, -73.904909, -73.903852, -73.903461, -73.902392, -73.902275, -73.901533, -73.900546, -73.900428, 40.829151, 40.828969, 40.828853, 40.828522, 40.827889, 40.827685, 40.827928, 40.826217, 40.825944, 40.824389, 40.824404, 40.824666, 40.824854, 40.825166, 40.825287, 40.82692, 40.827114, 40.827277, 
40.828194, 40.828533, 40.829463, 40.829637, 40.829446, 40.829182, 40.829151)))",36005013500,1
36005014100,"Census Tract 141, Bronx County, New York",2654,0.26899999999999996,28022,0.19399999999999998,"list(list(c(-73.908418, -73.909413, -73.909497, -73.910044, -73.9107, -73.911285, -73.911745, -73.912876, -73.914506, -73.916216, -73.915877, -73.916773, -73.916088, -73.916309, -73.916614, -73.915923, -73.915451, -73.915226, -73.914751, -73.913512, -73.913167, -73.91131, -73.91057, -73.910109, -73.908709, -73.907741, -73.908418, 40.822181, 40.822418, 40.822438, 40.822546, 40.822324, 40.822198, 40.822107, 40.822441, 40.822942, 40.823468, 40.824104, 40.824387, 40.824838, 40.824903, 40.824992, 40.82544, 
40.825748, 40.82561, 40.825201, 40.824805, 40.825457, 40.824849, 40.824648, 40.824525, 40.824067, 40.823815, 40.822181)))",36005014100,2
36005014400,"Census Tract 144, Bronx County, New York",5067,0.16399999999999998,23645,0.165,"list(list(c(-73.82472, -73.822722, -73.822647, -73.819264, -73.818889, -73.818085, -73.818997, -73.819862, -73.820718, -73.82159, -73.820567, -73.821429, -73.822282, -73.82319, -73.823345, -73.823107, -73.823661, -73.824191, -73.825369, -73.826717, -73.827193, -73.828329, -73.829459, -73.827882, -73.82518, -73.82472, 40.824726, 40.823792, 40.823757, 40.822394, 40.821855, 40.820482, 40.820156, 40.81987, 40.819573, 40.819281, 40.817592, 40.817291, 40.816996, 40.816673, 40.816958, 40.817314, 40.818206, 
40.818385, 40.820212, 40.821819, 40.821603, 40.82104, 40.822377, 40.823176, 40.824501, 40.824726)))",36005014400,1
36005014900,"Census Tract 149, Bronx County, New York",3996,0.077,27500,0.177,"list(list(c(-73.900252, -73.900794, -73.902275, -73.903541, -73.904506, -73.903435, -73.901856, -73.90135, -73.901212, -73.899634, -73.898453, -73.898999, -73.899449, -73.900742, -73.900252, 40.831195, 40.830777, 40.829637, 40.830436, 40.830625, 40.832216, 40.834622, 40.835311, 40.835498, 40.835016, 40.834721, 40.833892, 40.833218, 40.831269, 40.831195)))",36005014900,2
36005015500,"Census Tract 155, Bronx County, New York",3419,0.142,26020,0.172,"list(list(c(-73.888742, -73.889727, -73.890714, -73.891627, -73.891737, -73.892158, -73.891552, -73.890823, -73.891387, -73.891481, -73.890601, -73.888412, -73.887289, -73.8877, -73.887759, -73.887837, -73.888742, 40.835707, 40.834058, 40.832409, 40.832733, 40.832664, 40.833645, 40.834653, 40.835809, 40.835758, 40.836687, 40.836898, 40.838553, 40.838135, 40.837434, 40.837368, 40.837289, 40.835707)))",36005015500,1
36005015700,"Census Tract 157, Bronx County, New York",3167,0.05,28304,0.18600000000000003,"list(list(c(-73.88397, -73.884926, -73.885195, -73.885501, -73.885633, -73.886376, -73.887229, -73.888081, -73.888936, -73.889791, -73.890714, -73.889727, -73.888742, -73.88782, -73.886963, -73.886111, -73.885252, -73.884394, -73.883505, -73.882222, -73.882073, -73.88126, -73.879983, -73.882354, -73.88397, 40.829717, 40.830257, 40.830408, 40.830436, 40.830642, 40.830901, 40.831201, 40.831502, 40.831798, 40.83209, 40.832409, 40.834058, 40.835707, 40.835391, 40.835096, 40.834806, 40.834513, 40.834211, 
40.833904, 40.835463, 40.835394, 40.835126, 40.83468, 40.831505, 40.829717)))",36005015700,1
36005016100,"Census Tract 161, Bronx County, New York",4455,0.105,18261,0.192,"list(list(c(-73.882115, -73.88227, -73.882222, -73.883505, -73.884394, -73.885252, -73.886111, -73.886963, -73.88782, -73.888742, -73.887837, -73.887759, -73.8877, -73.887289, -73.886598, -73.886185, -73.885835, -73.884649, -73.884499, -73.884196, -73.883416, -73.882576, -73.882115, 40.837744, 40.837272, 40.835463, 40.833904, 40.834211, 40.834513, 40.834806, 40.835096, 40.835391, 40.835707, 40.837289, 40.837368, 40.837434, 40.838135, 40.839279, 40.840105, 40.839897, 40.839175, 40.839229, 40.839549, 
40.839216, 40.838746, 40.837744)))",36005016100,1
36005017300,"Census Tract 173, Bronx County, New York",6319,0.209,19125,0.2,"list(list(c(-73.919483, -73.92034, -73.920665, -73.920163, -73.920063, -73.919931, -73.919474, -73.919401, -73.919339, -73.918459, -73.917939, -73.917533, -73.917222, -73.916906, -73.91641, -73.915566, -73.914722, -73.913887, -73.912962, -73.913631, -73.91461, -73.915451, -73.915923, -73.916614, -73.916309, -73.916088, -73.916773, -73.917566, -73.918337, -73.918993, -73.919483, 40.822645, 40.822095, 40.821837, 40.822529, 40.822667, 40.8229, 40.823728, 40.823861, 40.823973, 40.825574, 40.826516, 40.82725, 
40.827809, 40.828389, 40.82929, 40.829004, 40.82873, 40.82846, 40.82816, 40.826924, 40.826295, 40.825748, 40.82544, 40.824992, 40.824903, 40.824838, 40.824387, 40.823884, 40.823385, 40.822961, 40.822645)))",36005017300,2
36005017500,"Census Tract 175, Bronx County, New York",7046,0.054000000000000006,14992,0.20800000000000002,"list(list(c(-73.912255, -73.912962, -73.913887, -73.914722, -73.915566, -73.91641, -73.915699, -73.915008, -73.914079, -73.913844, -73.913001, -73.912145, -73.911285, -73.912395, -73.911384, -73.912255, 40.829419, 40.82816, 40.82846, 40.82873, 40.829004, 40.82929, 40.830536, 40.831723, 40.833286, 40.833694, 40.833409, 40.833117, 40.832829, 40.830936, 40.830988, 40.829419)))",36005017500,2
36005017701,"Census Tract 177.01, Bronx County, New York",3656,0.099,22880,0.146,"list(list(c(-73.909621, -73.91049, -73.911384, -73.912395, -73.911285, -73.912145, -73.913001, -73.913844, -73.9129, -73.912057, -73.9112, -73.910342, -73.909574, -73.908691, -73.909621, 40.832281, 40.830737, 40.830988, 40.830936, 40.832829, 40.833117, 40.833409, 40.833694, 40.835297, 40.835013, 40.834722, 40.834431, 40.834188, 40.833938, 40.832281)))",36005017701,3
36005017702,"Census Tract 177.02, Bronx County, New York",4631,0.063,20950,0.139,"list(list(c(-73.907402, -73.908148, -73.908691, -73.909574, -73.910342, -73.9112, -73.912057, -73.9129, -73.91139, -73.910595, -73.909458, -73.909307, -73.90798, -73.906445, -73.905769, -73.905607, -73.905383, -73.905979, -73.90694, -73.907402, 40.836232, 40.834904, 40.833938, 40.834188, 40.834431, 40.834722, 40.835013, 40.835297, 40.837866, 40.837503, 40.837057, 40.836958, 40.837178, 40.838669, 40.839557, 40.839844, 40.839769, 40.838505, 40.836969, 40.836232)))",36005017702,5
36005017901,"Census Tract 179.01, Bronx County, New York",5267,0.10800000000000001,21891,0.18899999999999997,"list(list(c(-73.913844, -73.914079, -73.91497, -73.915857, -73.916662, -73.917706, -73.916467, -73.915871, -73.914817, -73.913793, -73.9129, -73.913844, 40.833694, 40.833286, 40.833588, 40.833839, 40.834127, 40.83451, 40.835778, 40.836393, 40.83599, 40.8356, 40.835297, 40.833694)))",36005017901,1
36005017902,"Census Tract 179.02, Bronx County, New York",3536,0.125,22035,0.174,"list(list(c(-73.912265, -73.91139, -73.9129, -73.913793, -73.914817, -73.915871, -73.915328, -73.91478, -73.914238, -73.913755, -73.912708, -73.912265, 40.838198, 40.837866, 40.835297, 40.8356, 40.83599, 40.836393, 40.836954, 40.837517, 40.838109, 40.838743, 40.83836, 40.838198)))",36005017902,1
36005018101,"Census Tract 181.01, Bronx County, New York",3397,0.09,33438,0.272,"list(list(c(-73.91641, -73.917285, -73.91811, -73.917446, -73.916752, -73.915857, -73.91497, -73.914079, -73.915008, -73.915699, -73.91641, 40.82929, 40.829655, 40.830005, 40.83113, 40.832322, 40.833839, 40.833588, 40.833286, 40.831723, 40.830536, 40.82929)))",36005018101,3
36005018102,"Census Tract 181.02, Bronx County, New York",5523,0.129,35462,0.215,"list(list(c(-73.91811, -73.918944, -73.919467, -73.920461, -73.919856, -73.919029, -73.918389, -73.917706, -73.916662, -73.915857, -73.916752, -73.917446, -73.91811, 40.830005, 40.830335, 40.830538, 40.830915, 40.831949, 40.83309, 40.833809, 40.83451, 40.834127, 40.833839, 40.832322, 40.83113, 40.830005)))",36005018102,5
36005018302,"Census Tract 183.02, Bronx County, New York",3923,0.175,36008,0.263,"list(list(c(-73.916906, -73.917222, -73.917533, -73.917939, -73.918459, -73.919386, -73.920258, -73.921152, -73.920694, -73.920201, -73.919642, -73.919313, -73.918944, -73.91811, -73.917285, -73.91641, -73.916906, 40.828389, 40.827809, 40.82725, 40.826516, 40.825574, 40.825878, 40.826153, 40.826398, 40.827211, 40.8281, 40.829114, 40.829702, 40.830335, 40.830005, 40.829655, 40.82929, 40.828389)))",36005018302,1
36005018500,"Census Tract 185, Bronx County, New York",6371,0.1,24049,0.21100000000000002,"list(list(c(-73.905442, -73.905732, -73.906457, -73.907427, -73.908418, -73.907741, -73.908709, -73.910109, -73.91057, -73.91131, -73.911794, -73.911694, -73.910307, -73.909482, -73.90896, -73.907722, -73.906571, -73.905531, -73.904506, -73.903541, -73.902275, -73.902392, -73.903461, -73.903852, -73.904909, -73.90508, -73.904293, -73.904922, -73.905442, 40.824033, 40.823337, 40.821715, 40.821945, 40.822181, 40.823815, 40.824067, 40.824525, 40.824648, 40.824849, 40.826428, 40.827759, 40.828773, 40.829592, 
40.830226, 40.829823, 40.829452, 40.829104, 40.830625, 40.830436, 40.829637, 40.829463, 40.828533, 40.828194, 40.827277, 40.827114, 40.82692, 40.825287, 40.824033)))",36005018500,3
36005018900,"Census Tract 189, Bronx County, New York",7956,0.183,26965,0.244,"list(list(c(-73.933075, -73.933306, -73.933406, -73.933144, -73.932658, -73.93187, -73.931277, -73.930965, -73.930355, -73.92938, -73.928537, -73.927783, -73.927008, -73.92614, -73.926611, -73.925364, -73.926429, -73.927264, -73.928756, -73.929772, -73.929932, -73.930964, -73.93126, -73.931555, -73.931965, -73.932202, -73.932941, -73.933006, -73.933042, -73.933068, -73.933075, 40.828995, 40.831379, 40.833179, 40.834815, 40.834761, 40.834673, 40.834607, 40.834572, 40.834505, 40.83467, 40.834418, 40.83417, 
40.833917, 40.833636, 40.833022, 40.832625, 40.831423, 40.830565, 40.829186, 40.82868, 40.828636, 40.828352, 40.828332, 40.828311, 40.828265, 40.828251, 40.828213, 40.828279, 40.828651, 40.82892, 40.828995)))",36005018900,2
36005019300,"Census Tract 193, Bronx County, New York",5256,0.174,18143,0.195,"list(list(c(-73.930406, -73.930114, -73.929449, -73.928659, -73.928139, -73.927619, -73.928187, -73.92926, -73.928684, -73.927859, -73.926994, -73.926136, -73.925265, -73.924394, -73.925029, -73.925364, -73.926611, -73.92614, -73.927008, -73.927783, -73.928537, -73.92938, -73.930355, -73.930965, -73.931277, -73.93187, -73.932658, -73.933144, -73.933006, -73.930654, -73.930606, -73.930406, 40.840279, 40.840149, 40.839613, 40.839802, 40.838771, 40.837721, 40.837156, 40.836094, 40.835895, 40.835621, 
40.835332, 40.835052, 40.834774, 40.834484, 40.833273, 40.832625, 40.833022, 40.833636, 40.833917, 40.83417, 40.834418, 40.83467, 40.834505, 40.834572, 40.834607, 40.834673, 40.834761, 40.834815, 40.835679, 40.839599, 40.839679, 40.840279)))",36005019300,1
36005019400,"Census Tract 194, Bronx County, New York",1868,0.38,48965,0.17300000000000001,"list(list(c(-73.828277, -73.828189, -73.828987, -73.82971, -73.829971, -73.830444, -73.831174, -73.83191, -73.832643, -73.833607, -73.833947, -73.834684, -73.835624, -73.835877, -73.836064, -73.836281, -73.836787, -73.837216, -73.83724, -73.837293, -73.837323, -73.837852, -73.840627, -73.841337, -73.841884, -73.842544, -73.842646, -73.842674, -73.842683, -73.842752, -73.842648, -73.842644, -73.842641, -73.842616, -73.842592, -73.842279, -73.839589, -73.839647, -73.839567, -73.839364, -73.838808, 
-73.838391, -73.837714, -73.837233, -73.836283, -73.835738, -73.835007, -73.834517, -73.833806, -73.833744, -73.833669, -73.833609, -73.833575, -73.833452, -73.833318, -73.833275, -73.833183, -73.833044, -73.832905, -73.83275, -73.832569, -73.832393, -73.83224, -73.830743, -73.829921, -73.829071, -73.828636, -73.828356, -73.828277, 40.833125, 40.832951, 40.832474, 40.832011, 40.831849, 40.831557, 40.8311, 40.830645, 40.830183, 40.829582, 40.82939, 40.829058, 40.828415, 40.828342, 40.828283, 40.828229, 
40.82807, 40.828109, 40.828308, 40.828568, 40.828682, 40.828653, 40.828681, 40.828656, 40.828596, 40.828513, 40.8285, 40.828498, 40.828497, 40.828614, 40.828649, 40.828757, 40.828866, 40.828942, 40.829019, 40.831267, 40.833496, 40.835568, 40.840547, 40.840878, 40.840767, 40.840677, 40.840406, 40.839962, 40.839171, 40.838727, 40.838107, 40.837605, 40.836643, 40.83649, 40.836347, 40.836253, 40.836199, 40.836042, 40.8359, 40.835862, 40.83578, 40.835672, 40.835579, 40.835488, 40.835398, 40.835324, 40.83527, 
40.83496, 40.834757, 40.834252, 40.833721, 40.833284, 40.833125)))",36005019400,1
36005019500,"Census Tract 195, Bronx County, New York",7171,0.126,38624,0.153,"list(list(c(-73.922225, -73.922669, -73.924047, -73.924944, -73.925927, -73.924972, -73.924812, -73.924261, -73.923488, -73.922217, -73.921223, -73.920365, -73.919029, -73.919856, -73.920461, -73.921171, -73.921742, -73.922225, 40.827715, 40.826854, 40.827244, 40.827511, 40.827812, 40.829523, 40.829783, 40.830681, 40.831973, 40.834163, 40.833833, 40.833543, 40.83309, 40.831949, 40.830915, 40.829628, 40.8286, 40.827715)))",36005019500,1
36005019700,"Census Tract 197, Bronx County, New York",8399,0.139,29678,0.225,"list(list(c(-73.916467, -73.917706, -73.918389, -73.919029, -73.920365, -73.921223, -73.922217, -73.92318, -73.922372, -73.922144, -73.920365, -73.920097, -73.920479, -73.91948, -73.918412, -73.917433, -73.916467, 40.835778, 40.83451, 40.833809, 40.83309, 40.833543, 40.833833, 40.834163, 40.834517, 40.836109, 40.836259, 40.837426, 40.837734, 40.83714, 40.836796, 40.83644, 40.836106, 40.835778)))",36005019700,1
36005019900,"Census Tract 199, Bronx County, New York",7835,0.09300000000000001,25980,0.163,"list(list(c(-73.92926, -73.928187, -73.927619, -73.928139, -73.927092, -73.926191, -73.924924, -73.923707, -73.923231, -73.922216, -73.92233, -73.922372, -73.923967, -73.924394, -73.925265, -73.926136, -73.926994, -73.927859, -73.928684, -73.92926, 40.836094, 40.837156, 40.837721, 40.838771, 40.838625, 40.838512, 40.83835, 40.838202, 40.83816, 40.837986, 40.836611, 40.836109, 40.835082, 40.834484, 40.834774, 40.835052, 40.835332, 40.835621, 40.835895, 40.836094)))",36005019900,1
